sample;metabolite;derivative;isotopologue;isotopic_inchi;area;corrected_area;isotopologue_fraction;residuum;mean_enrichment
128_A102.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-6.30E-10;0.007369324
129_A103.cdf;Phenylalanine;AccQ;0;/a(C9+0);6468134.8;8095277.708;0.965243474;-2.29E-05;0.004348534
129_A103.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);1641610.2;273126.8728;0.032566385;0.000287317;0.004348534
129_A103.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);223040.8;0;0;-0.001387848;0.004348534
129_A103.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);40531;18368.21326;0.002190141;0.000149977;0.004348534
129_A103.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000571976;0.004348534
129_A103.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-5.66E-05;0.004348534
129_A103.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-4.60E-06;0.004348534
129_A103.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-3.12E-07;0.004348534
129_A103.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-1.80E-08;0.004348534
129_A103.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-8.86E-10;0.004348534
130_A104.cdf;Phenylalanine;AccQ;0;/a(C9+0);5025910.9;6289173.174;0.95165199;-6.74E-06;0.005854697
130_A104.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);1348517.2;305162.0864;0.04617588;8.46E-05;0.005854697
130_A104.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);195118.9;0;0;-0.000413677;0.005854697
130_A104.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);33406.7;14354.93541;0.00217213;0.00012489;0.005854697
130_A104.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000594577;0.005854697
130_A104.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-5.82E-05;0.005854697
130_A104.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-4.70E-06;0.005854697
130_A104.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-3.16E-07;0.005854697
130_A104.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-1.81E-08;0.005854697
130_A104.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-8.91E-10;0.005854697
131_A105.cdf;Phenylalanine;AccQ;0;/a(C9+0);6051431.5;7573285.25;0.958987898;-2.92E-05;0.005018882
131_A105.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);1577994.9;307461.7793;0.038933186;0.000365265;0.005018882
131_A105.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);214303;0;0;-0.001762464;0.005018882
131_A105.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);38508.2;16417.54187;0.002078916;0.000160392;0.005018882
131_A105.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000567448;0.005018882
131_A105.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-5.55E-05;0.005018882
131_A105.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-4.48E-06;0.005018882
131_A105.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-3.02E-07;0.005018882
131_A105.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-1.73E-08;0.005018882
131_A105.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-8.51E-10;0.005018882
132_A106.cdf;Phenylalanine;AccQ;0;/a(C9+0);5744062.6;7187749.008;0.946354204;-3.42E-05;0.006681485
132_A106.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);1571073.8;382813.3518;0.050402014;0.000428441;0.006681485
132_A106.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);216336.3;0;0;-0.002068484;0.006681485
132_A106.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);46165;24637.1745;0.003243782;0.000207015;0.006681485
132_A106.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000764812;0.006681485
132_A106.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-7.85E-05;0.006681485
132_A106.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-6.53E-06;0.006681485
132_A106.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-4.49E-07;0.006681485
132_A106.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-2.61E-08;0.006681485
132_A106.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-1.29E-09;0.006681485
133_A107.cdf;Phenylalanine;AccQ;0;/a(C9+0);7536063.8;9432719.325;0.972748165;1.00E-08;0.003852098
133_A107.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);1819909;204804.3519;0.021120427;6.46E-08;0.003852098
133_A107.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);291924.6;46989.3564;0.004845772;-6.37E-06;0.003852098
133_A107.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);44525.2;12466.7855;0.001285636;9.64E-05;0.003852098
133_A107.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000509066;0.003852098
133_A107.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-4.73E-05;0.003852098
133_A107.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-3.65E-06;0.003852098
133_A107.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-2.38E-07;0.003852098
133_A107.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-1.33E-08;0.003852098
133_A107.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-6.36E-10;0.003852098
134_A108.cdf;Phenylalanine;AccQ;0;/a(C9+0);8100060.7;10137985.64;0.968581574;9.51E-09;0.004080069
134_A108.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);2009357.6;287214.2503;0.027440405;6.14E-08;0.004080069
134_A108.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);306731.1;27777.43168;0.002653852;-6.06E-06;0.004080069
134_A108.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);46014.6;13859.86788;0.00132417;9.16E-05;0.004080069
134_A108.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000483673;0.004080069
134_A108.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-4.48E-05;0.004080069
134_A108.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-3.47E-06;0.004080069
134_A108.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-2.27E-07;0.004080069
134_A108.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-1.27E-08;0.004080069
134_A108.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-6.13E-10;0.004080069
135_A109.cdf;Phenylalanine;AccQ;0;/a(C9+0);5225533.3;6539186.157;0.952996568;-1.80E-05;0.005774522
135_A109.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);1393626.2;305481.9545;0.044519799;0.000225129;0.005774522
135_A109.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);196325.9;0;0;-0.001089732;0.005774522
135_A109.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);36379.3;17041.96903;0.002483633;0.000153616;0.005774522
135_A109.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000638648;0.005774522
135_A109.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-6.37E-05;0.005774522
135_A109.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-5.20E-06;0.005774522
135_A109.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-3.53E-07;0.005774522
135_A109.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-2.04E-08;0.005774522
135_A109.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-1.01E-09;0.005774522
136_QC_10.cdf;Phenylalanine;AccQ;0;/a(C9+0);19948268.1;24945115.23;0.993647176;0.000930949;0.001467666
136_QC_10.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);4273036.6;0;0;-0.004249197;0.001467666
136_QC_10.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);701302.8;146848.9059;0.005849482;8.11E-05;0.001467666
136_QC_10.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);92568.9;12636.20581;0.000503342;6.92E-05;0.001467666
136_QC_10.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000372464;0.001467666
136_QC_10.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-3.18E-05;0.001467666
136_QC_10.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-2.30E-06;0.001467666
136_QC_10.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-1.42E-07;0.001467666
136_QC_10.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-7.55E-09;0.001467666
136_QC_10.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-3.48E-10;0.001467666
137_A110.cdf;Phenylalanine;AccQ;0;/a(C9+0);6385732;7991058.841;0.954183283;-1.53E-05;0.005466618
137_A110.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);1699750;369538.8896;0.044125295;0.000192095;0.005466618
137_A110.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);240473.1;0;0;-0.00092951;0.005466618
137_A110.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);38781.6;14165.25179;0.001691421;0.000126024;0.005466618
137_A110.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000518589;0.005466618
137_A110.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-4.91E-05;0.005466618
137_A110.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-3.88E-06;0.005466618
137_A110.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-2.57E-07;0.005466618
137_A110.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-1.46E-08;0.005466618
137_A110.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-7.12E-10;0.005466618
138_A111.cdf;Phenylalanine;AccQ;0;/a(C9+0);19853217.7;24854157.01;0.994509632;3.57E-05;0.001305375
138_A111.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);4358833.1;0;0;-0.000163074;0.001305375
138_A111.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);674129.3;118027.3329;0.004722724;-1.57E-06;0.001305375
138_A111.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);93160.9;19184.46657;0.000767644;7.35E-05;0.001305375
138_A111.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000388877;0.001305375
138_A111.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-3.45E-05;0.001305375
138_A111.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-2.58E-06;0.001305375
138_A111.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-1.64E-07;0.001305375
138_A111.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-8.94E-09;0.001305375
138_A111.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-4.22E-10;0.001305375
139_A112.cdf;Phenylalanine;AccQ;0;/a(C9+0);19131665.2;23950034.27;0.993770097;6.27E-05;0.00149378
139_A112.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);4197513.8;0;0;-0.000286038;0.00149378
139_A112.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);659970;126421.9714;0.005245687;3.68E-07;0.00149378
139_A112.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);96196;23719.77784;0.000984216;8.17E-05;0.00149378
139_A112.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000431775;0.00149378
139_A112.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-3.94E-05;0.00149378
139_A112.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-3.01E-06;0.00149378
139_A112.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-1.94E-07;0.00149378
139_A112.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-1.07E-08;0.00149378
139_A112.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-5.13E-10;0.00149378
140_A113.cdf;Phenylalanine;AccQ;0;/a(C9+0);25371132.4;31718697.94;0.9944305;0.001125128;0.001292972
140_A113.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);5404974.8;0;0;-0.005135521;0.001292972
140_A113.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);872260.1;161770.2434;0.005071749;9.92E-05;0.001292972
140_A113.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);113480.6;15876.45113;0.000497751;6.59E-05;0.001292972
140_A113.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000356509;0.001292972
140_A113.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-3.03E-05;0.001292972
140_A113.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-2.18E-06;0.001292972
140_A113.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-1.35E-07;0.001292972
140_A113.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-7.16E-09;0.001292972
140_A113.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-3.31E-10;0.001292972
141_A114.cdf;Phenylalanine;AccQ;0;/a(C9+0);30134433.7;37637020.55;0.994642313;0.001909758;0.00127966
141_A114.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);6279157.7;0;0;-0.008716922;0.00127966
141_A114.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);1022277.9;172402.6437;0.004556125;0.000170984;0.00127966
141_A114.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);141014.9;30330.93074;0.000801563;7.18E-05;0.00127966
141_A114.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000393242;0.00127966
141_A114.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-3.50E-05;0.00127966
141_A114.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-2.63E-06;0.00127966
141_A114.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-1.67E-07;0.00127966
141_A114.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-9.17E-09;0.00127966
141_A114.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-4.35E-10;0.00127966
142_A115.cdf;Phenylalanine;AccQ;0;/a(C9+0);23633133.4;29541105.98;0.995188659;0.001255488;0.001092209
142_A115.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);5016272.3;0;0;-0.005730555;0.001092209
142_A115.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);801298.4;136668.941;0.00460414;0.000111849;0.001092209
142_A115.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);96210.6;6150.534512;0.000207201;5.56E-05;0.001092209
142_A115.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000303562;0.001092209
142_A115.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-2.41E-05;0.001092209
142_A115.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-1.63E-06;0.001092209
142_A115.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-9.53E-08;0.001092209
142_A115.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-4.83E-09;0.001092209
142_A115.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-2.14E-10;0.001092209
143_A116.cdf;Phenylalanine;AccQ;0;/a(C9+0);33219322.2;41510465.72;0.994799055;0.001511527;0.001179068
143_A116.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);7000631.7;0;0;-0.006899232;0.001179068
143_A116.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);1139972.2;208271.2887;0.004991225;0.000135328;0.001179068
143_A116.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);137906.6;8751.086469;0.00020972;5.69E-05;0.001179068
143_A116.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000311866;0.001179068
143_A116.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-2.49E-05;0.001179068
143_A116.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-1.69E-06;0.001179068
143_A116.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-9.91E-08;0.001179068
143_A116.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-5.03E-09;0.001179068
143_A116.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-2.23E-10;0.001179068
144_A117.cdf;Phenylalanine;AccQ;0;/a(C9+0);35730451.6;44679669.9;0.995020306;0.000948686;0.001160837
144_A117.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);7649171.6;0;0;-0.004330159;0.001160837
144_A117.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);1206923.4;201685.067;0.004491545;8.31E-05;0.001160837
144_A117.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);155234.5;21919.49955;0.000488149;6.36E-05;0.001160837
144_A117.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.00034339;0.001160837
144_A117.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-2.90E-05;0.001160837
144_A117.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-2.09E-06;0.001160837
144_A117.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-1.28E-07;0.001160837
144_A117.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-6.83E-09;0.001160837
144_A117.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-3.15E-10;0.001160837
145_A118.cdf;Phenylalanine;AccQ;0;/a(C9+0);7564326.4;9468055.51;0.972031281;1.01E-08;0.003968017
145_A118.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);1829882;209442.5738;0.021502275;6.54E-08;0.003968017
145_A118.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);296379;50547.78939;0.005189453;-6.45E-06;0.003968017
145_A118.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);45264.2;12438.51086;0.001276991;9.76E-05;0.003968017
145_A118.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000515252;0.003968017
145_A118.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-4.78E-05;0.003968017
145_A118.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-3.69E-06;0.003968017
145_A118.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-2.40E-07;0.003968017
145_A118.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-1.34E-08;0.003968017
145_A118.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-6.40E-10;0.003968017
146_QC_11.cdf;Phenylalanine;AccQ;0;/a(C9+0);20202109.3;25291873.76;0.992744884;8.72E-09;0.001642367
146_QC_11.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);4455462.9;19229.72388;0.000754796;5.63E-08;0.001642367
146_QC_11.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);704827.1;139471.0105;0.005474451;-5.56E-06;0.001642367
146_QC_11.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);103885.2;26135.76415;0.001025869;8.40E-05;0.001642367
146_QC_11.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000443873;0.001642367
146_QC_11.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-4.07E-05;0.001642367
146_QC_11.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-3.12E-06;0.001642367
146_QC_11.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-2.02E-07;0.001642367
146_QC_11.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-1.12E-08;0.001642367
146_QC_11.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-5.34E-10;0.001642367
147_A119.cdf;Phenylalanine;AccQ;0;/a(C9+0);26061321.2;32590185.16;0.995841125;0.00091455;0.000982249
147_A119.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);5584173.8;0;0;-0.004174351;0.000982249
147_A119.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);857707;119005.2398;0.00363638;8.01E-05;0.000982249
147_A119.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);109589.1;17099.29245;0.000522494;6.15E-05;0.000982249
147_A119.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.00033165;0.000982249
147_A119.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-2.81E-05;0.000982249
147_A119.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-2.02E-06;0.000982249
147_A119.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-1.25E-07;0.000982249
147_A119.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-6.69E-09;0.000982249
147_A119.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-3.11E-10;0.000982249
148_A120.cdf;Phenylalanine;AccQ;0;/a(C9+0);25467225.9;31807012.07;0.995240957;0.001931341;0.001144875
148_A120.cdf;Phenylalanine;AccQ;1;/a(C1+1),(C8+0);5303264.7;0;0;-0.00881544;0.001144875
148_A120.cdf;Phenylalanine;AccQ;2;/a(C2+1),(C7+0);848948.2;126981.5888;0.003973252;0.000173147;0.001144875
148_A120.cdf;Phenylalanine;AccQ;3;/a(C3+1),(C6+0);115695.1;25113.18333;0.000785791;6.91E-05;0.001144875
148_A120.cdf;Phenylalanine;AccQ;4;/a(C4+1),(C5+0);0;0;0;-0.000379339;0.001144875
148_A120.cdf;Phenylalanine;AccQ;5;/a(C5+1),(C4+0);0;0;0;-3.36E-05;0.001144875
148_A120.cdf;Phenylalanine;AccQ;6;/a(C6+1),(C3+0);0;0;0;-2.52E-06;0.001144875
148_A120.cdf;Phenylalanine;AccQ;7;/a(C7+1),(C2+0);0;0;0;-1.60E-07;0.001144875
148_A120.cdf;Phenylalanine;AccQ;8;/a(C8+1),(C1+0);0;0;0;-8.80E-09;0.001144875
148_A120.cdf;Phenylalanine;AccQ;9;/a(C9+1);0;0;0;-4.17E-10;0.001144875
013_1 uM std mix.cdf;Proline;AccQ;0;/a(C5+0);4102104;4916016.085;0.951661649;6.61E-09;0.011207534
013_1 uM std mix.cdf;Proline;AccQ;1;/a(C1+1),(C4+0);903708;216338.5181;0.041879658;-1.11E-07;0.011207534
013_1 uM std mix.cdf;Proline;AccQ;2;/a(C2+1),(C3+0);137862.6;26955.0797;0.00521807;-1.92E-06;0.011207534
013_1 uM std mix.cdf;Proline;AccQ;3;/a(C3+1),(C2+0);20148.2;6408.711056;0.001240623;5.60E-05;0.011207534
013_1 uM std mix.cdf;Proline;AccQ;4;/a(C4+1),(C1+0);0;0;0;-0.000385865;0.011207534
013_1 uM std mix.cdf;Proline;AccQ;5;/a(C5+1);0;0;0;-3.27E-05;0.011207534
014_10 uM std mix.cdf;Proline;AccQ;0;/a(C5+0);24025987.1;28803100.38;0.984449248;4.70E-09;0.004469387
014_10 uM std mix.cdf;Proline;AccQ;1;/a(C1+1),(C4+0);4464339.2;274055.4106;0.009366826;-7.86E-08;0.004469387
014_10 uM std mix.cdf;Proline;AccQ;2;/a(C2+1),(C3+0);674242.4;163016.3345;0.005571668;-1.36E-06;0.004469387
014_10 uM std mix.cdf;Proline;AccQ;3;/a(C3+1),(C2+0);85925.7;17913.47444;0.000612257;3.98E-05;0.004469387
014_10 uM std mix.cdf;Proline;AccQ;4;/a(C4+1),(C1+0);0;0;0;-0.000274259;0.004469387
014_10 uM std mix.cdf;Proline;AccQ;5;/a(C5+1);0;0;0;-2.20E-05;0.004469387
015_100 uM std mix.cdf;Proline;AccQ;0;/a(C5+0);38487539.8;46127683.74;0.960818555;4.15E-09;0.008789224
015_100 uM std mix.cdf;Proline;AccQ;1;/a(C1+1),(C4+0);8172791.4;1663904.467;0.034658369;-6.96E-08;0.008789224
015_100 uM std mix.cdf;Proline;AccQ;2;/a(C2+1),(C3+0);1202116.4;205548.2174;0.004281475;-1.20E-06;0.008789224
015_100 uM std mix.cdf;Proline;AccQ;3;/a(C3+1),(C2+0);135347.7;11598.94101;0.000241601;3.52E-05;0.008789224
015_100 uM std mix.cdf;Proline;AccQ;4;/a(C4+1),(C1+0);0;0;0;-0.000242898;0.008789224
015_100 uM std mix.cdf;Proline;AccQ;5;/a(C5+1);0;0;0;-1.78E-05;0.008789224
018_A1.cdf;Proline;AccQ;0;/a(C5+0);25788981;30916474.76;0.985717242;3.17E-09;0.003737634
018_A1.cdf;Proline;AccQ;1;/a(C1+1),(C4+0);4804618.7;310136.2448;0.009888147;-5.31E-08;0.003737634
018_A1.cdf;Proline;AccQ;2;/a(C2+1),(C3+0);694051.5;137495.775;0.00438381;-9.18E-07;0.003737634
018_A1.cdf;Proline;AccQ;3;/a(C3+1),(C2+0);71370.7;338.7708101;1.08E-05;2.68E-05;0.003737634
018_A1.cdf;Proline;AccQ;4;/a(C4+1),(C1+0);0;0;0;-0.000185354;0.003737634
018_A1.cdf;Proline;AccQ;5;/a(C5+1);0;0;0;-1.27E-05;0.003737634
019_A2.cdf;Proline;AccQ;0;/a(C5+0);11886194.7;14249407.04;0.983757015;5.62E-09;0.004669298
019_A2.cdf;Proline;AccQ;1;/a(C1+1),(C4+0);2219478.5;148818.6541;0.01027421;-9.40E-08;0.004669298
019_A2.cdf;Proline;AccQ;2;/a(C2+1),(C3+0);326673;70019.60896;0.004834045;-1.63E-06;0.004669298
019_A2.cdf;Proline;AccQ;3;/a(C3+1),(C2+0);47815.5;16436.19682;0.00113473;4.75E-05;0.004669298
019_A2.cdf;Proline;AccQ;4;/a(C4+1),(C1+0);0;0;0;-0.00032774;0.004669298
