"metabolite";"derivative";"isotopologue";"sample";"area"
"4658";"Oxaloacetate";"2NPH";0;"086_O64.cdf";18197.0168612192
"4659";"Oxaloacetate";"2NPH";1;"086_O64.cdf";5580.2140077821
"4660";"Oxaloacetate";"2NPH";2;"086_O64.cdf";873.942931258106
"4661";"Oxaloacetate";"2NPH";3;"086_O64.cdf";0
"4662";"Oxaloacetate";"2NPH";4;"086_O64.cdf";0
"4663";"Oxoglutarate";"3NPH";0;"086_O64.cdf";17121114.3579767
"4664";"Oxoglutarate";"3NPH";1;"086_O64.cdf";5253479.88326848
"4665";"Oxoglutarate";"3NPH";2;"086_O64.cdf";913801.900129702
"4666";"Oxoglutarate";"3NPH";3;"086_O64.cdf";128913.865110246
"4667";"Oxoglutarate";"3NPH";4;"086_O64.cdf";7915.36316472114
"4668";"Oxoglutarate";"3NPH";5;"086_O64.cdf";0
"4669";"Aconitate";"3NPH";0;"086_O64.cdf";12512.9053177691
"4670";"Aconitate";"3NPH";1;"086_O64.cdf";3921.92607003891
"4671";"Aconitate";"3NPH";2;"086_O64.cdf";1151.41374837873
"4672";"Aconitate";"3NPH";3;"086_O64.cdf";137.996108949416
"4673";"Aconitate";"3NPH";4;"086_O64.cdf";0
"4674";"Aconitate";"3NPH";5;"086_O64.cdf";37.5097276264591
"4675";"Aconitate";"3NPH";6;"086_O64.cdf";0
"4676";"Glycerate";"NPH";0;"086_O64.cdf";457583.670557717
"4677";"Glycerate";"NPH";1;"086_O64.cdf";40684.1439688716
"4678";"Glycerate";"NPH";2;"086_O64.cdf";5864.56549935149
"4679";"Glycerate";"NPH";3;"086_O64.cdf";0
"4680";"Glycolate";"NPH";0;"086_O64.cdf";60575.46692607
"4681";"Glycolate";"NPH";1;"086_O64.cdf";5310.59662775616
"4682";"Glycolate";"NPH";2;"086_O64.cdf";727.412451361868
"4683";"Hydroxyglutarate";"2NPH";0;"086_O64.cdf";42210.9338521401
"4684";"Hydroxyglutarate";"2NPH";1;"086_O64.cdf";8546.42023346303
"4685";"Hydroxyglutarate";"2NPH";2;"086_O64.cdf";1012.50972762646
"4686";"Hydroxyglutarate";"2NPH";3;"086_O64.cdf";0
"4687";"Hydroxyglutarate";"2NPH";4;"086_O64.cdf";0
"4688";"Hydroxyglutarate";"2NPH";5;"086_O64.cdf";0
"4689";"Oxalate";"2NPH";0;"086_O64.cdf";6983628.50194553
"4690";"Oxalate";"2NPH";1;"086_O64.cdf";1120919.63035019
"4691";"Oxalate";"2NPH";2;"086_O64.cdf";134768.566796368
"4692";"Itaconate";"2NPH";0;"086_O64.cdf";2818.22957198444
"4693";"Itaconate";"2NPH";1;"086_O64.cdf";249.760051880674
"4694";"Itaconate";"2NPH";2;"086_O64.cdf";0
"4695";"Itaconate";"2NPH";3;"086_O64.cdf";100.058365758755
"4696";"Itaconate";"2NPH";4;"086_O64.cdf";80484.9027237354
"4697";"Itaconate";"2NPH";5;"086_O64.cdf";18588.9948119326
"4698";"Lactate";"NPH";0;"087_O65.cdf";0
"4699";"Lactate";"NPH";1;"087_O65.cdf";0
"4700";"Lactate";"NPH";2;"087_O65.cdf";0
"4701";"Lactate";"NPH";3;"087_O65.cdf";0
"4702";"Pyruvate";"2NPH";0;"087_O65.cdf";362906.143695015
"4703";"Pyruvate";"2NPH";1;"087_O65.cdf";58744.9706744868
"4704";"Pyruvate";"2NPH";2;"087_O65.cdf";7337.06011730205
"4705";"Pyruvate";"2NPH";3;"087_O65.cdf";775.307917888563
"4706";"Fumarate";"2NPH";0;"087_O65.cdf";406651.085043988
"4707";"Fumarate";"2NPH";1;"087_O65.cdf";68043.0571847507
"4708";"Fumarate";"2NPH";2;"087_O65.cdf";10429.9193548387
"4709";"Fumarate";"2NPH";3;"087_O65.cdf";1151.05571847507
"4710";"Fumarate";"2NPH";4;"087_O65.cdf";0
"4711";"Succinate";"2NPH";0;"087_O65.cdf";1696139.53812317
"4712";"Succinate";"2NPH";1;"087_O65.cdf";287975.417888563
"4713";"Succinate";"2NPH";2;"087_O65.cdf";42913.8343108504
"4714";"Succinate";"2NPH";3;"087_O65.cdf";4939.69208211144
"4715";"Succinate";"2NPH";4;"087_O65.cdf";222.030791788856
"4716";"Malate";"2NPH";0;"087_O65.cdf";16375526.356305
"4717";"Malate";"2NPH";1;"087_O65.cdf";4129390.36656892
"4718";"Malate";"2NPH";2;"087_O65.cdf";606132.192082111
"4719";"Malate";"2NPH";3;"087_O65.cdf";68194.8093841642
"4720";"Malate";"2NPH";4;"087_O65.cdf";0
"4721";"Isocitrate";"2NPH";0;"087_O65.cdf";71980.5571847507
"4722";"Isocitrate";"2NPH";1;"087_O65.cdf";14367.6832844575
"4723";"Isocitrate";"2NPH";2;"087_O65.cdf";2989.50146627566
"4724";"Isocitrate";"2NPH";3;"087_O65.cdf";0
"4725";"Isocitrate";"2NPH";4;"087_O65.cdf";927.214076246334
"4726";"Isocitrate";"2NPH";5;"087_O65.cdf";454.310850439883
"4727";"Isocitrate";"2NPH";6;"087_O65.cdf";0
"4728";"Citrate";"2NPH";0;"087_O65.cdf";4180102.32404692
"4729";"Citrate";"2NPH";1;"087_O65.cdf";782607.602639296
"4730";"Citrate";"2NPH";2;"087_O65.cdf";145070.315249267
"4731";"Citrate";"2NPH";3;"087_O65.cdf";17225.1906158358
"4732";"Citrate";"2NPH";4;"087_O65.cdf";0
"4733";"Citrate";"2NPH";5;"087_O65.cdf";0
"4734";"Citrate";"2NPH";6;"087_O65.cdf";0
"4735";"Oxaloacetate";"2NPH";0;"087_O65.cdf";19215.9384164223
"4736";"Oxaloacetate";"2NPH";1;"087_O65.cdf";6768.05718475073
"4737";"Oxaloacetate";"2NPH";2;"087_O65.cdf";1294.63343108504
"4738";"Oxaloacetate";"2NPH";3;"087_O65.cdf";0
"4739";"Oxaloacetate";"2NPH";4;"087_O65.cdf";221.759530791789
"4740";"Oxoglutarate";"3NPH";0;"087_O65.cdf";16095438.3577713
"4741";"Oxoglutarate";"3NPH";1;"087_O65.cdf";4666803.0058651
"4742";"Oxoglutarate";"3NPH";2;"087_O65.cdf";845873.401759531
"4743";"Oxoglutarate";"3NPH";3;"087_O65.cdf";120323.32111437
"4744";"Oxoglutarate";"3NPH";4;"087_O65.cdf";7412.83724340176
"4745";"Oxoglutarate";"3NPH";5;"087_O65.cdf";0
"4746";"Aconitate";"3NPH";0;"087_O65.cdf";9603.51173020528
"4747";"Aconitate";"3NPH";1;"087_O65.cdf";2940.8357771261
"4748";"Aconitate";"3NPH";2;"087_O65.cdf";657.434017595308
"4749";"Aconitate";"3NPH";3;"087_O65.cdf";190.821114369501
"4750";"Aconitate";"3NPH";4;"087_O65.cdf";0
"4751";"Aconitate";"3NPH";5;"087_O65.cdf";118.929618768328
"4752";"Aconitate";"3NPH";6;"087_O65.cdf";0
"4753";"Glycerate";"NPH";0;"087_O65.cdf";318500.175953079
"4754";"Glycerate";"NPH";1;"087_O65.cdf";29195.3005865103
"4755";"Glycerate";"NPH";2;"087_O65.cdf";4399.65542521994
"4756";"Glycerate";"NPH";3;"087_O65.cdf";427.719941348974
"4757";"Glycolate";"NPH";0;"087_O65.cdf";57974.3108504399
"4758";"Glycolate";"NPH";1;"087_O65.cdf";5471.27565982405
"4759";"Glycolate";"NPH";2;"087_O65.cdf";580.513196480938
"4760";"Hydroxyglutarate";"2NPH";0;"087_O65.cdf";40609.7947214076
"4761";"Hydroxyglutarate";"2NPH";1;"087_O65.cdf";7532.70527859238
"4762";"Hydroxyglutarate";"2NPH";2;"087_O65.cdf";1314.00293255132
"4763";"Hydroxyglutarate";"2NPH";3;"087_O65.cdf";0
"4764";"Hydroxyglutarate";"2NPH";4;"087_O65.cdf";0
"4765";"Hydroxyglutarate";"2NPH";5;"087_O65.cdf";0
"4766";"Oxalate";"2NPH";0;"087_O65.cdf";6800930.25659824
"4767";"Oxalate";"2NPH";1;"087_O65.cdf";1066710.0659824
"4768";"Oxalate";"2NPH";2;"087_O65.cdf";141026.290322581
"4769";"Itaconate";"2NPH";0;"087_O65.cdf";2804.78739002933
"4770";"Itaconate";"2NPH";1;"087_O65.cdf";193.423753665689
"4771";"Itaconate";"2NPH";2;"087_O65.cdf";0
"4772";"Itaconate";"2NPH";3;"087_O65.cdf";170.16862170088
"4773";"Itaconate";"2NPH";4;"087_O65.cdf";50582.2727272727
"4774";"Itaconate";"2NPH";5;"087_O65.cdf";7685.57184750733
"4775";"Lactate";"NPH";0;"088_O66.cdf";0
"4776";"Lactate";"NPH";1;"088_O66.cdf";0
"4777";"Lactate";"NPH";2;"088_O66.cdf";0
"4778";"Lactate";"NPH";3;"088_O66.cdf";0
"4779";"Pyruvate";"2NPH";0;"088_O66.cdf";275312.513157895
"4780";"Pyruvate";"2NPH";1;"088_O66.cdf";44609.7105263158
"4781";"Pyruvate";"2NPH";2;"088_O66.cdf";5782.56578947368
"4782";"Pyruvate";"2NPH";3;"088_O66.cdf";482.927631578947
"4783";"Fumarate";"2NPH";0;"088_O66.cdf";509516.921052632
"4784";"Fumarate";"2NPH";1;"088_O66.cdf";91940.0592105263
"4785";"Fumarate";"2NPH";2;"088_O66.cdf";13044.9736842105
"4786";"Fumarate";"2NPH";3;"088_O66.cdf";1333.40789473684
"4787";"Fumarate";"2NPH";4;"088_O66.cdf";0
"4788";"Succinate";"2NPH";0;"088_O66.cdf";1414489.34868421
"4789";"Succinate";"2NPH";1;"088_O66.cdf";262351.592105263
"4790";"Succinate";"2NPH";2;"088_O66.cdf";38432.2368421053
"4791";"Succinate";"2NPH";3;"088_O66.cdf";4828.5
"4792";"Succinate";"2NPH";4;"088_O66.cdf";0
"4793";"Malate";"2NPH";0;"088_O66.cdf";18346544.3223684
"4794";"Malate";"2NPH";1;"088_O66.cdf";5022197.36842105
"4795";"Malate";"2NPH";2;"088_O66.cdf";719088.506578947
"4796";"Malate";"2NPH";3;"088_O66.cdf";83989.1381578947
"4797";"Malate";"2NPH";4;"088_O66.cdf";0
"4798";"Isocitrate";"2NPH";0;"088_O66.cdf";84154.9078947369
"4799";"Isocitrate";"2NPH";1;"088_O66.cdf";17084.0986842105
"4800";"Isocitrate";"2NPH";2;"088_O66.cdf";3827.30263157895
"4801";"Isocitrate";"2NPH";3;"088_O66.cdf";563.065789473684
"4802";"Isocitrate";"2NPH";4;"088_O66.cdf";162.388157894737
"4803";"Isocitrate";"2NPH";5;"088_O66.cdf";208.289473684211
"4804";"Isocitrate";"2NPH";6;"088_O66.cdf";1127.09868421053
"4805";"Citrate";"2NPH";0;"088_O66.cdf";5825164.43421053
"4806";"Citrate";"2NPH";1;"088_O66.cdf";1135810.25
"4807";"Citrate";"2NPH";2;"088_O66.cdf";282626.855263158
"4808";"Citrate";"2NPH";3;"088_O66.cdf";41864.8486842105
"4809";"Citrate";"2NPH";4;"088_O66.cdf";0
"4810";"Citrate";"2NPH";5;"088_O66.cdf";0
"4811";"Citrate";"2NPH";6;"088_O66.cdf";0
"4812";"Oxaloacetate";"2NPH";0;"088_O66.cdf";12687.2236842105
"4813";"Oxaloacetate";"2NPH";1;"088_O66.cdf";2536.78947368421
"4814";"Oxaloacetate";"2NPH";2;"088_O66.cdf";105.388157894737
"4815";"Oxaloacetate";"2NPH";3;"088_O66.cdf";965.026315789474
"4816";"Oxaloacetate";"2NPH";4;"088_O66.cdf";1075.40131578947
"4817";"Oxoglutarate";"3NPH";0;"088_O66.cdf";21427416.3618421
"4818";"Oxoglutarate";"3NPH";1;"088_O66.cdf";6678966.73684211
"4819";"Oxoglutarate";"3NPH";2;"088_O66.cdf";1224659.47368421
"4820";"Oxoglutarate";"3NPH";3;"088_O66.cdf";182328.934210526
"4821";"Oxoglutarate";"3NPH";4;"088_O66.cdf";15488.2828947368
"4822";"Oxoglutarate";"3NPH";5;"088_O66.cdf";0
"4823";"Aconitate";"3NPH";0;"088_O66.cdf";9831.33552631579
"4824";"Aconitate";"3NPH";1;"088_O66.cdf";3208.13815789474
"4825";"Aconitate";"3NPH";2;"088_O66.cdf";615.065789473684
"4826";"Aconitate";"3NPH";3;"088_O66.cdf";46.8289473684211
"4827";"Aconitate";"3NPH";4;"088_O66.cdf";0
"4828";"Aconitate";"3NPH";5;"088_O66.cdf";38.4736842105263
"4829";"Aconitate";"3NPH";6;"088_O66.cdf";0
"4830";"Glycerate";"NPH";0;"088_O66.cdf";258741.052631579
"4831";"Glycerate";"NPH";1;"088_O66.cdf";22593.5328947368
"4832";"Glycerate";"NPH";2;"088_O66.cdf";3192.46710526316
"4833";"Glycerate";"NPH";3;"088_O66.cdf";0
"4834";"Glycolate";"NPH";0;"088_O66.cdf";64654.7697368421
"4835";"Glycolate";"NPH";1;"088_O66.cdf";5760.375
"4836";"Glycolate";"NPH";2;"088_O66.cdf";902.953947368421
"4837";"Hydroxyglutarate";"2NPH";0;"088_O66.cdf";57812.2039473684
"4838";"Hydroxyglutarate";"2NPH";1;"088_O66.cdf";10596.1907894737
"4839";"Hydroxyglutarate";"2NPH";2;"088_O66.cdf";1874.98684210526
"4840";"Hydroxyglutarate";"2NPH";3;"088_O66.cdf";0
"4841";"Hydroxyglutarate";"2NPH";4;"088_O66.cdf";0
"4842";"Hydroxyglutarate";"2NPH";5;"088_O66.cdf";0
"4843";"Oxalate";"2NPH";0;"088_O66.cdf";8510185.77631579
"4844";"Oxalate";"2NPH";1;"088_O66.cdf";1410736.38815789
"4845";"Oxalate";"2NPH";2;"088_O66.cdf";179761.302631579
"4846";"Itaconate";"2NPH";0;"088_O66.cdf";3132.65131578947
"4847";"Itaconate";"2NPH";1;"088_O66.cdf";570.578947368421
"4848";"Itaconate";"2NPH";2;"088_O66.cdf";0
"4849";"Itaconate";"2NPH";3;"088_O66.cdf";0
"4850";"Itaconate";"2NPH";4;"088_O66.cdf";45790.4473684211
"4851";"Itaconate";"2NPH";5;"088_O66.cdf";11232.6052631579
"4852";"Lactate";"NPH";0;"089_O67.cdf";0
"4853";"Lactate";"NPH";1;"089_O67.cdf";0
"4854";"Lactate";"NPH";2;"089_O67.cdf";0
"4855";"Lactate";"NPH";3;"089_O67.cdf";0
"4856";"Pyruvate";"2NPH";0;"089_O67.cdf";296546.432545202
"4857";"Pyruvate";"2NPH";1;"089_O67.cdf";45706.7107093185
"4858";"Pyruvate";"2NPH";2;"089_O67.cdf";7286.46036161335
"4859";"Pyruvate";"2NPH";3;"089_O67.cdf";646.043115438108
"4860";"Fumarate";"2NPH";0;"089_O67.cdf";475828.303198887
"4861";"Fumarate";"2NPH";1;"089_O67.cdf";86720.0764951321
"4862";"Fumarate";"2NPH";2;"089_O67.cdf";13462.1557719054
"4863";"Fumarate";"2NPH";3;"089_O67.cdf";1964.4645340751
"4864";"Fumarate";"2NPH";4;"089_O67.cdf";0
"4865";"Succinate";"2NPH";0;"089_O67.cdf";1150954.2837274
"4866";"Succinate";"2NPH";1;"089_O67.cdf";205162.878998609
"4867";"Succinate";"2NPH";2;"089_O67.cdf";32093.0319888734
"4868";"Succinate";"2NPH";3;"089_O67.cdf";4757.0792767733
"4869";"Succinate";"2NPH";4;"089_O67.cdf";0
"4870";"Malate";"2NPH";0;"089_O67.cdf";17758038.3727399
"4871";"Malate";"2NPH";1;"089_O67.cdf";4746151.15438108
"4872";"Malate";"2NPH";2;"089_O67.cdf";685066.439499305
"4873";"Malate";"2NPH";3;"089_O67.cdf";78831.3769123783
"4874";"Malate";"2NPH";4;"089_O67.cdf";0
"4875";"Isocitrate";"2NPH";0;"089_O67.cdf";125782.204450626
"4876";"Isocitrate";"2NPH";1;"089_O67.cdf";27424.6870653686
"4877";"Isocitrate";"2NPH";2;"089_O67.cdf";5728.10152990264
"4878";"Isocitrate";"2NPH";3;"089_O67.cdf";625.111265646732
"4879";"Isocitrate";"2NPH";4;"089_O67.cdf";951.112656467316
"4880";"Isocitrate";"2NPH";5;"089_O67.cdf";520.917941585535
"4881";"Isocitrate";"2NPH";6;"089_O67.cdf";569.116828929068
"4882";"Citrate";"2NPH";0;"089_O67.cdf";3753596.52294854
"4883";"Citrate";"2NPH";1;"089_O67.cdf";713987.788595271
"4884";"Citrate";"2NPH";2;"089_O67.cdf";357884.513212796
"4885";"Citrate";"2NPH";3;"089_O67.cdf";58765.9527121001
"4886";"Citrate";"2NPH";4;"089_O67.cdf";3571.86369958275
"4887";"Citrate";"2NPH";5;"089_O67.cdf";0
"4888";"Citrate";"2NPH";6;"089_O67.cdf";0
"4889";"Oxaloacetate";"2NPH";0;"089_O67.cdf";15667.9972183588
"4890";"Oxaloacetate";"2NPH";1;"089_O67.cdf";5549.8331015299
"4891";"Oxaloacetate";"2NPH";2;"089_O67.cdf";439.527121001391
"4892";"Oxaloacetate";"2NPH";3;"089_O67.cdf";0
"4893";"Oxaloacetate";"2NPH";4;"089_O67.cdf";195.904033379694
"4894";"Oxoglutarate";"3NPH";0;"089_O67.cdf";21329648.8247566
"4895";"Oxoglutarate";"3NPH";1;"089_O67.cdf";6602622.41307371
"4896";"Oxoglutarate";"3NPH";2;"089_O67.cdf";1227413.45618915
"4897";"Oxoglutarate";"3NPH";3;"089_O67.cdf";179174.318497914
"4898";"Oxoglutarate";"3NPH";4;"089_O67.cdf";10606.7732962448
"4899";"Oxoglutarate";"3NPH";5;"089_O67.cdf";0
"4900";"Aconitate";"3NPH";0;"089_O67.cdf";5728.47009735744
"4901";"Aconitate";"3NPH";1;"089_O67.cdf";1931.68289290681
"4902";"Aconitate";"3NPH";2;"089_O67.cdf";1600.13212795549
"4903";"Aconitate";"3NPH";3;"089_O67.cdf";40.3407510431154
"4904";"Aconitate";"3NPH";4;"089_O67.cdf";0
"4905";"Aconitate";"3NPH";5;"089_O67.cdf";128.254520166898
"4906";"Aconitate";"3NPH";6;"089_O67.cdf";0
"4907";"Glycerate";"NPH";0;"089_O67.cdf";232138.011126565
"4908";"Glycerate";"NPH";1;"089_O67.cdf";21075.2225312935
"4909";"Glycerate";"NPH";2;"089_O67.cdf";3508.60917941586
"4910";"Glycerate";"NPH";3;"089_O67.cdf";0
"4911";"Glycolate";"NPH";0;"089_O67.cdf";89192.8650904033
"4912";"Glycolate";"NPH";1;"089_O67.cdf";8526.48817802503
"4913";"Glycolate";"NPH";2;"089_O67.cdf";1246.00139082058
"4914";"Hydroxyglutarate";"2NPH";0;"089_O67.cdf";45769.7566063978
"4915";"Hydroxyglutarate";"2NPH";1;"089_O67.cdf";8857.58692628651
"4916";"Hydroxyglutarate";"2NPH";2;"089_O67.cdf";1381.64116828929
"4917";"Hydroxyglutarate";"2NPH";3;"089_O67.cdf";0
"4918";"Hydroxyglutarate";"2NPH";4;"089_O67.cdf";0
"4919";"Hydroxyglutarate";"2NPH";5;"089_O67.cdf";0
"4920";"Oxalate";"2NPH";0;"089_O67.cdf";9944481.50904033
"4921";"Oxalate";"2NPH";1;"089_O67.cdf";1711362.96940195
"4922";"Oxalate";"2NPH";2;"089_O67.cdf";212271.731571627
"4923";"Itaconate";"2NPH";0;"089_O67.cdf";2530.72322670376
"4924";"Itaconate";"2NPH";1;"089_O67.cdf";479.631432545202
"4925";"Itaconate";"2NPH";2;"089_O67.cdf";0
"4926";"Itaconate";"2NPH";3;"089_O67.cdf";397.586926286509
"4927";"Itaconate";"2NPH";4;"089_O67.cdf";41777.7885952712
"4928";"Itaconate";"2NPH";5;"089_O67.cdf";8742.05146036161
"4929";"Lactate";"NPH";0;"090_O68.cdf";0
"4930";"Lactate";"NPH";1;"090_O68.cdf";0
"4931";"Lactate";"NPH";2;"090_O68.cdf";0
"4932";"Lactate";"NPH";3;"090_O68.cdf";0
"4933";"Pyruvate";"2NPH";0;"090_O68.cdf";295457.578419072
"4934";"Pyruvate";"2NPH";1;"090_O68.cdf";45712.095357591
"4935";"Pyruvate";"2NPH";2;"090_O68.cdf";5937.79171894605
"4936";"Pyruvate";"2NPH";3;"090_O68.cdf";626.6373902133
"4937";"Fumarate";"2NPH";0;"090_O68.cdf";424687.804265997
"4938";"Fumarate";"2NPH";1;"090_O68.cdf";73919.5232120452
"4939";"Fumarate";"2NPH";2;"090_O68.cdf";11414.7929736512
"4940";"Fumarate";"2NPH";3;"090_O68.cdf";1062.37766624843
"4941";"Fumarate";"2NPH";4;"090_O68.cdf";0
"4942";"Succinate";"2NPH";0;"090_O68.cdf";1556727.94855709
"4943";"Succinate";"2NPH";1;"090_O68.cdf";288805.95357591
"4944";"Succinate";"2NPH";2;"090_O68.cdf";41757.3839397742
"4945";"Succinate";"2NPH";3;"090_O68.cdf";5142.3400250941
"4946";"Succinate";"2NPH";4;"090_O68.cdf";0
"4947";"Malate";"2NPH";0;"090_O68.cdf";17608971.8695107
"4948";"Malate";"2NPH";1;"090_O68.cdf";4829615.97239649
"4949";"Malate";"2NPH";2;"090_O68.cdf";699333.281053952
"4950";"Malate";"2NPH";3;"090_O68.cdf";78882.4215809285
"4951";"Malate";"2NPH";4;"090_O68.cdf";0
"4952";"Isocitrate";"2NPH";0;"090_O68.cdf";131904.818067754
"4953";"Isocitrate";"2NPH";1;"090_O68.cdf";28864.4228356336
"4954";"Isocitrate";"2NPH";2;"090_O68.cdf";6175.878293601
"4955";"Isocitrate";"2NPH";3;"090_O68.cdf";716.618569636135
"4956";"Isocitrate";"2NPH";4;"090_O68.cdf";1344.89335006274
"4957";"Isocitrate";"2NPH";5;"090_O68.cdf";424.303638644918
"4958";"Isocitrate";"2NPH";6;"090_O68.cdf";1214.58594730238
"4959";"Citrate";"2NPH";0;"090_O68.cdf";4984415.47051443
"4960";"Citrate";"2NPH";1;"090_O68.cdf";981623.638644919
"4961";"Citrate";"2NPH";2;"090_O68.cdf";420748.946047679
"4962";"Citrate";"2NPH";3;"090_O68.cdf";66094.1154328733
"4963";"Citrate";"2NPH";4;"090_O68.cdf";2298.58845671267
"4964";"Citrate";"2NPH";5;"090_O68.cdf";0
"4965";"Citrate";"2NPH";6;"090_O68.cdf";0
"4966";"Oxaloacetate";"2NPH";0;"090_O68.cdf";21614.6298619824
"4967";"Oxaloacetate";"2NPH";1;"090_O68.cdf";6239.44165621079
"4968";"Oxaloacetate";"2NPH";2;"090_O68.cdf";492.352572145546
"4969";"Oxaloacetate";"2NPH";3;"090_O68.cdf";937.421580928482
"4970";"Oxaloacetate";"2NPH";4;"090_O68.cdf";790.351317440402
"4971";"Oxoglutarate";"3NPH";0;"090_O68.cdf";21348447.3462986
"4972";"Oxoglutarate";"3NPH";1;"090_O68.cdf";6726208.05520703
"4973";"Oxoglutarate";"3NPH";2;"090_O68.cdf";1257210.4391468
"4974";"Oxoglutarate";"3NPH";3;"090_O68.cdf";182623.531994981
"4975";"Oxoglutarate";"3NPH";4;"090_O68.cdf";16469.6737766625
"4976";"Oxoglutarate";"3NPH";5;"090_O68.cdf";0
"4977";"Aconitate";"3NPH";0;"090_O68.cdf";7001.70639899624
"4978";"Aconitate";"3NPH";1;"090_O68.cdf";1920.97867001255
"4979";"Aconitate";"3NPH";2;"090_O68.cdf";809.774153074028
"4980";"Aconitate";"3NPH";3;"090_O68.cdf";185.55834378921
"4981";"Aconitate";"3NPH";4;"090_O68.cdf";0
"4982";"Aconitate";"3NPH";5;"090_O68.cdf";269.755332496863
"4983";"Aconitate";"3NPH";6;"090_O68.cdf";0
"4984";"Glycerate";"NPH";0;"090_O68.cdf";359292.195734003
"4985";"Glycerate";"NPH";1;"090_O68.cdf";34294.0652446675
"4986";"Glycerate";"NPH";2;"090_O68.cdf";4452.26474278545
"4987";"Glycerate";"NPH";3;"090_O68.cdf";259.868255959849
"4988";"Glycolate";"NPH";0;"090_O68.cdf";91242.4843161857
"4989";"Glycolate";"NPH";1;"090_O68.cdf";7712.89836888331
"4990";"Glycolate";"NPH";2;"090_O68.cdf";1276.95734002509
"4991";"Hydroxyglutarate";"2NPH";0;"090_O68.cdf";86583.6511919699
"4992";"Hydroxyglutarate";"2NPH";1;"090_O68.cdf";17220.7904642409
"4993";"Hydroxyglutarate";"2NPH";2;"090_O68.cdf";3515.83437892095
"4994";"Hydroxyglutarate";"2NPH";3;"090_O68.cdf";0
"4995";"Hydroxyglutarate";"2NPH";4;"090_O68.cdf";0
"4996";"Hydroxyglutarate";"2NPH";5;"090_O68.cdf";0
"4997";"Oxalate";"2NPH";0;"090_O68.cdf";9382381.44291092
"4998";"Oxalate";"2NPH";1;"090_O68.cdf";1644850.26348808
"4999";"Oxalate";"2NPH";2;"090_O68.cdf";209467.804265997
"5000";"Itaconate";"2NPH";0;"090_O68.cdf";2777.49058971142
"5001";"Itaconate";"2NPH";1;"090_O68.cdf";233.726474278545
"5002";"Itaconate";"2NPH";2;"090_O68.cdf";0
"5003";"Itaconate";"2NPH";3;"090_O68.cdf";163.306148055207
"5004";"Itaconate";"2NPH";4;"090_O68.cdf";41355.9974905897
"5005";"Itaconate";"2NPH";5;"090_O68.cdf";14625.8030112923
"5006";"Lactate";"NPH";0;"091_O69.cdf";0
"5007";"Lactate";"NPH";1;"091_O69.cdf";0
"5008";"Lactate";"NPH";2;"091_O69.cdf";0
"5009";"Lactate";"NPH";3;"091_O69.cdf";0
"5010";"Pyruvate";"2NPH";0;"091_O69.cdf";266847.689768977
"5011";"Pyruvate";"2NPH";1;"091_O69.cdf";42936.5676567657
"5012";"Pyruvate";"2NPH";2;"091_O69.cdf";5899.06930693069
"5013";"Pyruvate";"2NPH";3;"091_O69.cdf";503.808580858086
"5014";"Fumarate";"2NPH";0;"091_O69.cdf";363806.640264026
"5015";"Fumarate";"2NPH";1;"091_O69.cdf";69401.5907590759
"5016";"Fumarate";"2NPH";2;"091_O69.cdf";10474.8184818482
"5017";"Fumarate";"2NPH";3;"091_O69.cdf";655.221122112211
"5018";"Fumarate";"2NPH";4;"091_O69.cdf";0
"5019";"Succinate";"2NPH";0;"091_O69.cdf";1697371.7359736
"5020";"Succinate";"2NPH";1;"091_O69.cdf";314906.679867987
"5021";"Succinate";"2NPH";2;"091_O69.cdf";47164.798679868
"5022";"Succinate";"2NPH";3;"091_O69.cdf";6002.03300330033
"5023";"Succinate";"2NPH";4;"091_O69.cdf";0
"5024";"Malate";"2NPH";0;"091_O69.cdf";20936212.8778878
"5025";"Malate";"2NPH";1;"091_O69.cdf";5898117.27392739
"5026";"Malate";"2NPH";2;"091_O69.cdf";849691.438943894
"5027";"Malate";"2NPH";3;"091_O69.cdf";97368.5478547855
"5028";"Malate";"2NPH";4;"091_O69.cdf";0
"5029";"Isocitrate";"2NPH";0;"091_O69.cdf";139325.775577558
"5030";"Isocitrate";"2NPH";1;"091_O69.cdf";29833.2937293729
"5031";"Isocitrate";"2NPH";2;"091_O69.cdf";6116.56105610561
"5032";"Isocitrate";"2NPH";3;"091_O69.cdf";712.693069306931
"5033";"Isocitrate";"2NPH";4;"091_O69.cdf";132.376237623762
"5034";"Isocitrate";"2NPH";5;"091_O69.cdf";0
"5035";"Isocitrate";"2NPH";6;"091_O69.cdf";1701.9801980198
"5036";"Citrate";"2NPH";0;"091_O69.cdf";6741272.63366337
"5037";"Citrate";"2NPH";1;"091_O69.cdf";1320112.67986799
"5038";"Citrate";"2NPH";2;"091_O69.cdf";412007.01650165
"5039";"Citrate";"2NPH";3;"091_O69.cdf";62373.4653465346
"5040";"Citrate";"2NPH";4;"091_O69.cdf";2581.55115511551
"5041";"Citrate";"2NPH";5;"091_O69.cdf";0
"5042";"Citrate";"2NPH";6;"091_O69.cdf";0
"5043";"Oxaloacetate";"2NPH";0;"091_O69.cdf";29800.7854785479
"5044";"Oxaloacetate";"2NPH";1;"091_O69.cdf";6128.88448844885
"5045";"Oxaloacetate";"2NPH";2;"091_O69.cdf";143.980198019802
"5046";"Oxaloacetate";"2NPH";3;"091_O69.cdf";508.752475247525
"5047";"Oxaloacetate";"2NPH";4;"091_O69.cdf";1592.90429042904
