metabolite	derivative	isotopologue	sample	area
Malate	2NPH	0	079_O58.cdf	11070639.9578356
Malate	2NPH	1	079_O58.cdf	2382965.2002811
Malate	2NPH	2	079_O58.cdf	351827.800421644
Malate	2NPH	3	079_O58.cdf	40725.3619114547
Malate	2NPH	4	079_O58.cdf	0
Isocitrate	2NPH	0	079_O58.cdf	542258.222066058
Isocitrate	2NPH	1	079_O58.cdf	105080.850316233
Isocitrate	2NPH	2	079_O58.cdf	19291.6654954322
Isocitrate	2NPH	3	079_O58.cdf	2369.71187631764
Isocitrate	2NPH	4	079_O58.cdf	1212.73366127899
Isocitrate	2NPH	5	079_O58.cdf	1411.50386507379
Isocitrate	2NPH	6	079_O58.cdf	576.872803935348
Citrate	2NPH	0	079_O58.cdf	10902795.4392129
Citrate	2NPH	1	079_O58.cdf	2134552.93745608
Citrate	2NPH	2	079_O58.cdf	422884.933239635
Citrate	2NPH	3	079_O58.cdf	63229.627547435
Citrate	2NPH	4	079_O58.cdf	0
Citrate	2NPH	5	079_O58.cdf	0
Citrate	2NPH	6	079_O58.cdf	0
Oxaloacetate	2NPH	0	079_O58.cdf	5991.31412508784
Oxaloacetate	2NPH	1	079_O58.cdf	2122.26985242446
Oxaloacetate	2NPH	2	079_O58.cdf	241.328179901616
Oxaloacetate	2NPH	3	079_O58.cdf	547.399859451862
Oxaloacetate	2NPH	4	079_O58.cdf	0
Oxoglutarate	3NPH	0	079_O58.cdf	17377597.0765987
Oxoglutarate	3NPH	1	079_O58.cdf	5216202.71960647
Oxoglutarate	3NPH	2	079_O58.cdf	933708.559381588
Oxoglutarate	3NPH	3	079_O58.cdf	134191.187631764
Oxoglutarate	3NPH	4	079_O58.cdf	5690.47786366831
Oxoglutarate	3NPH	5	079_O58.cdf	0
Aconitate	3NPH	0	079_O58.cdf	22062.4947294448
Aconitate	3NPH	1	079_O58.cdf	7297.02740688686
Aconitate	3NPH	2	079_O58.cdf	2351.16654954322
Aconitate	3NPH	3	079_O58.cdf	371.841180604357
Aconitate	3NPH	4	079_O58.cdf	0
Aconitate	3NPH	5	079_O58.cdf	87.5544624033732
Aconitate	3NPH	6	079_O58.cdf	0
Glycerate	NPH	0	079_O58.cdf	59425.1721714687
Glycerate	NPH	1	079_O58.cdf	5851.56008432888
Glycerate	NPH	2	079_O58.cdf	836.247364722417
Glycerate	NPH	3	079_O58.cdf	0
Glycolate	NPH	0	079_O58.cdf	47925.6359803233
Glycolate	NPH	1	079_O58.cdf	5052.44553759663
Glycolate	NPH	2	079_O58.cdf	436.240337315531
Hydroxyglutarate	2NPH	0	079_O58.cdf	25481.8411806044
Hydroxyglutarate	2NPH	1	079_O58.cdf	5404.76458186929
Hydroxyglutarate	2NPH	2	079_O58.cdf	1297.47716092762
Hydroxyglutarate	2NPH	3	079_O58.cdf	0
Hydroxyglutarate	2NPH	4	079_O58.cdf	0
Hydroxyglutarate	2NPH	5	079_O58.cdf	0
Oxalate	2NPH	0	079_O58.cdf	10837831.3211525
Oxalate	2NPH	1	079_O58.cdf	1894260.18271258
Oxalate	2NPH	2	079_O58.cdf	237276.331693605
Itaconate	2NPH	0	079_O58.cdf	6848.27125790583
Itaconate	2NPH	1	079_O58.cdf	987.189037245256
Itaconate	2NPH	2	079_O58.cdf	0
Itaconate	2NPH	3	079_O58.cdf	281.546029515109
Itaconate	2NPH	4	079_O58.cdf	18439.2480674631
Itaconate	2NPH	5	079_O58.cdf	6824.53267744202
Lactate	NPH	0	080_O59.cdf	0
Lactate	NPH	1	080_O59.cdf	0
Lactate	NPH	2	080_O59.cdf	0
Lactate	NPH	3	080_O59.cdf	0
Pyruvate	2NPH	0	080_O59.cdf	153520.136798906
Pyruvate	2NPH	1	080_O59.cdf	24621.3337893297
Pyruvate	2NPH	2	080_O59.cdf	3715.14363885089
Pyruvate	2NPH	3	080_O59.cdf	248.467852257182
Fumarate	2NPH	0	080_O59.cdf	210649.582763338
Fumarate	2NPH	1	080_O59.cdf	39191.1080711354
Fumarate	2NPH	2	080_O59.cdf	5724.24760601915
Fumarate	2NPH	3	080_O59.cdf	222.777017783858
Fumarate	2NPH	4	080_O59.cdf	0
Succinate	2NPH	0	080_O59.cdf	748788.953488372
Succinate	2NPH	1	080_O59.cdf	127678.474692202
Succinate	2NPH	2	080_O59.cdf	19128.5499316005
Succinate	2NPH	3	080_O59.cdf	2960.8755129959
Succinate	2NPH	4	080_O59.cdf	0
Malate	2NPH	0	080_O59.cdf	16539803.9876881
Malate	2NPH	1	080_O59.cdf	4260803.67989056
Malate	2NPH	2	080_O59.cdf	617202.216142271
Malate	2NPH	3	080_O59.cdf	71643.8440492476
Malate	2NPH	4	080_O59.cdf	109.021887824897
Isocitrate	2NPH	0	080_O59.cdf	646243.201094391
Isocitrate	2NPH	1	080_O59.cdf	122789.760601915
Isocitrate	2NPH	2	080_O59.cdf	22244.1518467852
Isocitrate	2NPH	3	080_O59.cdf	3517.21614227086
Isocitrate	2NPH	4	080_O59.cdf	1094.29548563612
Isocitrate	2NPH	5	080_O59.cdf	476.963064295486
Isocitrate	2NPH	6	080_O59.cdf	0
Citrate	2NPH	0	080_O59.cdf	11799668.248974
Citrate	2NPH	1	080_O59.cdf	2381095.05471956
Citrate	2NPH	2	080_O59.cdf	425925.85499316
Citrate	2NPH	3	080_O59.cdf	67785.9917920657
Citrate	2NPH	4	080_O59.cdf	0
Citrate	2NPH	5	080_O59.cdf	0
Citrate	2NPH	6	080_O59.cdf	0
Oxaloacetate	2NPH	0	080_O59.cdf	11629.9384404925
Oxaloacetate	2NPH	1	080_O59.cdf	3465.84131326949
Oxaloacetate	2NPH	2	080_O59.cdf	379.829001367989
Oxaloacetate	2NPH	3	080_O59.cdf	528.850889192886
Oxaloacetate	2NPH	4	080_O59.cdf	0
Oxoglutarate	3NPH	0	080_O59.cdf	19265010.622435
Oxoglutarate	3NPH	1	080_O59.cdf	5877796.5253078
Oxoglutarate	3NPH	2	080_O59.cdf	1076973.12585499
Oxoglutarate	3NPH	3	080_O59.cdf	155143.673050616
Oxoglutarate	3NPH	4	080_O59.cdf	12563.023255814
Oxoglutarate	3NPH	5	080_O59.cdf	0
Aconitate	3NPH	0	080_O59.cdf	27102.7291381669
Aconitate	3NPH	1	080_O59.cdf	9755.41039671683
Aconitate	3NPH	2	080_O59.cdf	2752.61969904241
Aconitate	3NPH	3	080_O59.cdf	435.711354309166
Aconitate	3NPH	4	080_O59.cdf	0
Aconitate	3NPH	5	080_O59.cdf	254.835841313269
Aconitate	3NPH	6	080_O59.cdf	0
Glycerate	NPH	0	080_O59.cdf	74177.9411764706
Glycerate	NPH	1	080_O59.cdf	7577.94801641587
Glycerate	NPH	2	080_O59.cdf	1251.05335157319
Glycerate	NPH	3	080_O59.cdf	0
Glycolate	NPH	0	080_O59.cdf	71358.3789329685
Glycolate	NPH	1	080_O59.cdf	6818.94664842681
Glycolate	NPH	2	080_O59.cdf	904.425444596443
Hydroxyglutarate	2NPH	0	080_O59.cdf	33201.4158686731
Hydroxyglutarate	2NPH	1	080_O59.cdf	6034.88372093023
Hydroxyglutarate	2NPH	2	080_O59.cdf	1242.61285909713
Hydroxyglutarate	2NPH	3	080_O59.cdf	0
Hydroxyglutarate	2NPH	4	080_O59.cdf	0
Hydroxyglutarate	2NPH	5	080_O59.cdf	0
Oxalate	2NPH	0	080_O59.cdf	10074752.4623803
Oxalate	2NPH	1	080_O59.cdf	1718026.47742818
Oxalate	2NPH	2	080_O59.cdf	219214.972640219
Itaconate	2NPH	0	080_O59.cdf	7785.39671682627
Itaconate	2NPH	1	080_O59.cdf	1537.18194254446
Itaconate	2NPH	2	080_O59.cdf	0
Itaconate	2NPH	3	080_O59.cdf	0
Itaconate	2NPH	4	080_O59.cdf	78103.3720930233
Itaconate	2NPH	5	080_O59.cdf	11237.2845417237
Lactate	NPH	0	081_O60.cdf	0
Lactate	NPH	1	081_O60.cdf	0
Lactate	NPH	2	081_O60.cdf	0
Lactate	NPH	3	081_O60.cdf	0
Pyruvate	2NPH	0	081_O60.cdf	120901.645728643
Pyruvate	2NPH	1	081_O60.cdf	20550.9170854271
Pyruvate	2NPH	2	081_O60.cdf	3622.89572864322
Pyruvate	2NPH	3	081_O60.cdf	264.893216080402
Fumarate	2NPH	0	081_O60.cdf	144998.81281407
Fumarate	2NPH	1	081_O60.cdf	24681.9032663317
Fumarate	2NPH	2	081_O60.cdf	3740.28266331658
Fumarate	2NPH	3	081_O60.cdf	115.571608040201
Fumarate	2NPH	4	081_O60.cdf	0
Succinate	2NPH	0	081_O60.cdf	713315.364321608
Succinate	2NPH	1	081_O60.cdf	129016.909547739
Succinate	2NPH	2	081_O60.cdf	18711.0929648241
Succinate	2NPH	3	081_O60.cdf	2669.01381909548
Succinate	2NPH	4	081_O60.cdf	0
Malate	2NPH	0	081_O60.cdf	13174146.2939698
Malate	2NPH	1	081_O60.cdf	3241420.48366834
Malate	2NPH	2	081_O60.cdf	481690.251256281
Malate	2NPH	3	081_O60.cdf	54825.9045226131
Malate	2NPH	4	081_O60.cdf	0
Isocitrate	2NPH	0	081_O60.cdf	557364.422110553
Isocitrate	2NPH	1	081_O60.cdf	108482.148241206
Isocitrate	2NPH	2	081_O60.cdf	19019.0452261307
Isocitrate	2NPH	3	081_O60.cdf	2993.76884422111
Isocitrate	2NPH	4	081_O60.cdf	819.152010050251
Isocitrate	2NPH	5	081_O60.cdf	521.915829145729
Isocitrate	2NPH	6	081_O60.cdf	0
Citrate	2NPH	0	081_O60.cdf	10428660.169598
Citrate	2NPH	1	081_O60.cdf	2067300.47110553
Citrate	2NPH	2	081_O60.cdf	378568.787688442
Citrate	2NPH	3	081_O60.cdf	57245.898241206
Citrate	2NPH	4	081_O60.cdf	0
Citrate	2NPH	5	081_O60.cdf	0
Citrate	2NPH	6	081_O60.cdf	0
Oxaloacetate	2NPH	0	081_O60.cdf	10766.243718593
Oxaloacetate	2NPH	1	081_O60.cdf	2754.11432160804
Oxaloacetate	2NPH	2	081_O60.cdf	456.243718592965
Oxaloacetate	2NPH	3	081_O60.cdf	757.456030150754
Oxaloacetate	2NPH	4	081_O60.cdf	400.16959798995
Oxoglutarate	3NPH	0	081_O60.cdf	15670466.4384422
Oxoglutarate	3NPH	1	081_O60.cdf	4734213.51758794
Oxoglutarate	3NPH	2	081_O60.cdf	879661.48241206
Oxoglutarate	3NPH	3	081_O60.cdf	127793.863065327
Oxoglutarate	3NPH	4	081_O60.cdf	10414.2525125628
Oxoglutarate	3NPH	5	081_O60.cdf	0
Aconitate	3NPH	0	081_O60.cdf	23824.3530150754
Aconitate	3NPH	1	081_O60.cdf	7170.91708542714
Aconitate	3NPH	2	081_O60.cdf	1964.7864321608
Aconitate	3NPH	3	081_O60.cdf	171.155778894472
Aconitate	3NPH	4	081_O60.cdf	0
Aconitate	3NPH	5	081_O60.cdf	70.3266331658291
Aconitate	3NPH	6	081_O60.cdf	0
Glycerate	NPH	0	081_O60.cdf	64604.2587939698
Glycerate	NPH	1	081_O60.cdf	6989.75502512563
Glycerate	NPH	2	081_O60.cdf	1351.16834170854
Glycerate	NPH	3	081_O60.cdf	0
Glycolate	NPH	0	081_O60.cdf	63364.9623115578
Glycolate	NPH	1	081_O60.cdf	6254.79271356784
Glycolate	NPH	2	081_O60.cdf	774.001256281407
Hydroxyglutarate	2NPH	0	081_O60.cdf	32886.601758794
Hydroxyglutarate	2NPH	1	081_O60.cdf	6502.59422110553
Hydroxyglutarate	2NPH	2	081_O60.cdf	1347.2675879397
Hydroxyglutarate	2NPH	3	081_O60.cdf	0
Hydroxyglutarate	2NPH	4	081_O60.cdf	0
Hydroxyglutarate	2NPH	5	081_O60.cdf	0
Oxalate	2NPH	0	081_O60.cdf	9239238.95100502
Oxalate	2NPH	1	081_O60.cdf	1589796.70854271
Oxalate	2NPH	2	081_O60.cdf	208046.099246231
Itaconate	2NPH	0	081_O60.cdf	6452.25502512563
Itaconate	2NPH	1	081_O60.cdf	1036.89070351759
Itaconate	2NPH	2	081_O60.cdf	0
Itaconate	2NPH	3	081_O60.cdf	0
Itaconate	2NPH	4	081_O60.cdf	47590.3831658291
Itaconate	2NPH	5	081_O60.cdf	12455.7349246231
Lactate	NPH	0	083_O61.cdf	0
Lactate	NPH	1	083_O61.cdf	0
Lactate	NPH	2	083_O61.cdf	0
Lactate	NPH	3	083_O61.cdf	0
Pyruvate	2NPH	0	083_O61.cdf	377073.563370936
Pyruvate	2NPH	1	083_O61.cdf	57717.7504976775
Pyruvate	2NPH	2	083_O61.cdf	7145.12939615129
Pyruvate	2NPH	3	083_O61.cdf	973.092236230922
Fumarate	2NPH	0	083_O61.cdf	733952.906436629
Fumarate	2NPH	1	083_O61.cdf	127933.636363636
Fumarate	2NPH	2	083_O61.cdf	19024.1207697412
Fumarate	2NPH	3	083_O61.cdf	1575.8195089582
Fumarate	2NPH	4	083_O61.cdf	0
Succinate	2NPH	0	083_O61.cdf	1695317.56469808
Succinate	2NPH	1	083_O61.cdf	298378.195089582
Succinate	2NPH	2	083_O61.cdf	42793.304578633
Succinate	2NPH	3	083_O61.cdf	5216.05839416058
Succinate	2NPH	4	083_O61.cdf	0
Malate	2NPH	0	083_O61.cdf	19379710.0862641
Malate	2NPH	1	083_O61.cdf	5281959.36960849
Malate	2NPH	2	083_O61.cdf	762321.911081619
Malate	2NPH	3	083_O61.cdf	88161.5859323159
Malate	2NPH	4	083_O61.cdf	0
Isocitrate	2NPH	0	083_O61.cdf	167080.915726609
Isocitrate	2NPH	1	083_O61.cdf	34275.7398805574
Isocitrate	2NPH	2	083_O61.cdf	6635.38155275382
Isocitrate	2NPH	3	083_O61.cdf	666.881220968812
Isocitrate	2NPH	4	083_O61.cdf	471.977438619774
Isocitrate	2NPH	5	083_O61.cdf	213.07896483079
Isocitrate	2NPH	6	083_O61.cdf	0
Citrate	2NPH	0	083_O61.cdf	5688566.29064366
Citrate	2NPH	1	083_O61.cdf	1089196.03848706
Citrate	2NPH	2	083_O61.cdf	176329.183808892
Citrate	2NPH	3	083_O61.cdf	24283.3443928334
Citrate	2NPH	4	083_O61.cdf	0
Citrate	2NPH	5	083_O61.cdf	0
Citrate	2NPH	6	083_O61.cdf	0
Oxaloacetate	2NPH	0	083_O61.cdf	19832.601194426
Oxaloacetate	2NPH	1	083_O61.cdf	3633.27803583278
Oxaloacetate	2NPH	2	083_O61.cdf	119.130723291307
Oxaloacetate	2NPH	3	083_O61.cdf	0
Oxaloacetate	2NPH	4	083_O61.cdf	0
Oxoglutarate	3NPH	0	083_O61.cdf	22417035.8526875
Oxoglutarate	3NPH	1	083_O61.cdf	6952627.33244857
Oxoglutarate	3NPH	2	083_O61.cdf	1230189.37624419
Oxoglutarate	3NPH	3	083_O61.cdf	173181.559389516
Oxoglutarate	3NPH	4	083_O61.cdf	9108.43397478434
Oxoglutarate	3NPH	5	083_O61.cdf	0
Aconitate	3NPH	0	083_O61.cdf	8578.599867286
Aconitate	3NPH	1	083_O61.cdf	2630.19243530192
Aconitate	3NPH	2	083_O61.cdf	273.589913735899
Aconitate	3NPH	3	083_O61.cdf	155.759787657598
Aconitate	3NPH	4	083_O61.cdf	0
Aconitate	3NPH	5	083_O61.cdf	196.668878566689
Aconitate	3NPH	6	083_O61.cdf	0
Glycerate	NPH	0	083_O61.cdf	394014.797611148
Glycerate	NPH	1	083_O61.cdf	37668.5932315859
Glycerate	NPH	2	083_O61.cdf	4651.69873921699
Glycerate	NPH	3	083_O61.cdf	0
Glycolate	NPH	0	083_O61.cdf	73703.9482415395
Glycolate	NPH	1	083_O61.cdf	6684.69807564698
Glycolate	NPH	2	083_O61.cdf	818.161911081619
Hydroxyglutarate	2NPH	0	083_O61.cdf	57821.5195753152
Hydroxyglutarate	2NPH	1	083_O61.cdf	10798.1751824818
Hydroxyglutarate	2NPH	2	083_O61.cdf	1348.87193098872
Hydroxyglutarate	2NPH	3	083_O61.cdf	0
Hydroxyglutarate	2NPH	4	083_O61.cdf	0
Hydroxyglutarate	2NPH	5	083_O61.cdf	0
Oxalate	2NPH	0	083_O61.cdf	7804271.09489051
Oxalate	2NPH	1	083_O61.cdf	1299004.29993364
Oxalate	2NPH	2	083_O61.cdf	153215.441274054
Itaconate	2NPH	0	083_O61.cdf	4512.81353682814
Itaconate	2NPH	1	083_O61.cdf	885.109489051095
Itaconate	2NPH	2	083_O61.cdf	0
Itaconate	2NPH	3	083_O61.cdf	0
Itaconate	2NPH	4	083_O61.cdf	62648.201725282
Itaconate	2NPH	5	083_O61.cdf	16259.2568015926
Lactate	NPH	0	084_O62.cdf	1763977.24264706
Lactate	NPH	1	084_O62.cdf	173237.696078431
Lactate	NPH	2	084_O62.cdf	15104.074754902
Lactate	NPH	3	084_O62.cdf	450.667892156863
Pyruvate	2NPH	0	084_O62.cdf	470635.759803922
Pyruvate	2NPH	1	084_O62.cdf	69670.8700980392
Pyruvate	2NPH	2	084_O62.cdf	8844.39950980392
Pyruvate	2NPH	3	084_O62.cdf	1087.26715686275
Fumarate	2NPH	0	084_O62.cdf	481116.072303922
Fumarate	2NPH	1	084_O62.cdf	86202.3835784314
Fumarate	2NPH	2	084_O62.cdf	13368.131127451
Fumarate	2NPH	3	084_O62.cdf	1735.72303921569
Fumarate	2NPH	4	084_O62.cdf	0
Succinate	2NPH	0	084_O62.cdf	1251443.88480392
Succinate	2NPH	1	084_O62.cdf	211011.495098039
Succinate	2NPH	2	084_O62.cdf	32008.6764705882
Succinate	2NPH	3	084_O62.cdf	4132.04656862745
Succinate	2NPH	4	084_O62.cdf	0
Malate	2NPH	0	084_O62.cdf	17892880.2757353
Malate	2NPH	1	084_O62.cdf	4768922.59803922
Malate	2NPH	2	084_O62.cdf	695180.238970588
Malate	2NPH	3	084_O62.cdf	79478.118872549
Malate	2NPH	4	084_O62.cdf	0
Isocitrate	2NPH	0	084_O62.cdf	107615.079656863
Isocitrate	2NPH	1	084_O62.cdf	22902.5857843137
Isocitrate	2NPH	2	084_O62.cdf	4684.18504901961
Isocitrate	2NPH	3	084_O62.cdf	293.547794117647
Isocitrate	2NPH	4	084_O62.cdf	396.593137254902
Isocitrate	2NPH	5	084_O62.cdf	289.650735294118
Isocitrate	2NPH	6	084_O62.cdf	0
Citrate	2NPH	0	084_O62.cdf	3763920.83946078
Citrate	2NPH	1	084_O62.cdf	697228.927696078
Citrate	2NPH	2	084_O62.cdf	125239.6875
Citrate	2NPH	3	084_O62.cdf	15457.0894607843
Citrate	2NPH	4	084_O62.cdf	0
Citrate	2NPH	5	084_O62.cdf	0
Citrate	2NPH	6	084_O62.cdf	0
Oxaloacetate	2NPH	0	084_O62.cdf	17096.0661764706
Oxaloacetate	2NPH	1	084_O62.cdf	5229.12990196078
Oxaloacetate	2NPH	2	084_O62.cdf	516.470588235294
Oxaloacetate	2NPH	3	084_O62.cdf	529.356617647059
Oxaloacetate	2NPH	4	084_O62.cdf	0
Oxoglutarate	3NPH	0	084_O62.cdf	21226623.4681373
Oxoglutarate	3NPH	1	084_O62.cdf	6758753.40686275
Oxoglutarate	3NPH	2	084_O62.cdf	1195535.03676471
Oxoglutarate	3NPH	3	084_O62.cdf	166185.600490196
Oxoglutarate	3NPH	4	084_O62.cdf	9881.82598039216
Oxoglutarate	3NPH	5	084_O62.cdf	0
Aconitate	3NPH	0	084_O62.cdf	6596.77083333333
Aconitate	3NPH	1	084_O62.cdf	1876.89338235294
Aconitate	3NPH	2	084_O62.cdf	421.519607843137
Aconitate	3NPH	3	084_O62.cdf	253.970588235294
Aconitate	3NPH	4	084_O62.cdf	0
Aconitate	3NPH	5	084_O62.cdf	95.3125
Aconitate	3NPH	6	084_O62.cdf	0
Glycerate	NPH	0	084_O62.cdf	310561.219362745
Glycerate	NPH	1	084_O62.cdf	27477.8370098039
Glycerate	NPH	2	084_O62.cdf	4146.17034313726
Glycerate	NPH	3	084_O62.cdf	496.219362745098
Glycolate	NPH	0	084_O62.cdf	84458.0759803922
Glycolate	NPH	1	084_O62.cdf	7328.82352941176
Glycolate	NPH	2	084_O62.cdf	1389.14828431373
Hydroxyglutarate	2NPH	0	084_O62.cdf	68451.2254901961
Hydroxyglutarate	2NPH	1	084_O62.cdf	12309.1789215686
Hydroxyglutarate	2NPH	2	084_O62.cdf	1983.51102941176
Hydroxyglutarate	2NPH	3	084_O62.cdf	0
Hydroxyglutarate	2NPH	4	084_O62.cdf	0
Hydroxyglutarate	2NPH	5	084_O62.cdf	0
Oxalate	2NPH	0	084_O62.cdf	6091881.21936275
Oxalate	2NPH	1	084_O62.cdf	972968.241421569
Oxalate	2NPH	2	084_O62.cdf	127913.823529412
Itaconate	2NPH	0	084_O62.cdf	2651.38480392157
Itaconate	2NPH	1	084_O62.cdf	349.375
Itaconate	2NPH	2	084_O62.cdf	0
Itaconate	2NPH	3	084_O62.cdf	182.457107843137
Itaconate	2NPH	4	084_O62.cdf	64290.9007352941
Itaconate	2NPH	5	084_O62.cdf	11916.1151960784
Lactate	NPH	0	085_O63.cdf	0
Lactate	NPH	1	085_O63.cdf	0
Lactate	NPH	2	085_O63.cdf	0
Lactate	NPH	3	085_O63.cdf	0
Pyruvate	2NPH	0	085_O63.cdf	285310.918774967
Pyruvate	2NPH	1	085_O63.cdf	47176.0985352863
Pyruvate	2NPH	2	085_O63.cdf	6505.51930758988
Pyruvate	2NPH	3	085_O63.cdf	540.825565912117
Fumarate	2NPH	0	085_O63.cdf	411862.123834887
Fumarate	2NPH	1	085_O63.cdf	70669.207723036
Fumarate	2NPH	2	085_O63.cdf	12054.8868175766
Fumarate	2NPH	3	085_O63.cdf	1539.17443408788
Fumarate	2NPH	4	085_O63.cdf	0
Succinate	2NPH	0	085_O63.cdf	1577404.1011984
Succinate	2NPH	1	085_O63.cdf	269778.362183755
Succinate	2NPH	2	085_O63.cdf	41330.4860186418
Succinate	2NPH	3	085_O63.cdf	4908.4620505992
Succinate	2NPH	4	085_O63.cdf	0
Malate	2NPH	0	085_O63.cdf	12267701.6511318
Malate	2NPH	1	085_O63.cdf	2833737.51664447
Malate	2NPH	2	085_O63.cdf	421497.556591212
Malate	2NPH	3	085_O63.cdf	47276.7043941411
Malate	2NPH	4	085_O63.cdf	0
Isocitrate	2NPH	0	085_O63.cdf	31217.8428761651
Isocitrate	2NPH	1	085_O63.cdf	6720.88548601864
Isocitrate	2NPH	2	085_O63.cdf	808.435419440746
Isocitrate	2NPH	3	085_O63.cdf	0
Isocitrate	2NPH	4	085_O63.cdf	562.19707057257
Isocitrate	2NPH	5	085_O63.cdf	671.804260985353
Isocitrate	2NPH	6	085_O63.cdf	0
Citrate	2NPH	0	085_O63.cdf	1832672.0505992
Citrate	2NPH	1	085_O63.cdf	367640.213049268
Citrate	2NPH	2	085_O63.cdf	75513.8681757656
Citrate	2NPH	3	085_O63.cdf	9136.27163781624
Citrate	2NPH	4	085_O63.cdf	0
Citrate	2NPH	5	085_O63.cdf	0
Citrate	2NPH	6	085_O63.cdf	0
Oxaloacetate	2NPH	0	085_O63.cdf	9399.38748335553
Oxaloacetate	2NPH	1	085_O63.cdf	2631.33155792277
Oxaloacetate	2NPH	2	085_O63.cdf	746.424766977363
Oxaloacetate	2NPH	3	085_O63.cdf	0
Oxaloacetate	2NPH	4	085_O63.cdf	0
Oxoglutarate	3NPH	0	085_O63.cdf	7193971.19840213
Oxoglutarate	3NPH	1	085_O63.cdf	1887328.98801598
Oxoglutarate	3NPH	2	085_O63.cdf	337786.278295606
Oxoglutarate	3NPH	3	085_O63.cdf	48719.8402130493
Oxoglutarate	3NPH	4	085_O63.cdf	1892.47669773635
Oxoglutarate	3NPH	5	085_O63.cdf	0
Aconitate	3NPH	0	085_O63.cdf	6350.64580559254
Aconitate	3NPH	1	085_O63.cdf	1720.41944074567
Aconitate	3NPH	2	085_O63.cdf	596.424766977363
Aconitate	3NPH	3	085_O63.cdf	156.877496671105
Aconitate	3NPH	4	085_O63.cdf	0
Aconitate	3NPH	5	085_O63.cdf	0
Aconitate	3NPH	6	085_O63.cdf	0
Glycerate	NPH	0	085_O63.cdf	274756.611185087
Glycerate	NPH	1	085_O63.cdf	23590.6125166445
Glycerate	NPH	2	085_O63.cdf	3792.52996005326
Glycerate	NPH	3	085_O63.cdf	327.363515312916
Glycolate	NPH	0	085_O63.cdf	39223.2290279627
Glycolate	NPH	1	085_O63.cdf	3876.47802929427
Glycolate	NPH	2	085_O63.cdf	450.153129161119
Hydroxyglutarate	2NPH	0	085_O63.cdf	22650.4394141145
Hydroxyglutarate	2NPH	1	085_O63.cdf	4679.16777629827
Hydroxyglutarate	2NPH	2	085_O63.cdf	833.688415446072
Hydroxyglutarate	2NPH	3	085_O63.cdf	0
Hydroxyglutarate	2NPH	4	085_O63.cdf	0
Hydroxyglutarate	2NPH	5	085_O63.cdf	0
Oxalate	2NPH	0	085_O63.cdf	7695231.01864181
Oxalate	2NPH	1	085_O63.cdf	1243545.19973369
Oxalate	2NPH	2	085_O63.cdf	160254.374167776
Itaconate	2NPH	0	085_O63.cdf	1760.77230359521
Itaconate	2NPH	1	085_O63.cdf	0
Itaconate	2NPH	2	085_O63.cdf	0
Itaconate	2NPH	3	085_O63.cdf	222.962716378162
Itaconate	2NPH	4	085_O63.cdf	32156.5113182423
Itaconate	2NPH	5	085_O63.cdf	5596.39813581891
Lactate	NPH	0	086_O64.cdf	0
Lactate	NPH	1	086_O64.cdf	0
Lactate	NPH	2	086_O64.cdf	0
Lactate	NPH	3	086_O64.cdf	0
Pyruvate	2NPH	0	086_O64.cdf	492288.093385214
Pyruvate	2NPH	1	086_O64.cdf	73456.3294422828
Pyruvate	2NPH	2	086_O64.cdf	10128.5732814527
Pyruvate	2NPH	3	086_O64.cdf	1238.13229571984
Fumarate	2NPH	0	086_O64.cdf	960265.667963683
Fumarate	2NPH	1	086_O64.cdf	159303.592736706
Fumarate	2NPH	2	086_O64.cdf	23302.2438391699
Fumarate	2NPH	3	086_O64.cdf	3435.81063553826
Fumarate	2NPH	4	086_O64.cdf	0
Succinate	2NPH	0	086_O64.cdf	1704788.49546044
Succinate	2NPH	1	086_O64.cdf	299577.911802853
Succinate	2NPH	2	086_O64.cdf	43185.7652399481
Succinate	2NPH	3	086_O64.cdf	5396.46562905318
Succinate	2NPH	4	086_O64.cdf	0
Malate	2NPH	0	086_O64.cdf	18027932.8080415
Malate	2NPH	1	086_O64.cdf	4821211.10894942
Malate	2NPH	2	086_O64.cdf	704154.675745785
Malate	2NPH	3	086_O64.cdf	78644.7470817121
Malate	2NPH	4	086_O64.cdf	0
Isocitrate	2NPH	0	086_O64.cdf	94460.6095979248
Isocitrate	2NPH	1	086_O64.cdf	18564.3968871595
Isocitrate	2NPH	2	086_O64.cdf	3609.98702983139
Isocitrate	2NPH	3	086_O64.cdf	724.721141374838
Isocitrate	2NPH	4	086_O64.cdf	383.015564202335
Isocitrate	2NPH	5	086_O64.cdf	208.067444876783
Isocitrate	2NPH	6	086_O64.cdf	0
Citrate	2NPH	0	086_O64.cdf	4570719.62386511
Citrate	2NPH	1	086_O64.cdf	862109.559014267
Citrate	2NPH	2	086_O64.cdf	153412.736705577
Citrate	2NPH	3	086_O64.cdf	18719.1439688716
Citrate	2NPH	4	086_O64.cdf	0
Citrate	2NPH	5	086_O64.cdf	0
Citrate	2NPH	6	086_O64.cdf	0
Oxaloacetate	2NPH	0	086_O64.cdf	18197.0168612192
Oxaloacetate	2NPH	1	086_O64.cdf	5580.2140077821
Oxaloacetate	2NPH	2	086_O64.cdf	873.942931258106
Oxaloacetate	2NPH	3	086_O64.cdf	0
Oxaloacetate	2NPH	4	086_O64.cdf	0
Oxoglutarate	3NPH	0	086_O64.cdf	17121114.3579767
Oxoglutarate	3NPH	1	086_O64.cdf	5253479.88326848
