sample;metabolite;derivative;isotopologue
037_A20.cdf;Glutamate;AccQ;2
037_A20.cdf;Glutamate;AccQ;3
037_A20.cdf;Glutamate;AccQ;4
037_A20.cdf;Glutamate;AccQ;5
037_A20.cdf;Ornithine;2AccQ;0
037_A20.cdf;Ornithine;2AccQ;1
037_A20.cdf;Ornithine;2AccQ;2
037_A20.cdf;Ornithine;2AccQ;3
037_A20.cdf;Ornithine;2AccQ;4
037_A20.cdf;Ornithine;2AccQ;5
039_A21.cdf;Alanine;AccQ;0
039_A21.cdf;Alanine;AccQ;1
039_A21.cdf;Alanine;AccQ;2
039_A21.cdf;Alanine;AccQ;3
039_A21.cdf;Arginine;AccQ;0
039_A21.cdf;Arginine;AccQ;1
039_A21.cdf;Arginine;AccQ;2
039_A21.cdf;Arginine;AccQ;3
039_A21.cdf;Arginine;AccQ;4
039_A21.cdf;Arginine;AccQ;5
039_A21.cdf;Arginine;AccQ;6
039_A21.cdf;Asparagine;AccQ;0
039_A21.cdf;Asparagine;AccQ;1
039_A21.cdf;Asparagine;AccQ;2
039_A21.cdf;Asparagine;AccQ;3
039_A21.cdf;Asparagine;AccQ;4
039_A21.cdf;Aspartate;AccQ;0
039_A21.cdf;Aspartate;AccQ;1
039_A21.cdf;Aspartate;AccQ;2
039_A21.cdf;Aspartate;AccQ;3
039_A21.cdf;Aspartate;AccQ;4
039_A21.cdf;Citrulline;AccQ;0
039_A21.cdf;Citrulline;AccQ;1
039_A21.cdf;Citrulline;AccQ;2
039_A21.cdf;Citrulline;AccQ;3
039_A21.cdf;Citrulline;AccQ;4
039_A21.cdf;Citrulline;AccQ;5
039_A21.cdf;Citrulline;AccQ;6
039_A21.cdf;Glutamine;AccQ;0
039_A21.cdf;Glutamine;AccQ;1
039_A21.cdf;Glutamine;AccQ;2
039_A21.cdf;Glutamine;AccQ;3
039_A21.cdf;Glutamine;AccQ;4
039_A21.cdf;Glutamine;AccQ;5
039_A21.cdf;Glycine;AccQ;0
039_A21.cdf;Glycine;AccQ;1
039_A21.cdf;Glycine;AccQ;2
039_A21.cdf;Histidine;AccQ;0
039_A21.cdf;Histidine;AccQ;1
039_A21.cdf;Histidine;AccQ;2
039_A21.cdf;Histidine;AccQ;3
039_A21.cdf;Histidine;AccQ;4
039_A21.cdf;Histidine;AccQ;5
039_A21.cdf;Histidine;AccQ;6
039_A21.cdf;Isoleucine;AccQ;0
039_A21.cdf;Isoleucine;AccQ;1
039_A21.cdf;Isoleucine;AccQ;2
039_A21.cdf;Isoleucine;AccQ;3
039_A21.cdf;Isoleucine;AccQ;4
039_A21.cdf;Isoleucine;AccQ;5
039_A21.cdf;Isoleucine;AccQ;6
039_A21.cdf;Leucine;AccQ;0
039_A21.cdf;Leucine;AccQ;1
039_A21.cdf;Leucine;AccQ;2
039_A21.cdf;Leucine;AccQ;3
039_A21.cdf;Leucine;AccQ;4
039_A21.cdf;Leucine;AccQ;5
039_A21.cdf;Leucine;AccQ;6
039_A21.cdf;Lysine;AccQ;0
039_A21.cdf;Lysine;AccQ;1
039_A21.cdf;Lysine;AccQ;2
039_A21.cdf;Lysine;AccQ;3
039_A21.cdf;Lysine;AccQ;4
039_A21.cdf;Lysine;AccQ;5
039_A21.cdf;Lysine;AccQ;6
039_A21.cdf;Methionine;AccQ;0
039_A21.cdf;Methionine;AccQ;1
039_A21.cdf;Methionine;AccQ;2
039_A21.cdf;Methionine;AccQ;3
039_A21.cdf;Methionine;AccQ;4
039_A21.cdf;Methionine;AccQ;5
039_A21.cdf;Norvaline;AccQ;0
039_A21.cdf;Norvaline;AccQ;1
039_A21.cdf;Norvaline;AccQ;2
039_A21.cdf;Norvaline;AccQ;3
039_A21.cdf;Norvaline;AccQ;4
039_A21.cdf;Norvaline;AccQ;5
039_A21.cdf;Phenylalanine;AccQ;0
039_A21.cdf;Phenylalanine;AccQ;1
039_A21.cdf;Phenylalanine;AccQ;2
039_A21.cdf;Phenylalanine;AccQ;3
039_A21.cdf;Phenylalanine;AccQ;4
039_A21.cdf;Phenylalanine;AccQ;5
039_A21.cdf;Phenylalanine;AccQ;6
039_A21.cdf;Phenylalanine;AccQ;7
039_A21.cdf;Phenylalanine;AccQ;8
039_A21.cdf;Phenylalanine;AccQ;9
039_A21.cdf;Proline;AccQ;0
039_A21.cdf;Proline;AccQ;1
039_A21.cdf;Proline;AccQ;2
039_A21.cdf;Proline;AccQ;3
039_A21.cdf;Proline;AccQ;4
039_A21.cdf;Proline;AccQ;5
039_A21.cdf;Serine;AccQ;0
039_A21.cdf;Serine;AccQ;1
039_A21.cdf;Serine;AccQ;2
039_A21.cdf;Serine;AccQ;3
039_A21.cdf;Threonine;AccQ;0
039_A21.cdf;Threonine;AccQ;1
039_A21.cdf;Threonine;AccQ;2
039_A21.cdf;Threonine;AccQ;3
039_A21.cdf;Threonine;AccQ;4
039_A21.cdf;Tryptophan;AccQ;0
039_A21.cdf;Tryptophan;AccQ;1
039_A21.cdf;Tryptophan;AccQ;2
039_A21.cdf;Tryptophan;AccQ;3
039_A21.cdf;Tryptophan;AccQ;4
039_A21.cdf;Tryptophan;AccQ;5
039_A21.cdf;Tryptophan;AccQ;6
039_A21.cdf;Tryptophan;AccQ;7
039_A21.cdf;Tryptophan;AccQ;8
039_A21.cdf;Tryptophan;AccQ;9
039_A21.cdf;Tryptophan;AccQ;10
039_A21.cdf;Tryptophan;AccQ;11
039_A21.cdf;Tyrosine;AccQ;0
039_A21.cdf;Tyrosine;AccQ;1
039_A21.cdf;Tyrosine;AccQ;2
039_A21.cdf;Tyrosine;AccQ;3
039_A21.cdf;Tyrosine;AccQ;4
039_A21.cdf;Tyrosine;AccQ;5
039_A21.cdf;Tyrosine;AccQ;6
039_A21.cdf;Tyrosine;AccQ;7
039_A21.cdf;Tyrosine;AccQ;8
039_A21.cdf;Tyrosine;AccQ;9
039_A21.cdf;Valine;AccQ;0
039_A21.cdf;Valine;AccQ;1
039_A21.cdf;Valine;AccQ;2
039_A21.cdf;Valine;AccQ;3
039_A21.cdf;Valine;AccQ;4
039_A21.cdf;Valine;AccQ;5
039_A21.cdf;GABA;AccQ;0
039_A21.cdf;GABA;AccQ;1
039_A21.cdf;GABA;AccQ;2
039_A21.cdf;GABA;AccQ;3
039_A21.cdf;GABA;AccQ;4
039_A21.cdf;Glutamate;AccQ;0
039_A21.cdf;Glutamate;AccQ;1
039_A21.cdf;Glutamate;AccQ;2
039_A21.cdf;Glutamate;AccQ;3
039_A21.cdf;Glutamate;AccQ;4
039_A21.cdf;Glutamate;AccQ;5
039_A21.cdf;Ornithine;2AccQ;0
039_A21.cdf;Ornithine;2AccQ;1
039_A21.cdf;Ornithine;2AccQ;2
039_A21.cdf;Ornithine;2AccQ;3
039_A21.cdf;Ornithine;2AccQ;4
039_A21.cdf;Ornithine;2AccQ;5
040_A22.cdf;Alanine;AccQ;0
040_A22.cdf;Alanine;AccQ;1
040_A22.cdf;Alanine;AccQ;2
040_A22.cdf;Alanine;AccQ;3
040_A22.cdf;Arginine;AccQ;0
040_A22.cdf;Arginine;AccQ;1
040_A22.cdf;Arginine;AccQ;2
040_A22.cdf;Arginine;AccQ;3
040_A22.cdf;Arginine;AccQ;4
040_A22.cdf;Arginine;AccQ;5
040_A22.cdf;Arginine;AccQ;6
040_A22.cdf;Asparagine;AccQ;0
040_A22.cdf;Asparagine;AccQ;1
040_A22.cdf;Asparagine;AccQ;2
040_A22.cdf;Asparagine;AccQ;3
040_A22.cdf;Asparagine;AccQ;4
040_A22.cdf;Aspartate;AccQ;0
040_A22.cdf;Aspartate;AccQ;1
040_A22.cdf;Aspartate;AccQ;2
040_A22.cdf;Aspartate;AccQ;3
040_A22.cdf;Aspartate;AccQ;4
040_A22.cdf;Citrulline;AccQ;0
040_A22.cdf;Citrulline;AccQ;1
040_A22.cdf;Citrulline;AccQ;2
040_A22.cdf;Citrulline;AccQ;3
040_A22.cdf;Citrulline;AccQ;4
040_A22.cdf;Citrulline;AccQ;5
040_A22.cdf;Citrulline;AccQ;6
040_A22.cdf;Glutamine;AccQ;0
040_A22.cdf;Glutamine;AccQ;1
040_A22.cdf;Glutamine;AccQ;2
040_A22.cdf;Glutamine;AccQ;3
040_A22.cdf;Glutamine;AccQ;4
040_A22.cdf;Glutamine;AccQ;5
040_A22.cdf;Glycine;AccQ;0
040_A22.cdf;Glycine;AccQ;1
040_A22.cdf;Glycine;AccQ;2
040_A22.cdf;Histidine;AccQ;0
040_A22.cdf;Histidine;AccQ;1
040_A22.cdf;Histidine;AccQ;2
040_A22.cdf;Histidine;AccQ;3
040_A22.cdf;Histidine;AccQ;4
040_A22.cdf;Histidine;AccQ;5
040_A22.cdf;Histidine;AccQ;6
040_A22.cdf;Isoleucine;AccQ;0
040_A22.cdf;Isoleucine;AccQ;1
040_A22.cdf;Isoleucine;AccQ;2
040_A22.cdf;Isoleucine;AccQ;3
040_A22.cdf;Isoleucine;AccQ;4
040_A22.cdf;Isoleucine;AccQ;5
040_A22.cdf;Isoleucine;AccQ;6
040_A22.cdf;Leucine;AccQ;0
040_A22.cdf;Leucine;AccQ;1
040_A22.cdf;Leucine;AccQ;2
040_A22.cdf;Leucine;AccQ;3
040_A22.cdf;Leucine;AccQ;4
040_A22.cdf;Leucine;AccQ;5
040_A22.cdf;Leucine;AccQ;6
040_A22.cdf;Lysine;AccQ;0
040_A22.cdf;Lysine;AccQ;1
040_A22.cdf;Lysine;AccQ;2
040_A22.cdf;Lysine;AccQ;3
040_A22.cdf;Lysine;AccQ;4
040_A22.cdf;Lysine;AccQ;5
040_A22.cdf;Lysine;AccQ;6
040_A22.cdf;Methionine;AccQ;0
040_A22.cdf;Methionine;AccQ;1
040_A22.cdf;Methionine;AccQ;2
040_A22.cdf;Methionine;AccQ;3
040_A22.cdf;Methionine;AccQ;4
040_A22.cdf;Methionine;AccQ;5
040_A22.cdf;Norvaline;AccQ;0
040_A22.cdf;Norvaline;AccQ;1
040_A22.cdf;Norvaline;AccQ;2
040_A22.cdf;Norvaline;AccQ;3
040_A22.cdf;Norvaline;AccQ;4
040_A22.cdf;Norvaline;AccQ;5
040_A22.cdf;Phenylalanine;AccQ;0
040_A22.cdf;Phenylalanine;AccQ;1
040_A22.cdf;Phenylalanine;AccQ;2
040_A22.cdf;Phenylalanine;AccQ;3
040_A22.cdf;Phenylalanine;AccQ;4
040_A22.cdf;Phenylalanine;AccQ;5
040_A22.cdf;Phenylalanine;AccQ;6
040_A22.cdf;Phenylalanine;AccQ;7
040_A22.cdf;Phenylalanine;AccQ;8
040_A22.cdf;Phenylalanine;AccQ;9
040_A22.cdf;Proline;AccQ;0
040_A22.cdf;Proline;AccQ;1
040_A22.cdf;Proline;AccQ;2
040_A22.cdf;Proline;AccQ;3
040_A22.cdf;Proline;AccQ;4
040_A22.cdf;Proline;AccQ;5
040_A22.cdf;Serine;AccQ;0
040_A22.cdf;Serine;AccQ;1
040_A22.cdf;Serine;AccQ;2
040_A22.cdf;Serine;AccQ;3
040_A22.cdf;Threonine;AccQ;0
040_A22.cdf;Threonine;AccQ;1
040_A22.cdf;Threonine;AccQ;2
040_A22.cdf;Threonine;AccQ;3
040_A22.cdf;Threonine;AccQ;4
040_A22.cdf;Tryptophan;AccQ;0
040_A22.cdf;Tryptophan;AccQ;1
040_A22.cdf;Tryptophan;AccQ;2
040_A22.cdf;Tryptophan;AccQ;3
040_A22.cdf;Tryptophan;AccQ;4
040_A22.cdf;Tryptophan;AccQ;5
040_A22.cdf;Tryptophan;AccQ;6
040_A22.cdf;Tryptophan;AccQ;7
040_A22.cdf;Tryptophan;AccQ;8
040_A22.cdf;Tryptophan;AccQ;9
040_A22.cdf;Tryptophan;AccQ;10
040_A22.cdf;Tryptophan;AccQ;11
040_A22.cdf;Tyrosine;AccQ;0
040_A22.cdf;Tyrosine;AccQ;1
040_A22.cdf;Tyrosine;AccQ;2
040_A22.cdf;Tyrosine;AccQ;3
040_A22.cdf;Tyrosine;AccQ;4
040_A22.cdf;Tyrosine;AccQ;5
040_A22.cdf;Tyrosine;AccQ;6
040_A22.cdf;Tyrosine;AccQ;7
040_A22.cdf;Tyrosine;AccQ;8
040_A22.cdf;Tyrosine;AccQ;9
040_A22.cdf;Valine;AccQ;0
040_A22.cdf;Valine;AccQ;1
040_A22.cdf;Valine;AccQ;2
040_A22.cdf;Valine;AccQ;3
040_A22.cdf;Valine;AccQ;4
040_A22.cdf;Valine;AccQ;5
040_A22.cdf;GABA;AccQ;0
040_A22.cdf;GABA;AccQ;1
040_A22.cdf;GABA;AccQ;2
040_A22.cdf;GABA;AccQ;3
040_A22.cdf;GABA;AccQ;4
040_A22.cdf;Glutamate;AccQ;0
040_A22.cdf;Glutamate;AccQ;1
040_A22.cdf;Glutamate;AccQ;2
040_A22.cdf;Glutamate;AccQ;3
040_A22.cdf;Glutamate;AccQ;4
040_A22.cdf;Glutamate;AccQ;5
040_A22.cdf;Ornithine;2AccQ;0
040_A22.cdf;Ornithine;2AccQ;1
040_A22.cdf;Ornithine;2AccQ;2
040_A22.cdf;Ornithine;2AccQ;3
040_A22.cdf;Ornithine;2AccQ;4
040_A22.cdf;Ornithine;2AccQ;5
041_A23.cdf;Alanine;AccQ;0
041_A23.cdf;Alanine;AccQ;1
041_A23.cdf;Alanine;AccQ;2
041_A23.cdf;Alanine;AccQ;3
041_A23.cdf;Arginine;AccQ;0
041_A23.cdf;Arginine;AccQ;1
041_A23.cdf;Arginine;AccQ;2
041_A23.cdf;Arginine;AccQ;3
041_A23.cdf;Arginine;AccQ;4
041_A23.cdf;Arginine;AccQ;5
041_A23.cdf;Arginine;AccQ;6
041_A23.cdf;Asparagine;AccQ;0
041_A23.cdf;Asparagine;AccQ;1
041_A23.cdf;Asparagine;AccQ;2
041_A23.cdf;Asparagine;AccQ;3
041_A23.cdf;Asparagine;AccQ;4
041_A23.cdf;Aspartate;AccQ;0
041_A23.cdf;Aspartate;AccQ;1
041_A23.cdf;Aspartate;AccQ;2
041_A23.cdf;Aspartate;AccQ;3
041_A23.cdf;Aspartate;AccQ;4
041_A23.cdf;Citrulline;AccQ;0
041_A23.cdf;Citrulline;AccQ;1
041_A23.cdf;Citrulline;AccQ;2
041_A23.cdf;Citrulline;AccQ;3
041_A23.cdf;Citrulline;AccQ;4
041_A23.cdf;Citrulline;AccQ;5
041_A23.cdf;Citrulline;AccQ;6
041_A23.cdf;Glutamine;AccQ;0
041_A23.cdf;Glutamine;AccQ;1
041_A23.cdf;Glutamine;AccQ;2
041_A23.cdf;Glutamine;AccQ;3
041_A23.cdf;Glutamine;AccQ;4
041_A23.cdf;Glutamine;AccQ;5
041_A23.cdf;Glycine;AccQ;0
041_A23.cdf;Glycine;AccQ;1
041_A23.cdf;Glycine;AccQ;2
041_A23.cdf;Histidine;AccQ;0
041_A23.cdf;Histidine;AccQ;1
041_A23.cdf;Histidine;AccQ;2
041_A23.cdf;Histidine;AccQ;3
041_A23.cdf;Histidine;AccQ;4
041_A23.cdf;Histidine;AccQ;5
041_A23.cdf;Histidine;AccQ;6
041_A23.cdf;Isoleucine;AccQ;0
041_A23.cdf;Isoleucine;AccQ;1
041_A23.cdf;Isoleucine;AccQ;2
041_A23.cdf;Isoleucine;AccQ;3
041_A23.cdf;Isoleucine;AccQ;4
041_A23.cdf;Isoleucine;AccQ;5
041_A23.cdf;Isoleucine;AccQ;6
041_A23.cdf;Leucine;AccQ;0
041_A23.cdf;Leucine;AccQ;1
041_A23.cdf;Leucine;AccQ;2
041_A23.cdf;Leucine;AccQ;3
041_A23.cdf;Leucine;AccQ;4
041_A23.cdf;Leucine;AccQ;5
041_A23.cdf;Leucine;AccQ;6
041_A23.cdf;Lysine;AccQ;0
041_A23.cdf;Lysine;AccQ;1
041_A23.cdf;Lysine;AccQ;2
041_A23.cdf;Lysine;AccQ;3
041_A23.cdf;Lysine;AccQ;4
041_A23.cdf;Lysine;AccQ;5
041_A23.cdf;Lysine;AccQ;6
041_A23.cdf;Methionine;AccQ;0
041_A23.cdf;Methionine;AccQ;1
041_A23.cdf;Methionine;AccQ;2
041_A23.cdf;Methionine;AccQ;3
041_A23.cdf;Methionine;AccQ;4
041_A23.cdf;Methionine;AccQ;5
041_A23.cdf;Norvaline;AccQ;0
041_A23.cdf;Norvaline;AccQ;1
041_A23.cdf;Norvaline;AccQ;2
041_A23.cdf;Norvaline;AccQ;3
041_A23.cdf;Norvaline;AccQ;4
041_A23.cdf;Norvaline;AccQ;5
041_A23.cdf;Phenylalanine;AccQ;0
041_A23.cdf;Phenylalanine;AccQ;1
041_A23.cdf;Phenylalanine;AccQ;2
041_A23.cdf;Phenylalanine;AccQ;3
041_A23.cdf;Phenylalanine;AccQ;4
041_A23.cdf;Phenylalanine;AccQ;5
041_A23.cdf;Phenylalanine;AccQ;6
041_A23.cdf;Phenylalanine;AccQ;7
041_A23.cdf;Phenylalanine;AccQ;8
041_A23.cdf;Phenylalanine;AccQ;9
041_A23.cdf;Proline;AccQ;0
041_A23.cdf;Proline;AccQ;1
041_A23.cdf;Proline;AccQ;2
041_A23.cdf;Proline;AccQ;3
041_A23.cdf;Proline;AccQ;4
041_A23.cdf;Proline;AccQ;5
041_A23.cdf;Serine;AccQ;0
041_A23.cdf;Serine;AccQ;1
041_A23.cdf;Serine;AccQ;2
041_A23.cdf;Serine;AccQ;3
041_A23.cdf;Threonine;AccQ;0
041_A23.cdf;Threonine;AccQ;1
041_A23.cdf;Threonine;AccQ;2
041_A23.cdf;Threonine;AccQ;3
041_A23.cdf;Threonine;AccQ;4
041_A23.cdf;Tryptophan;AccQ;0
041_A23.cdf;Tryptophan;AccQ;1
041_A23.cdf;Tryptophan;AccQ;2
041_A23.cdf;Tryptophan;AccQ;3
041_A23.cdf;Tryptophan;AccQ;4
041_A23.cdf;Tryptophan;AccQ;5
041_A23.cdf;Tryptophan;AccQ;6
041_A23.cdf;Tryptophan;AccQ;7
041_A23.cdf;Tryptophan;AccQ;8
041_A23.cdf;Tryptophan;AccQ;9
041_A23.cdf;Tryptophan;AccQ;10
041_A23.cdf;Tryptophan;AccQ;11
041_A23.cdf;Tyrosine;AccQ;0
041_A23.cdf;Tyrosine;AccQ;1
041_A23.cdf;Tyrosine;AccQ;2
041_A23.cdf;Tyrosine;AccQ;3
041_A23.cdf;Tyrosine;AccQ;4
041_A23.cdf;Tyrosine;AccQ;5
041_A23.cdf;Tyrosine;AccQ;6
041_A23.cdf;Tyrosine;AccQ;7
041_A23.cdf;Tyrosine;AccQ;8
041_A23.cdf;Tyrosine;AccQ;9
041_A23.cdf;Valine;AccQ;0
041_A23.cdf;Valine;AccQ;1
041_A23.cdf;Valine;AccQ;2
041_A23.cdf;Valine;AccQ;3
041_A23.cdf;Valine;AccQ;4
041_A23.cdf;Valine;AccQ;5
041_A23.cdf;GABA;AccQ;0
041_A23.cdf;GABA;AccQ;1
041_A23.cdf;GABA;AccQ;2
041_A23.cdf;GABA;AccQ;3
041_A23.cdf;GABA;AccQ;4
041_A23.cdf;Glutamate;AccQ;0
041_A23.cdf;Glutamate;AccQ;1
041_A23.cdf;Glutamate;AccQ;2
041_A23.cdf;Glutamate;AccQ;3
041_A23.cdf;Glutamate;AccQ;4
041_A23.cdf;Glutamate;AccQ;5
041_A23.cdf;Ornithine;2AccQ;0
041_A23.cdf;Ornithine;2AccQ;1
041_A23.cdf;Ornithine;2AccQ;2
041_A23.cdf;Ornithine;2AccQ;3
041_A23.cdf;Ornithine;2AccQ;4
041_A23.cdf;Ornithine;2AccQ;5
042_A24.cdf;Alanine;AccQ;0
042_A24.cdf;Alanine;AccQ;1
042_A24.cdf;Alanine;AccQ;2
042_A24.cdf;Alanine;AccQ;3
042_A24.cdf;Arginine;AccQ;0
042_A24.cdf;Arginine;AccQ;1
042_A24.cdf;Arginine;AccQ;2
042_A24.cdf;Arginine;AccQ;3
042_A24.cdf;Arginine;AccQ;4
042_A24.cdf;Arginine;AccQ;5
042_A24.cdf;Arginine;AccQ;6
042_A24.cdf;Asparagine;AccQ;0
042_A24.cdf;Asparagine;AccQ;1
042_A24.cdf;Asparagine;AccQ;2
042_A24.cdf;Asparagine;AccQ;3
042_A24.cdf;Asparagine;AccQ;4
042_A24.cdf;Aspartate;AccQ;0
042_A24.cdf;Aspartate;AccQ;1
042_A24.cdf;Aspartate;AccQ;2
042_A24.cdf;Aspartate;AccQ;3
042_A24.cdf;Aspartate;AccQ;4
042_A24.cdf;Citrulline;AccQ;0
042_A24.cdf;Citrulline;AccQ;1
042_A24.cdf;Citrulline;AccQ;2
042_A24.cdf;Citrulline;AccQ;3
042_A24.cdf;Citrulline;AccQ;4
042_A24.cdf;Citrulline;AccQ;5
042_A24.cdf;Citrulline;AccQ;6
042_A24.cdf;Glutamine;AccQ;0
042_A24.cdf;Glutamine;AccQ;1
042_A24.cdf;Glutamine;AccQ;2
042_A24.cdf;Glutamine;AccQ;3
042_A24.cdf;Glutamine;AccQ;4
042_A24.cdf;Glutamine;AccQ;5
042_A24.cdf;Glycine;AccQ;0
042_A24.cdf;Glycine;AccQ;1
042_A24.cdf;Glycine;AccQ;2
042_A24.cdf;Histidine;AccQ;0
042_A24.cdf;Histidine;AccQ;1
042_A24.cdf;Histidine;AccQ;2
042_A24.cdf;Histidine;AccQ;3
042_A24.cdf;Histidine;AccQ;4
042_A24.cdf;Histidine;AccQ;5
042_A24.cdf;Histidine;AccQ;6
042_A24.cdf;Isoleucine;AccQ;0
042_A24.cdf;Isoleucine;AccQ;1
042_A24.cdf;Isoleucine;AccQ;2
042_A24.cdf;Isoleucine;AccQ;3
042_A24.cdf;Isoleucine;AccQ;4
042_A24.cdf;Isoleucine;AccQ;5
042_A24.cdf;Isoleucine;AccQ;6
042_A24.cdf;Leucine;AccQ;0
042_A24.cdf;Leucine;AccQ;1
042_A24.cdf;Leucine;AccQ;2
042_A24.cdf;Leucine;AccQ;3
042_A24.cdf;Leucine;AccQ;4
042_A24.cdf;Leucine;AccQ;5
042_A24.cdf;Leucine;AccQ;6
042_A24.cdf;Lysine;AccQ;0
042_A24.cdf;Lysine;AccQ;1
042_A24.cdf;Lysine;AccQ;2
042_A24.cdf;Lysine;AccQ;3
042_A24.cdf;Lysine;AccQ;4
042_A24.cdf;Lysine;AccQ;5
042_A24.cdf;Lysine;AccQ;6
042_A24.cdf;Methionine;AccQ;0
042_A24.cdf;Methionine;AccQ;1
042_A24.cdf;Methionine;AccQ;2
042_A24.cdf;Methionine;AccQ;3
042_A24.cdf;Methionine;AccQ;4
042_A24.cdf;Methionine;AccQ;5
042_A24.cdf;Norvaline;AccQ;0
042_A24.cdf;Norvaline;AccQ;1
042_A24.cdf;Norvaline;AccQ;2
042_A24.cdf;Norvaline;AccQ;3
042_A24.cdf;Norvaline;AccQ;4
042_A24.cdf;Norvaline;AccQ;5
042_A24.cdf;Phenylalanine;AccQ;0
042_A24.cdf;Phenylalanine;AccQ;1
042_A24.cdf;Phenylalanine;AccQ;2
042_A24.cdf;Phenylalanine;AccQ;3
042_A24.cdf;Phenylalanine;AccQ;4
042_A24.cdf;Phenylalanine;AccQ;5
042_A24.cdf;Phenylalanine;AccQ;6
042_A24.cdf;Phenylalanine;AccQ;7
042_A24.cdf;Phenylalanine;AccQ;8
042_A24.cdf;Phenylalanine;AccQ;9
042_A24.cdf;Proline;AccQ;0
042_A24.cdf;Proline;AccQ;1
042_A24.cdf;Proline;AccQ;2
042_A24.cdf;Proline;AccQ;3
042_A24.cdf;Proline;AccQ;4
042_A24.cdf;Proline;AccQ;5
042_A24.cdf;Serine;AccQ;0
042_A24.cdf;Serine;AccQ;1
042_A24.cdf;Serine;AccQ;2
042_A24.cdf;Serine;AccQ;3
042_A24.cdf;Threonine;AccQ;0
042_A24.cdf;Threonine;AccQ;1
042_A24.cdf;Threonine;AccQ;2
042_A24.cdf;Threonine;AccQ;3
042_A24.cdf;Threonine;AccQ;4
042_A24.cdf;Tryptophan;AccQ;0
042_A24.cdf;Tryptophan;AccQ;1
042_A24.cdf;Tryptophan;AccQ;2
042_A24.cdf;Tryptophan;AccQ;3
042_A24.cdf;Tryptophan;AccQ;4
042_A24.cdf;Tryptophan;AccQ;5
042_A24.cdf;Tryptophan;AccQ;6
042_A24.cdf;Tryptophan;AccQ;7
042_A24.cdf;Tryptophan;AccQ;8
042_A24.cdf;Tryptophan;AccQ;9
042_A24.cdf;Tryptophan;AccQ;10
042_A24.cdf;Tryptophan;AccQ;11
042_A24.cdf;Tyrosine;AccQ;0
042_A24.cdf;Tyrosine;AccQ;1
042_A24.cdf;Tyrosine;AccQ;2
042_A24.cdf;Tyrosine;AccQ;3
042_A24.cdf;Tyrosine;AccQ;4
042_A24.cdf;Tyrosine;AccQ;5
042_A24.cdf;Tyrosine;AccQ;6
042_A24.cdf;Tyrosine;AccQ;7
042_A24.cdf;Tyrosine;AccQ;8
042_A24.cdf;Tyrosine;AccQ;9
042_A24.cdf;Valine;AccQ;0
042_A24.cdf;Valine;AccQ;1
042_A24.cdf;Valine;AccQ;2
042_A24.cdf;Valine;AccQ;3
042_A24.cdf;Valine;AccQ;4
042_A24.cdf;Valine;AccQ;5
042_A24.cdf;GABA;AccQ;0
042_A24.cdf;GABA;AccQ;1
042_A24.cdf;GABA;AccQ;2
042_A24.cdf;GABA;AccQ;3
042_A24.cdf;GABA;AccQ;4
042_A24.cdf;Glutamate;AccQ;0
042_A24.cdf;Glutamate;AccQ;1
042_A24.cdf;Glutamate;AccQ;2
042_A24.cdf;Glutamate;AccQ;3
042_A24.cdf;Glutamate;AccQ;4
042_A24.cdf;Glutamate;AccQ;5
042_A24.cdf;Ornithine;2AccQ;0
042_A24.cdf;Ornithine;2AccQ;1
042_A24.cdf;Ornithine;2AccQ;2
042_A24.cdf;Ornithine;2AccQ;3
042_A24.cdf;Ornithine;2AccQ;4
042_A24.cdf;Ornithine;2AccQ;5
043_A25.cdf;Alanine;AccQ;0
043_A25.cdf;Alanine;AccQ;1
043_A25.cdf;Alanine;AccQ;2
043_A25.cdf;Alanine;AccQ;3
043_A25.cdf;Arginine;AccQ;0
043_A25.cdf;Arginine;AccQ;1
043_A25.cdf;Arginine;AccQ;2
043_A25.cdf;Arginine;AccQ;3
043_A25.cdf;Arginine;AccQ;4
043_A25.cdf;Arginine;AccQ;5
043_A25.cdf;Arginine;AccQ;6
043_A25.cdf;Asparagine;AccQ;0
043_A25.cdf;Asparagine;AccQ;1
043_A25.cdf;Asparagine;AccQ;2
043_A25.cdf;Asparagine;AccQ;3
043_A25.cdf;Asparagine;AccQ;4
043_A25.cdf;Aspartate;AccQ;0
043_A25.cdf;Aspartate;AccQ;1
043_A25.cdf;Aspartate;AccQ;2
043_A25.cdf;Aspartate;AccQ;3
043_A25.cdf;Aspartate;AccQ;4
043_A25.cdf;Citrulline;AccQ;0
043_A25.cdf;Citrulline;AccQ;1
043_A25.cdf;Citrulline;AccQ;2
043_A25.cdf;Citrulline;AccQ;3
043_A25.cdf;Citrulline;AccQ;4
043_A25.cdf;Citrulline;AccQ;5
043_A25.cdf;Citrulline;AccQ;6
043_A25.cdf;Glutamine;AccQ;0
043_A25.cdf;Glutamine;AccQ;1
043_A25.cdf;Glutamine;AccQ;2
043_A25.cdf;Glutamine;AccQ;3
043_A25.cdf;Glutamine;AccQ;4
043_A25.cdf;Glutamine;AccQ;5
043_A25.cdf;Glycine;AccQ;0
043_A25.cdf;Glycine;AccQ;1
043_A25.cdf;Glycine;AccQ;2
043_A25.cdf;Histidine;AccQ;0
043_A25.cdf;Histidine;AccQ;1
043_A25.cdf;Histidine;AccQ;2
043_A25.cdf;Histidine;AccQ;3
043_A25.cdf;Histidine;AccQ;4
043_A25.cdf;Histidine;AccQ;5
043_A25.cdf;Histidine;AccQ;6
