metabolite	derivative	isotopologue	sample	area
Ornithine	2AccQ	0	067_A47.cdf	8716.77327647477
Ornithine	2AccQ	1	067_A47.cdf	3121.21535181237
Ornithine	2AccQ	2	067_A47.cdf	1107.66169154229
Ornithine	2AccQ	3	067_A47.cdf	0
Ornithine	2AccQ	4	067_A47.cdf	0
Ornithine	2AccQ	5	067_A47.cdf	0
Alanine	AccQ	0	068_A48.cdf	360276.799459824
Alanine	AccQ	1	068_A48.cdf	75004.4429439568
Alanine	AccQ	2	068_A48.cdf	7412.22822417286
Alanine	AccQ	3	068_A48.cdf	1440.41188386226
Arginine	AccQ	0	068_A48.cdf	48848.7103308575
Arginine	AccQ	1	068_A48.cdf	9280.54692775152
Arginine	AccQ	2	068_A48.cdf	1484.71303173531
Arginine	AccQ	3	068_A48.cdf	0
Arginine	AccQ	4	068_A48.cdf	0
Arginine	AccQ	5	068_A48.cdf	0
Arginine	AccQ	6	068_A48.cdf	0
Asparagine	AccQ	0	068_A48.cdf	297939.972991222
Asparagine	AccQ	1	068_A48.cdf	60552.8494260635
Asparagine	AccQ	2	068_A48.cdf	8400.72923700203
Asparagine	AccQ	3	068_A48.cdf	594.226873733964
Asparagine	AccQ	4	068_A48.cdf	0
Aspartate	AccQ	0	068_A48.cdf	971458.501012829
Aspartate	AccQ	1	068_A48.cdf	180643.605671843
Aspartate	AccQ	2	068_A48.cdf	29996.8399729912
Aspartate	AccQ	3	068_A48.cdf	3983.38960162053
Aspartate	AccQ	4	068_A48.cdf	0
Citrulline	AccQ	0	068_A48.cdf	79923.58541526
Citrulline	AccQ	1	068_A48.cdf	16164.9358541526
Citrulline	AccQ	2	068_A48.cdf	3452.26873733964
Citrulline	AccQ	3	068_A48.cdf	352.70087778528
Citrulline	AccQ	4	068_A48.cdf	0
Citrulline	AccQ	5	068_A48.cdf	0
Citrulline	AccQ	6	068_A48.cdf	0
Glutamine	AccQ	0	068_A48.cdf	1640519.64888589
Glutamine	AccQ	1	068_A48.cdf	311129.662390277
Glutamine	AccQ	2	068_A48.cdf	119060.837272113
Glutamine	AccQ	3	068_A48.cdf	19377.2856178258
Glutamine	AccQ	4	068_A48.cdf	3323.03848750844
Glutamine	AccQ	5	068_A48.cdf	0
Glycine	AccQ	0	068_A48.cdf	128913.733963538
Glycine	AccQ	1	068_A48.cdf	20729.1964888589
Glycine	AccQ	2	068_A48.cdf	2406.12424037812
Histidine	AccQ	0	068_A48.cdf	32596.1850101283
Histidine	AccQ	1	068_A48.cdf	5587.83929777177
Histidine	AccQ	2	068_A48.cdf	137.731262660365
Histidine	AccQ	3	068_A48.cdf	0
Histidine	AccQ	4	068_A48.cdf	0
Histidine	AccQ	5	068_A48.cdf	0
Histidine	AccQ	6	068_A48.cdf	0
Isoleucine	AccQ	0	068_A48.cdf	1526410.28359217
Isoleucine	AccQ	1	068_A48.cdf	276576.704929102
Isoleucine	AccQ	2	068_A48.cdf	41561.0871033086
Isoleucine	AccQ	3	068_A48.cdf	5621.02633355841
Isoleucine	AccQ	4	068_A48.cdf	317.582714382174
Isoleucine	AccQ	5	068_A48.cdf	0
Isoleucine	AccQ	6	068_A48.cdf	0
Leucine	AccQ	0	068_A48.cdf	581144.031060094
Leucine	AccQ	1	068_A48.cdf	125247.076299797
Leucine	AccQ	2	068_A48.cdf	17726.8062120189
Leucine	AccQ	3	068_A48.cdf	2787.44767049291
Leucine	AccQ	4	068_A48.cdf	0
Leucine	AccQ	5	068_A48.cdf	0
Leucine	AccQ	6	068_A48.cdf	0
Lysine	AccQ	0	068_A48.cdf	114801.093855503
Lysine	AccQ	1	068_A48.cdf	38718.9736664416
Lysine	AccQ	2	068_A48.cdf	7064.5509790682
Lysine	AccQ	3	068_A48.cdf	1050.62795408508
Lysine	AccQ	4	068_A48.cdf	0
Lysine	AccQ	5	068_A48.cdf	0
Lysine	AccQ	6	068_A48.cdf	0
Methionine	AccQ	0	068_A48.cdf	102411.775827144
Methionine	AccQ	1	068_A48.cdf	19749.6083727211
Methionine	AccQ	2	068_A48.cdf	5908.19716407832
Methionine	AccQ	3	068_A48.cdf	0
Methionine	AccQ	4	068_A48.cdf	0
Methionine	AccQ	5	068_A48.cdf	0
Norvaline	AccQ	0	068_A48.cdf	211985.705604321
Norvaline	AccQ	1	068_A48.cdf	47276.6644159352
Norvaline	AccQ	2	068_A48.cdf	5434.31465226198
Norvaline	AccQ	3	068_A48.cdf	1377.29912221472
Norvaline	AccQ	4	068_A48.cdf	0
Norvaline	AccQ	5	068_A48.cdf	0
Phenylalanine	AccQ	0	068_A48.cdf	433069.135719109
Phenylalanine	AccQ	1	068_A48.cdf	114077.400405132
Phenylalanine	AccQ	2	068_A48.cdf	15295.2599594868
Phenylalanine	AccQ	3	068_A48.cdf	2615.87440918298
Phenylalanine	AccQ	4	068_A48.cdf	0
Phenylalanine	AccQ	5	068_A48.cdf	0
Phenylalanine	AccQ	6	068_A48.cdf	0
Phenylalanine	AccQ	7	068_A48.cdf	0
Phenylalanine	AccQ	8	068_A48.cdf	0
Phenylalanine	AccQ	9	068_A48.cdf	0
Proline	AccQ	0	068_A48.cdf	181296.043214045
Proline	AccQ	1	068_A48.cdf	44711.7825793383
Proline	AccQ	2	068_A48.cdf	9006.85347738015
Proline	AccQ	3	068_A48.cdf	2596.31330182309
Proline	AccQ	4	068_A48.cdf	0
Proline	AccQ	5	068_A48.cdf	0
Serine	AccQ	0	068_A48.cdf	403101.431465226
Serine	AccQ	1	068_A48.cdf	77040.0742741391
Serine	AccQ	2	068_A48.cdf	10015.4760297097
Serine	AccQ	3	068_A48.cdf	637.393652937204
Threonine	AccQ	0	068_A48.cdf	792575.010128292
Threonine	AccQ	1	068_A48.cdf	140763.538149899
Threonine	AccQ	2	068_A48.cdf	21128.6630654963
Threonine	AccQ	3	068_A48.cdf	2457.91357191087
Threonine	AccQ	4	068_A48.cdf	0
Tryptophan	AccQ	0	068_A48.cdf	91528.0418636057
Tryptophan	AccQ	1	068_A48.cdf	22645.7393652937
Tryptophan	AccQ	2	068_A48.cdf	4584.48345712357
Tryptophan	AccQ	3	068_A48.cdf	816.171505739365
Tryptophan	AccQ	4	068_A48.cdf	0
Tryptophan	AccQ	5	068_A48.cdf	0
Tryptophan	AccQ	6	068_A48.cdf	0
Tryptophan	AccQ	7	068_A48.cdf	0
Tryptophan	AccQ	8	068_A48.cdf	0
Tryptophan	AccQ	9	068_A48.cdf	0
Tryptophan	AccQ	10	068_A48.cdf	0
Tryptophan	AccQ	11	068_A48.cdf	0
Tyrosine	AccQ	0	068_A48.cdf	263416.41458474
Tyrosine	AccQ	1	068_A48.cdf	70001.5327481431
Tyrosine	AccQ	2	068_A48.cdf	11193.5043889264
Tyrosine	AccQ	3	068_A48.cdf	1990.89128966914
Tyrosine	AccQ	4	068_A48.cdf	0
Tyrosine	AccQ	5	068_A48.cdf	0
Tyrosine	AccQ	6	068_A48.cdf	0
Tyrosine	AccQ	7	068_A48.cdf	0
Tyrosine	AccQ	8	068_A48.cdf	0
Tyrosine	AccQ	9	068_A48.cdf	0
Valine	AccQ	0	068_A48.cdf	641744.571235651
Valine	AccQ	1	068_A48.cdf	133453.369345037
Valine	AccQ	2	068_A48.cdf	19452.2552329507
Valine	AccQ	3	068_A48.cdf	3033.93652937205
Valine	AccQ	4	068_A48.cdf	0
Valine	AccQ	5	068_A48.cdf	0
GABA	AccQ	0	068_A48.cdf	2123907.42741391
GABA	AccQ	1	068_A48.cdf	472903.970290344
GABA	AccQ	2	068_A48.cdf	68795.0506414585
GABA	AccQ	3	068_A48.cdf	9135.74611748818
GABA	AccQ	4	068_A48.cdf	0
Glutamate	AccQ	0	068_A48.cdf	1923809.40580689
Glutamate	AccQ	1	068_A48.cdf	370489.642133693
Glutamate	AccQ	2	068_A48.cdf	130705.043889264
Glutamate	AccQ	3	068_A48.cdf	21176.9750168805
Glutamate	AccQ	4	068_A48.cdf	1944.33490884537
Glutamate	AccQ	5	068_A48.cdf	0
Ornithine	2AccQ	0	068_A48.cdf	8869.91897366644
Ornithine	2AccQ	1	068_A48.cdf	2934.98311951384
Ornithine	2AccQ	2	068_A48.cdf	816.056718433491
Ornithine	2AccQ	3	068_A48.cdf	135.604321404456
Ornithine	2AccQ	4	068_A48.cdf	0
Ornithine	2AccQ	5	068_A48.cdf	0
Alanine	AccQ	0	069_A49.cdf	494507.796610169
Alanine	AccQ	1	069_A49.cdf	96043.9895697523
Alanine	AccQ	2	069_A49.cdf	11126.9687092568
Alanine	AccQ	3	069_A49.cdf	1963.93741851369
Arginine	AccQ	0	069_A49.cdf	60232.5684485006
Arginine	AccQ	1	069_A49.cdf	11991.075619296
Arginine	AccQ	2	069_A49.cdf	1684.68709256845
Arginine	AccQ	3	069_A49.cdf	0
Arginine	AccQ	4	069_A49.cdf	0
Arginine	AccQ	5	069_A49.cdf	0
Arginine	AccQ	6	069_A49.cdf	0
Asparagine	AccQ	0	069_A49.cdf	414217.777053455
Asparagine	AccQ	1	069_A49.cdf	77705.6518904824
Asparagine	AccQ	2	069_A49.cdf	11504.1264667536
Asparagine	AccQ	3	069_A49.cdf	1201.72099087353
Asparagine	AccQ	4	069_A49.cdf	0
Aspartate	AccQ	0	069_A49.cdf	1613195.70404172
Aspartate	AccQ	1	069_A49.cdf	283156.720990874
Aspartate	AccQ	2	069_A49.cdf	48658.6440677966
Aspartate	AccQ	3	069_A49.cdf	6794.71968709257
Aspartate	AccQ	4	069_A49.cdf	0
Citrulline	AccQ	0	069_A49.cdf	60502.5880052151
Citrulline	AccQ	1	069_A49.cdf	12995.2998696219
Citrulline	AccQ	2	069_A49.cdf	2832.3924380704
Citrulline	AccQ	3	069_A49.cdf	329.745762711864
Citrulline	AccQ	4	069_A49.cdf	0
Citrulline	AccQ	5	069_A49.cdf	0
Citrulline	AccQ	6	069_A49.cdf	0
Glutamine	AccQ	0	069_A49.cdf	1709090.0065189
Glutamine	AccQ	1	069_A49.cdf	342943.448500652
Glutamine	AccQ	2	069_A49.cdf	134722.881355932
Glutamine	AccQ	3	069_A49.cdf	24036.1538461538
Glutamine	AccQ	4	069_A49.cdf	3734.43285528031
Glutamine	AccQ	5	069_A49.cdf	0
Glycine	AccQ	0	069_A49.cdf	159513.976531943
Glycine	AccQ	1	069_A49.cdf	27178.0834419817
Glycine	AccQ	2	069_A49.cdf	2934.85658409387
Histidine	AccQ	0	069_A49.cdf	46504.3872229465
Histidine	AccQ	1	069_A49.cdf	8405.29335071708
Histidine	AccQ	2	069_A49.cdf	263.194263363755
Histidine	AccQ	3	069_A49.cdf	0
Histidine	AccQ	4	069_A49.cdf	0
Histidine	AccQ	5	069_A49.cdf	0
Histidine	AccQ	6	069_A49.cdf	0
Isoleucine	AccQ	0	069_A49.cdf	1711391.12777053
Isoleucine	AccQ	1	069_A49.cdf	322776.936114733
Isoleucine	AccQ	2	069_A49.cdf	46854.7262059974
Isoleucine	AccQ	3	069_A49.cdf	6185.90612777054
Isoleucine	AccQ	4	069_A49.cdf	562.438070404172
Isoleucine	AccQ	5	069_A49.cdf	0
Isoleucine	AccQ	6	069_A49.cdf	0
Leucine	AccQ	0	069_A49.cdf	687800.769230769
Leucine	AccQ	1	069_A49.cdf	143489.791395046
Leucine	AccQ	2	069_A49.cdf	20650.6258148631
Leucine	AccQ	3	069_A49.cdf	3709.15254237288
Leucine	AccQ	4	069_A49.cdf	0
Leucine	AccQ	5	069_A49.cdf	0
Leucine	AccQ	6	069_A49.cdf	0
Lysine	AccQ	0	069_A49.cdf	110776.199478488
Lysine	AccQ	1	069_A49.cdf	39832.6792698827
Lysine	AccQ	2	069_A49.cdf	5791.16688396349
Lysine	AccQ	3	069_A49.cdf	1081.19947848761
Lysine	AccQ	4	069_A49.cdf	0
Lysine	AccQ	5	069_A49.cdf	0
Lysine	AccQ	6	069_A49.cdf	0
Methionine	AccQ	0	069_A49.cdf	153667.705345502
Methionine	AccQ	1	069_A49.cdf	33092.1903520209
Methionine	AccQ	2	069_A49.cdf	9045.35853976532
Methionine	AccQ	3	069_A49.cdf	0
Methionine	AccQ	4	069_A49.cdf	0
Methionine	AccQ	5	069_A49.cdf	0
Norvaline	AccQ	0	069_A49.cdf	188322.60756193
Norvaline	AccQ	1	069_A49.cdf	40456.3428943937
Norvaline	AccQ	2	069_A49.cdf	5098.46805736636
Norvaline	AccQ	3	069_A49.cdf	1027.92046936115
Norvaline	AccQ	4	069_A49.cdf	0
Norvaline	AccQ	5	069_A49.cdf	0
Phenylalanine	AccQ	0	069_A49.cdf	852190.091264668
Phenylalanine	AccQ	1	069_A49.cdf	194107.294654498
Phenylalanine	AccQ	2	069_A49.cdf	31829.5632333768
Phenylalanine	AccQ	3	069_A49.cdf	4502.37940026076
Phenylalanine	AccQ	4	069_A49.cdf	0
Phenylalanine	AccQ	5	069_A49.cdf	0
Phenylalanine	AccQ	6	069_A49.cdf	0
Phenylalanine	AccQ	7	069_A49.cdf	0
Phenylalanine	AccQ	8	069_A49.cdf	0
Phenylalanine	AccQ	9	069_A49.cdf	0
Proline	AccQ	0	069_A49.cdf	244634.015645372
Proline	AccQ	1	069_A49.cdf	54617.7314211213
Proline	AccQ	2	069_A49.cdf	10485.2020860495
Proline	AccQ	3	069_A49.cdf	1883.33116036506
Proline	AccQ	4	069_A49.cdf	0
Proline	AccQ	5	069_A49.cdf	0
Serine	AccQ	0	069_A49.cdf	521426.479791395
Serine	AccQ	1	069_A49.cdf	94114.6870925684
Serine	AccQ	2	069_A49.cdf	12047.5619295958
Serine	AccQ	3	069_A49.cdf	900.221642764016
Threonine	AccQ	0	069_A49.cdf	1095061.62972621
Threonine	AccQ	1	069_A49.cdf	179033.917861799
Threonine	AccQ	2	069_A49.cdf	27299.2242503259
Threonine	AccQ	3	069_A49.cdf	3701.51238591917
Threonine	AccQ	4	069_A49.cdf	0
Tryptophan	AccQ	0	069_A49.cdf	301210.221642764
Tryptophan	AccQ	1	069_A49.cdf	85591.8252933507
Tryptophan	AccQ	2	069_A49.cdf	12952.2033898305
Tryptophan	AccQ	3	069_A49.cdf	2053.45501955671
Tryptophan	AccQ	4	069_A49.cdf	0
Tryptophan	AccQ	5	069_A49.cdf	0
Tryptophan	AccQ	6	069_A49.cdf	0
Tryptophan	AccQ	7	069_A49.cdf	0
Tryptophan	AccQ	8	069_A49.cdf	0
Tryptophan	AccQ	9	069_A49.cdf	0
Tryptophan	AccQ	10	069_A49.cdf	0
Tryptophan	AccQ	11	069_A49.cdf	0
Tyrosine	AccQ	0	069_A49.cdf	287172.073011734
Tyrosine	AccQ	1	069_A49.cdf	76126.186440678
Tyrosine	AccQ	2	069_A49.cdf	12172.9530638853
Tyrosine	AccQ	3	069_A49.cdf	2106.98826597132
Tyrosine	AccQ	4	069_A49.cdf	0
Tyrosine	AccQ	5	069_A49.cdf	0
Tyrosine	AccQ	6	069_A49.cdf	0
Tyrosine	AccQ	7	069_A49.cdf	0
Tyrosine	AccQ	8	069_A49.cdf	0
Tyrosine	AccQ	9	069_A49.cdf	0
Valine	AccQ	0	069_A49.cdf	635291.427640156
Valine	AccQ	1	069_A49.cdf	131825.462842243
Valine	AccQ	2	069_A49.cdf	19352.3598435463
Valine	AccQ	3	069_A49.cdf	2782.92046936115
Valine	AccQ	4	069_A49.cdf	0
Valine	AccQ	5	069_A49.cdf	0
GABA	AccQ	0	069_A49.cdf	2402552.13820078
GABA	AccQ	1	069_A49.cdf	580164.934810952
GABA	AccQ	2	069_A49.cdf	83208.109517601
GABA	AccQ	3	069_A49.cdf	11206.6623207301
GABA	AccQ	4	069_A49.cdf	0
Glutamate	AccQ	0	069_A49.cdf	2477028.61799218
Glutamate	AccQ	1	069_A49.cdf	534849.289439374
Glutamate	AccQ	2	069_A49.cdf	166106.64928292
Glutamate	AccQ	3	069_A49.cdf	27847.3859191656
Glutamate	AccQ	4	069_A49.cdf	889.608865710561
Glutamate	AccQ	5	069_A49.cdf	0
Ornithine	2AccQ	0	069_A49.cdf	7012.75097783572
Ornithine	2AccQ	1	069_A49.cdf	2968.65058670143
Ornithine	2AccQ	2	069_A49.cdf	721.662320730117
Ornithine	2AccQ	3	069_A49.cdf	64.0547588005215
Ornithine	2AccQ	4	069_A49.cdf	0
Ornithine	2AccQ	5	069_A49.cdf	0
Alanine	AccQ	0	070_A50.cdf	837742.353723404
Alanine	AccQ	1	070_A50.cdf	147425.565159574
Alanine	AccQ	2	070_A50.cdf	19117.0279255319
Alanine	AccQ	3	070_A50.cdf	2702.6329787234
Arginine	AccQ	0	070_A50.cdf	87510.6848404255
Arginine	AccQ	1	070_A50.cdf	19646.6755319149
Arginine	AccQ	2	070_A50.cdf	2719.88031914894
Arginine	AccQ	3	070_A50.cdf	171.23670212766
Arginine	AccQ	4	070_A50.cdf	0
Arginine	AccQ	5	070_A50.cdf	0
Arginine	AccQ	6	070_A50.cdf	0
Asparagine	AccQ	0	070_A50.cdf	373344.966755319
Asparagine	AccQ	1	070_A50.cdf	71859.3151595745
Asparagine	AccQ	2	070_A50.cdf	11274.5744680851
Asparagine	AccQ	3	070_A50.cdf	993.517287234043
Asparagine	AccQ	4	070_A50.cdf	49.248670212766
Aspartate	AccQ	0	070_A50.cdf	1317949.17553192
Aspartate	AccQ	1	070_A50.cdf	236924.973404255
Aspartate	AccQ	2	070_A50.cdf	39521.8018617021
Aspartate	AccQ	3	070_A50.cdf	5555.50531914894
Aspartate	AccQ	4	070_A50.cdf	0
Citrulline	AccQ	0	070_A50.cdf	84039.2486702128
Citrulline	AccQ	1	070_A50.cdf	19127.8856382979
Citrulline	AccQ	2	070_A50.cdf	4376.01063829787
Citrulline	AccQ	3	070_A50.cdf	543.284574468085
Citrulline	AccQ	4	070_A50.cdf	0
Citrulline	AccQ	5	070_A50.cdf	0
Citrulline	AccQ	6	070_A50.cdf	0
Glutamine	AccQ	0	070_A50.cdf	1588764.44148936
Glutamine	AccQ	1	070_A50.cdf	304327.825797872
Glutamine	AccQ	2	070_A50.cdf	99469.9401595745
Glutamine	AccQ	3	070_A50.cdf	16279.1489361702
Glutamine	AccQ	4	070_A50.cdf	2385.51196808511
Glutamine	AccQ	5	070_A50.cdf	0
Glycine	AccQ	0	070_A50.cdf	183598.03856383
Glycine	AccQ	1	070_A50.cdf	31562.8125
Glycine	AccQ	2	070_A50.cdf	3859.27526595745
Histidine	AccQ	0	070_A50.cdf	71092.0412234043
Histidine	AccQ	1	070_A50.cdf	13141.8151595745
Histidine	AccQ	2	070_A50.cdf	1612.57313829787
Histidine	AccQ	3	070_A50.cdf	0
Histidine	AccQ	4	070_A50.cdf	0
Histidine	AccQ	5	070_A50.cdf	0
Histidine	AccQ	6	070_A50.cdf	0
Isoleucine	AccQ	0	070_A50.cdf	1954278.42420213
Isoleucine	AccQ	1	070_A50.cdf	357667.393617021
Isoleucine	AccQ	2	070_A50.cdf	53087.3670212766
Isoleucine	AccQ	3	070_A50.cdf	7751.47606382979
Isoleucine	AccQ	4	070_A50.cdf	342.586436170213
Isoleucine	AccQ	5	070_A50.cdf	0
Isoleucine	AccQ	6	070_A50.cdf	0
Leucine	AccQ	0	070_A50.cdf	913462.652925532
Leucine	AccQ	1	070_A50.cdf	174735.418882979
Leucine	AccQ	2	070_A50.cdf	26035.4787234043
Leucine	AccQ	3	070_A50.cdf	3959.02260638298
Leucine	AccQ	4	070_A50.cdf	0
Leucine	AccQ	5	070_A50.cdf	0
Leucine	AccQ	6	070_A50.cdf	0
Lysine	AccQ	0	070_A50.cdf	159546.748670213
Lysine	AccQ	1	070_A50.cdf	55058.1316489362
Lysine	AccQ	2	070_A50.cdf	8737.57978723404
Lysine	AccQ	3	070_A50.cdf	1326.60239361702
Lysine	AccQ	4	070_A50.cdf	0
Lysine	AccQ	5	070_A50.cdf	0
Lysine	AccQ	6	070_A50.cdf	0
Methionine	AccQ	0	070_A50.cdf	132471.090425532
Methionine	AccQ	1	070_A50.cdf	27726.7220744681
Methionine	AccQ	2	070_A50.cdf	7513.57047872341
Methionine	AccQ	3	070_A50.cdf	0
Methionine	AccQ	4	070_A50.cdf	0
Methionine	AccQ	5	070_A50.cdf	0
Norvaline	AccQ	0	070_A50.cdf	206639.926861702
Norvaline	AccQ	1	070_A50.cdf	45371.0039893617
Norvaline	AccQ	2	070_A50.cdf	6396.26329787234
Norvaline	AccQ	3	070_A50.cdf	1217.04122340426
Norvaline	AccQ	4	070_A50.cdf	0
Norvaline	AccQ	5	070_A50.cdf	0
Phenylalanine	AccQ	0	070_A50.cdf	908422.300531915
Phenylalanine	AccQ	1	070_A50.cdf	204783.982712766
Phenylalanine	AccQ	2	070_A50.cdf	32274.1622340426
Phenylalanine	AccQ	3	070_A50.cdf	4396.51595744681
Phenylalanine	AccQ	4	070_A50.cdf	0
Phenylalanine	AccQ	5	070_A50.cdf	0
Phenylalanine	AccQ	6	070_A50.cdf	0
Phenylalanine	AccQ	7	070_A50.cdf	0
Phenylalanine	AccQ	8	070_A50.cdf	0
Phenylalanine	AccQ	9	070_A50.cdf	0
Proline	AccQ	0	070_A50.cdf	270514.680851064
Proline	AccQ	1	070_A50.cdf	62563.6968085106
Proline	AccQ	2	070_A50.cdf	10012.2473404255
Proline	AccQ	3	070_A50.cdf	1678.66356382979
Proline	AccQ	4	070_A50.cdf	0
Proline	AccQ	5	070_A50.cdf	0
Serine	AccQ	0	070_A50.cdf	712633.03856383
Serine	AccQ	1	070_A50.cdf	120889.91356383
Serine	AccQ	2	070_A50.cdf	17671.0704787234
Serine	AccQ	3	070_A50.cdf	1407.30053191489
Threonine	AccQ	0	070_A50.cdf	1454112.49335106
Threonine	AccQ	1	070_A50.cdf	232645.551861702
Threonine	AccQ	2	070_A50.cdf	36726.1170212766
Threonine	AccQ	3	070_A50.cdf	4750.07313829787
Threonine	AccQ	4	070_A50.cdf	0
Tryptophan	AccQ	0	070_A50.cdf	445271.230053191
Tryptophan	AccQ	1	070_A50.cdf	127715.531914894
Tryptophan	AccQ	2	070_A50.cdf	18172.9986702128
Tryptophan	AccQ	3	070_A50.cdf	2698.75664893617
Tryptophan	AccQ	4	070_A50.cdf	0
Tryptophan	AccQ	5	070_A50.cdf	0
Tryptophan	AccQ	6	070_A50.cdf	0
Tryptophan	AccQ	7	070_A50.cdf	0
Tryptophan	AccQ	8	070_A50.cdf	0
Tryptophan	AccQ	9	070_A50.cdf	0
Tryptophan	AccQ	10	070_A50.cdf	0
Tryptophan	AccQ	11	070_A50.cdf	0
Tyrosine	AccQ	0	070_A50.cdf	291296.988031915
Tyrosine	AccQ	1	070_A50.cdf	75440.0731382979
Tyrosine	AccQ	2	070_A50.cdf	12327.2739361702
Tyrosine	AccQ	3	070_A50.cdf	2132.44015957447
Tyrosine	AccQ	4	070_A50.cdf	0
Tyrosine	AccQ	5	070_A50.cdf	0
Tyrosine	AccQ	6	070_A50.cdf	0
Tyrosine	AccQ	7	070_A50.cdf	0
Tyrosine	AccQ	8	070_A50.cdf	0
Tyrosine	AccQ	9	070_A50.cdf	0
Valine	AccQ	0	070_A50.cdf	838197.646276596
Valine	AccQ	1	070_A50.cdf	163792.247340426
Valine	AccQ	2	070_A50.cdf	24152.9188829787
Valine	AccQ	3	070_A50.cdf	3306.36303191489
Valine	AccQ	4	070_A50.cdf	0
Valine	AccQ	5	070_A50.cdf	0
GABA	AccQ	0	070_A50.cdf	2531422.6662234
GABA	AccQ	1	070_A50.cdf	577332.486702128
GABA	AccQ	2	070_A50.cdf	80819.5013297872
GABA	AccQ	3	070_A50.cdf	11157.4002659574
GABA	AccQ	4	070_A50.cdf	0
Glutamate	AccQ	0	070_A50.cdf	2047035.25930851
Glutamate	AccQ	1	070_A50.cdf	404339.135638298
Glutamate	AccQ	2	070_A50.cdf	125776.097074468
Glutamate	AccQ	3	070_A50.cdf	19600.352393617
Glutamate	AccQ	4	070_A50.cdf	1515.99069148936
Glutamate	AccQ	5	070_A50.cdf	0
Ornithine	2AccQ	0	070_A50.cdf	7425.29255319149
Ornithine	2AccQ	1	070_A50.cdf	2649.36835106383
Ornithine	2AccQ	2	070_A50.cdf	639.827127659575
Ornithine	2AccQ	3	070_A50.cdf	0
Ornithine	2AccQ	4	070_A50.cdf	0
Ornithine	2AccQ	5	070_A50.cdf	0
Alanine	AccQ	0	072_A51.cdf	938684.519637462
Alanine	AccQ	1	072_A51.cdf	153117.238670695
Alanine	AccQ	2	072_A51.cdf	19542.8217522659
Alanine	AccQ	3	072_A51.cdf	2795.97583081571
Arginine	AccQ	0	072_A51.cdf	1169652.22356495
Arginine	AccQ	1	072_A51.cdf	213142.712990937
Arginine	AccQ	2	072_A51.cdf	30984.7371601208
Arginine	AccQ	3	072_A51.cdf	3243.14803625378
Arginine	AccQ	4	072_A51.cdf	0
Arginine	AccQ	5	072_A51.cdf	0
Arginine	AccQ	6	072_A51.cdf	0
Asparagine	AccQ	0	072_A51.cdf	3530575.34138973
Asparagine	AccQ	1	072_A51.cdf	972127.534743202
Asparagine	AccQ	2	072_A51.cdf	130364.326283988
Asparagine	AccQ	3	072_A51.cdf	18225.2084592145
Asparagine	AccQ	4	072_A51.cdf	536.942598187311
Aspartate	AccQ	0	072_A51.cdf	1572057.50453172
Aspartate	AccQ	1	072_A51.cdf	274649.141993958
Aspartate	AccQ	2	072_A51.cdf	46403.3776435045
Aspartate	AccQ	3	072_A51.cdf	6195.29305135952
Aspartate	AccQ	4	072_A51.cdf	0
Citrulline	AccQ	0	072_A51.cdf	172828.332326284
Citrulline	AccQ	1	072_A51.cdf	40558.8942598187
Citrulline	AccQ	2	072_A51.cdf	6094.37462235649
Citrulline	AccQ	3	072_A51.cdf	1141.85498489426
Citrulline	AccQ	4	072_A51.cdf	0
Citrulline	AccQ	5	072_A51.cdf	0
Citrulline	AccQ	6	072_A51.cdf	0
Glutamine	AccQ	0	072_A51.cdf	4031442.99093656
Glutamine	AccQ	1	072_A51.cdf	1553717.44410876
Glutamine	AccQ	2	072_A51.cdf	194574.410876133
Glutamine	AccQ	3	072_A51.cdf	24663.3595166163
Glutamine	AccQ	4	072_A51.cdf	1218
Glutamine	AccQ	5	072_A51.cdf	0
Glycine	AccQ	0	072_A51.cdf	491043.148036254
Glycine	AccQ	1	072_A51.cdf	82392.7009063444
Glycine	AccQ	2	072_A51.cdf	9930.79758308157
Histidine	AccQ	0	072_A51.cdf	191204.471299094
Histidine	AccQ	1	072_A51.cdf	44628.833836858
Histidine	AccQ	2	072_A51.cdf	5489.80060422961
Histidine	AccQ	3	072_A51.cdf	381.891238670695
Histidine	AccQ	4	072_A51.cdf	0
Histidine	AccQ	5	072_A51.cdf	0
Histidine	AccQ	6	072_A51.cdf	0
Isoleucine	AccQ	0	072_A51.cdf	4920530.79154078
Isoleucine	AccQ	1	072_A51.cdf	1532535.33534743
Isoleucine	AccQ	2	072_A51.cdf	198598.924471299
Isoleucine	AccQ	3	072_A51.cdf	23517.1419939577
Isoleucine	AccQ	4	072_A51.cdf	624.060422960725
Isoleucine	AccQ	5	072_A51.cdf	0
Isoleucine	AccQ	6	072_A51.cdf	0
Leucine	AccQ	0	072_A51.cdf	3789511.71601208
Leucine	AccQ	1	072_A51.cdf	918962.024169184
Leucine	AccQ	2	072_A51.cdf	128957.220543807
Leucine	AccQ	3	072_A51.cdf	14707.6132930514
Leucine	AccQ	4	072_A51.cdf	0
Leucine	AccQ	5	072_A51.cdf	0
Leucine	AccQ	6	072_A51.cdf	0
Lysine	AccQ	0	072_A51.cdf	445108.725075529
Lysine	AccQ	1	072_A51.cdf	134347.287009063
Lysine	AccQ	2	072_A51.cdf	24180.1812688822
Lysine	AccQ	3	072_A51.cdf	3083.67975830816
Lysine	AccQ	4	072_A51.cdf	0
Lysine	AccQ	5	072_A51.cdf	0
Lysine	AccQ	6	072_A51.cdf	0
