"metabolite";"derivative";"isotopologue";"sample";"area"
"16080";"Leucine";"AccQ";5;"138_A111.cdf";0
"16081";"Leucine";"AccQ";6;"138_A111.cdf";0
"16082";"Lysine";"AccQ";0;"138_A111.cdf";372459.317073171
"16083";"Lysine";"AccQ";1;"138_A111.cdf";109986.299651568
"16084";"Lysine";"AccQ";2;"138_A111.cdf";20866.9825783972
"16085";"Lysine";"AccQ";3;"138_A111.cdf";2493.13588850174
"16086";"Lysine";"AccQ";4;"138_A111.cdf";0
"16087";"Lysine";"AccQ";5;"138_A111.cdf";0
"16088";"Lysine";"AccQ";6;"138_A111.cdf";0
"16089";"Methionine";"AccQ";0;"138_A111.cdf";282036.404181185
"16090";"Methionine";"AccQ";1;"138_A111.cdf";64725.4634146341
"16091";"Methionine";"AccQ";2;"138_A111.cdf";13733.3588850174
"16092";"Methionine";"AccQ";3;"138_A111.cdf";0
"16093";"Methionine";"AccQ";4;"138_A111.cdf";0
"16094";"Methionine";"AccQ";5;"138_A111.cdf";0
"16095";"Norvaline";"AccQ";0;"138_A111.cdf";228169.407665505
"16096";"Norvaline";"AccQ";1;"138_A111.cdf";47358.9268292683
"16097";"Norvaline";"AccQ";2;"138_A111.cdf";6579.05923344948
"16098";"Norvaline";"AccQ";3;"138_A111.cdf";1366.96167247387
"16099";"Norvaline";"AccQ";4;"138_A111.cdf";0
"16100";"Norvaline";"AccQ";5;"138_A111.cdf";0
"16101";"Phenylalanine";"AccQ";0;"138_A111.cdf";1383499.4912892
"16102";"Phenylalanine";"AccQ";1;"138_A111.cdf";303751.43554007
"16103";"Phenylalanine";"AccQ";2;"138_A111.cdf";46977.6515679443
"16104";"Phenylalanine";"AccQ";3;"138_A111.cdf";6492.0487804878
"16105";"Phenylalanine";"AccQ";4;"138_A111.cdf";0
"16106";"Phenylalanine";"AccQ";5;"138_A111.cdf";0
"16107";"Phenylalanine";"AccQ";6;"138_A111.cdf";0
"16108";"Phenylalanine";"AccQ";7;"138_A111.cdf";0
"16109";"Phenylalanine";"AccQ";8;"138_A111.cdf";0
"16110";"Phenylalanine";"AccQ";9;"138_A111.cdf";0
"16111";"Proline";"AccQ";0;"138_A111.cdf";256219.128919861
"16112";"Proline";"AccQ";1;"138_A111.cdf";57500.0348432056
"16113";"Proline";"AccQ";2;"138_A111.cdf";9135.63763066202
"16114";"Proline";"AccQ";3;"138_A111.cdf";2070.44599303136
"16115";"Proline";"AccQ";4;"138_A111.cdf";0
"16116";"Proline";"AccQ";5;"138_A111.cdf";0
"16117";"Serine";"AccQ";0;"138_A111.cdf";618926.655052265
"16118";"Serine";"AccQ";1;"138_A111.cdf";106903.672473868
"16119";"Serine";"AccQ";2;"138_A111.cdf";14851.8954703833
"16120";"Serine";"AccQ";3;"138_A111.cdf";516.299651567944
"16121";"Threonine";"AccQ";0;"138_A111.cdf";2404622.71080139
"16122";"Threonine";"AccQ";1;"138_A111.cdf";444745.881533101
"16123";"Threonine";"AccQ";2;"138_A111.cdf";67798.9965156794
"16124";"Threonine";"AccQ";3;"138_A111.cdf";8592.90592334495
"16125";"Threonine";"AccQ";4;"138_A111.cdf";0
"16126";"Tryptophan";"AccQ";0;"138_A111.cdf";1129758.04878049
"16127";"Tryptophan";"AccQ";1;"138_A111.cdf";266270.710801394
"16128";"Tryptophan";"AccQ";2;"138_A111.cdf";44948.968641115
"16129";"Tryptophan";"AccQ";3;"138_A111.cdf";6068.42508710801
"16130";"Tryptophan";"AccQ";4;"138_A111.cdf";0
"16131";"Tryptophan";"AccQ";5;"138_A111.cdf";0
"16132";"Tryptophan";"AccQ";6;"138_A111.cdf";0
"16133";"Tryptophan";"AccQ";7;"138_A111.cdf";0
"16134";"Tryptophan";"AccQ";8;"138_A111.cdf";0
"16135";"Tryptophan";"AccQ";9;"138_A111.cdf";0
"16136";"Tryptophan";"AccQ";10;"138_A111.cdf";0
"16137";"Tryptophan";"AccQ";11;"138_A111.cdf";0
"16138";"Tyrosine";"AccQ";0;"138_A111.cdf";1517070.97560976
"16139";"Tyrosine";"AccQ";1;"138_A111.cdf";311619.045296167
"16140";"Tyrosine";"AccQ";2;"138_A111.cdf";54146.6620209059
"16141";"Tyrosine";"AccQ";3;"138_A111.cdf";7820.68989547038
"16142";"Tyrosine";"AccQ";4;"138_A111.cdf";0
"16143";"Tyrosine";"AccQ";5;"138_A111.cdf";0
"16144";"Tyrosine";"AccQ";6;"138_A111.cdf";0
"16145";"Tyrosine";"AccQ";7;"138_A111.cdf";0
"16146";"Tyrosine";"AccQ";8;"138_A111.cdf";0
"16147";"Tyrosine";"AccQ";9;"138_A111.cdf";0
"16148";"Valine";"AccQ";0;"138_A111.cdf";2163124.26480836
"16149";"Valine";"AccQ";1;"138_A111.cdf";427618.529616725
"16150";"Valine";"AccQ";2;"138_A111.cdf";63225.7282229965
"16151";"Valine";"AccQ";3;"138_A111.cdf";7635.2543554007
"16152";"Valine";"AccQ";4;"138_A111.cdf";0
"16153";"Valine";"AccQ";5;"138_A111.cdf";0
"16154";"GABA";"AccQ";0;"138_A111.cdf";1340388.72473868
"16155";"GABA";"AccQ";1;"138_A111.cdf";238260.236933798
"16156";"GABA";"AccQ";2;"138_A111.cdf";32492.6411149826
"16157";"GABA";"AccQ";3;"138_A111.cdf";5664.24390243902
"16158";"GABA";"AccQ";4;"138_A111.cdf";0
"16159";"Glutamate";"AccQ";0;"138_A111.cdf";2703427.31010453
"16160";"Glutamate";"AccQ";1;"138_A111.cdf";582405.128919861
"16161";"Glutamate";"AccQ";2;"138_A111.cdf";96160.6898954704
"16162";"Glutamate";"AccQ";3;"138_A111.cdf";12393.9721254355
"16163";"Glutamate";"AccQ";4;"138_A111.cdf";287.191637630662
"16164";"Glutamate";"AccQ";5;"138_A111.cdf";0
"16165";"Ornithine";"2AccQ";0;"138_A111.cdf";91610.5226480836
"16166";"Ornithine";"2AccQ";1;"138_A111.cdf";26228.2648083624
"16167";"Ornithine";"2AccQ";2;"138_A111.cdf";4572.27177700349
"16168";"Ornithine";"2AccQ";3;"138_A111.cdf";424.452961672474
"16169";"Ornithine";"2AccQ";4;"138_A111.cdf";0
"16170";"Ornithine";"2AccQ";5;"138_A111.cdf";0
"16171";"Alanine";"AccQ";0;"139_A112.cdf";697803.110236221
"16172";"Alanine";"AccQ";1;"139_A112.cdf";122125.807086614
"16173";"Alanine";"AccQ";2;"139_A112.cdf";15856.9881889764
"16174";"Alanine";"AccQ";3;"139_A112.cdf";2685.09842519685
"16175";"Arginine";"AccQ";0;"139_A112.cdf";1566676.7847769
"16176";"Arginine";"AccQ";1;"139_A112.cdf";284596.56824147
"16177";"Arginine";"AccQ";2;"139_A112.cdf";44683.1627296588
"16178";"Arginine";"AccQ";3;"139_A112.cdf";3799.22572178478
"16179";"Arginine";"AccQ";4;"139_A112.cdf";0
"16180";"Arginine";"AccQ";5;"139_A112.cdf";0
"16181";"Arginine";"AccQ";6;"139_A112.cdf";0
"16182";"Asparagine";"AccQ";0;"139_A112.cdf";5820455.35433071
"16183";"Asparagine";"AccQ";1;"139_A112.cdf";2120513.70734908
"16184";"Asparagine";"AccQ";2;"139_A112.cdf";281124.973753281
"16185";"Asparagine";"AccQ";3;"139_A112.cdf";35656.9422572179
"16186";"Asparagine";"AccQ";4;"139_A112.cdf";1639.55380577428
"16187";"Aspartate";"AccQ";0;"139_A112.cdf";2831274.4816273
"16188";"Aspartate";"AccQ";1;"139_A112.cdf";580353.523622047
"16189";"Aspartate";"AccQ";2;"139_A112.cdf";94008.7532808399
"16190";"Aspartate";"AccQ";3;"139_A112.cdf";13052.874015748
"16191";"Aspartate";"AccQ";4;"139_A112.cdf";0
"16192";"Citrulline";"AccQ";0;"139_A112.cdf";332911.935695538
"16193";"Citrulline";"AccQ";1;"139_A112.cdf";78577.9396325459
"16194";"Citrulline";"AccQ";2;"139_A112.cdf";10771.9094488189
"16195";"Citrulline";"AccQ";3;"139_A112.cdf";1948.86482939633
"16196";"Citrulline";"AccQ";4;"139_A112.cdf";0
"16197";"Citrulline";"AccQ";5;"139_A112.cdf";0
"16198";"Citrulline";"AccQ";6;"139_A112.cdf";0
"16199";"Glutamine";"AccQ";0;"139_A112.cdf";6010915.74146982
"16200";"Glutamine";"AccQ";1;"139_A112.cdf";2846080.18372703
"16201";"Glutamine";"AccQ";2;"139_A112.cdf";381678.274278215
"16202";"Glutamine";"AccQ";3;"139_A112.cdf";50112.5524934383
"16203";"Glutamine";"AccQ";4;"139_A112.cdf";3636.25984251968
"16204";"Glutamine";"AccQ";5;"139_A112.cdf";0
"16205";"Glycine";"AccQ";0;"139_A112.cdf";314021.122047244
"16206";"Glycine";"AccQ";1;"139_A112.cdf";56830.1181102362
"16207";"Glycine";"AccQ";2;"139_A112.cdf";6706.1811023622
"16208";"Histidine";"AccQ";0;"139_A112.cdf";289346.535433071
"16209";"Histidine";"AccQ";1;"139_A112.cdf";67472.5787401575
"16210";"Histidine";"AccQ";2;"139_A112.cdf";8193.7467191601
"16211";"Histidine";"AccQ";3;"139_A112.cdf";824.619422572179
"16212";"Histidine";"AccQ";4;"139_A112.cdf";0
"16213";"Histidine";"AccQ";5;"139_A112.cdf";0
"16214";"Histidine";"AccQ";6;"139_A112.cdf";0
"16215";"Isoleucine";"AccQ";0;"139_A112.cdf";5716821.54855643
"16216";"Isoleucine";"AccQ";1;"139_A112.cdf";1919520.24934383
"16217";"Isoleucine";"AccQ";2;"139_A112.cdf";250879.501312336
"16218";"Isoleucine";"AccQ";3;"139_A112.cdf";31250.3149606299
"16219";"Isoleucine";"AccQ";4;"139_A112.cdf";369.061679790026
"16220";"Isoleucine";"AccQ";5;"139_A112.cdf";0
"16221";"Isoleucine";"AccQ";6;"139_A112.cdf";0
"16222";"Leucine";"AccQ";0;"139_A112.cdf";4262396.32545932
"16223";"Leucine";"AccQ";1;"139_A112.cdf";1060185.19028871
"16224";"Leucine";"AccQ";2;"139_A112.cdf";150742.454068241
"16225";"Leucine";"AccQ";3;"139_A112.cdf";18668.2086614173
"16226";"Leucine";"AccQ";4;"139_A112.cdf";0
"16227";"Leucine";"AccQ";5;"139_A112.cdf";0
"16228";"Leucine";"AccQ";6;"139_A112.cdf";0
"16229";"Lysine";"AccQ";0;"139_A112.cdf";482238.274278215
"16230";"Lysine";"AccQ";1;"139_A112.cdf";144698.018372703
"16231";"Lysine";"AccQ";2;"139_A112.cdf";27464.9015748031
"16232";"Lysine";"AccQ";3;"139_A112.cdf";3722.6312335958
"16233";"Lysine";"AccQ";4;"139_A112.cdf";0
"16234";"Lysine";"AccQ";5;"139_A112.cdf";0
"16235";"Lysine";"AccQ";6;"139_A112.cdf";0
"16236";"Methionine";"AccQ";0;"139_A112.cdf";374953.779527559
"16237";"Methionine";"AccQ";1;"139_A112.cdf";88721.2335958005
"16238";"Methionine";"AccQ";2;"139_A112.cdf";16119.3897637795
"16239";"Methionine";"AccQ";3;"139_A112.cdf";0
"16240";"Methionine";"AccQ";4;"139_A112.cdf";0
"16241";"Methionine";"AccQ";5;"139_A112.cdf";0
"16242";"Norvaline";"AccQ";0;"139_A112.cdf";226512.769028871
"16243";"Norvaline";"AccQ";1;"139_A112.cdf";51528.0643044619
"16244";"Norvaline";"AccQ";2;"139_A112.cdf";6022.11286089239
"16245";"Norvaline";"AccQ";3;"139_A112.cdf";1170.11154855643
"16246";"Norvaline";"AccQ";4;"139_A112.cdf";0
"16247";"Norvaline";"AccQ";5;"139_A112.cdf";0
"16248";"Phenylalanine";"AccQ";0;"139_A112.cdf";1255358.60892388
"16249";"Phenylalanine";"AccQ";1;"139_A112.cdf";275427.414698163
"16250";"Phenylalanine";"AccQ";2;"139_A112.cdf";43305.1181102362
"16251";"Phenylalanine";"AccQ";3;"139_A112.cdf";6312.07349081365
"16252";"Phenylalanine";"AccQ";4;"139_A112.cdf";0
"16253";"Phenylalanine";"AccQ";5;"139_A112.cdf";0
"16254";"Phenylalanine";"AccQ";6;"139_A112.cdf";0
"16255";"Phenylalanine";"AccQ";7;"139_A112.cdf";0
"16256";"Phenylalanine";"AccQ";8;"139_A112.cdf";0
"16257";"Phenylalanine";"AccQ";9;"139_A112.cdf";0
"16258";"Proline";"AccQ";0;"139_A112.cdf";489836.771653543
"16259";"Proline";"AccQ";1;"139_A112.cdf";96721.0826771654
"16260";"Proline";"AccQ";2;"139_A112.cdf";14461.345144357
"16261";"Proline";"AccQ";3;"139_A112.cdf";2682.77559055118
"16262";"Proline";"AccQ";4;"139_A112.cdf";0
"16263";"Proline";"AccQ";5;"139_A112.cdf";0
"16264";"Serine";"AccQ";0;"139_A112.cdf";324776.88976378
"16265";"Serine";"AccQ";1;"139_A112.cdf";61217.6115485564
"16266";"Serine";"AccQ";2;"139_A112.cdf";6023.49081364829
"16267";"Serine";"AccQ";3;"139_A112.cdf";47.0341207349081
"16268";"Threonine";"AccQ";0;"139_A112.cdf";3092807.42782152
"16269";"Threonine";"AccQ";1;"139_A112.cdf";649012.086614173
"16270";"Threonine";"AccQ";2;"139_A112.cdf";97086.4173228346
"16271";"Threonine";"AccQ";3;"139_A112.cdf";13016.56167979
"16272";"Threonine";"AccQ";4;"139_A112.cdf";0
"16273";"Tryptophan";"AccQ";0;"139_A112.cdf";839365.065616798
"16274";"Tryptophan";"AccQ";1;"139_A112.cdf";210409.980314961
"16275";"Tryptophan";"AccQ";2;"139_A112.cdf";34100.8923884514
"16276";"Tryptophan";"AccQ";3;"139_A112.cdf";4785.53149606299
"16277";"Tryptophan";"AccQ";4;"139_A112.cdf";0
"16278";"Tryptophan";"AccQ";5;"139_A112.cdf";0
"16279";"Tryptophan";"AccQ";6;"139_A112.cdf";0
"16280";"Tryptophan";"AccQ";7;"139_A112.cdf";0
"16281";"Tryptophan";"AccQ";8;"139_A112.cdf";0
"16282";"Tryptophan";"AccQ";9;"139_A112.cdf";0
"16283";"Tryptophan";"AccQ";10;"139_A112.cdf";0
"16284";"Tryptophan";"AccQ";11;"139_A112.cdf";0
"16285";"Tyrosine";"AccQ";0;"139_A112.cdf";1214173.2808399
"16286";"Tyrosine";"AccQ";1;"139_A112.cdf";254706.541994751
"16287";"Tyrosine";"AccQ";2;"139_A112.cdf";46073.6220472441
"16288";"Tyrosine";"AccQ";3;"139_A112.cdf";6260.05905511811
"16289";"Tyrosine";"AccQ";4;"139_A112.cdf";0
"16290";"Tyrosine";"AccQ";5;"139_A112.cdf";0
"16291";"Tyrosine";"AccQ";6;"139_A112.cdf";0
"16292";"Tyrosine";"AccQ";7;"139_A112.cdf";0
"16293";"Tyrosine";"AccQ";8;"139_A112.cdf";0
"16294";"Tyrosine";"AccQ";9;"139_A112.cdf";0
"16295";"Valine";"AccQ";0;"139_A112.cdf";2751316.35826772
"16296";"Valine";"AccQ";1;"139_A112.cdf";602285.446194226
"16297";"Valine";"AccQ";2;"139_A112.cdf";87379.6653543307
"16298";"Valine";"AccQ";3;"139_A112.cdf";10365.4265091864
"16299";"Valine";"AccQ";4;"139_A112.cdf";0
"16300";"Valine";"AccQ";5;"139_A112.cdf";0
"16301";"GABA";"AccQ";0;"139_A112.cdf";1920542.58530184
"16302";"GABA";"AccQ";1;"139_A112.cdf";358585.6167979
"16303";"GABA";"AccQ";2;"139_A112.cdf";49509.9475065617
"16304";"GABA";"AccQ";3;"139_A112.cdf";7884.79658792651
"16305";"GABA";"AccQ";4;"139_A112.cdf";0
"16306";"Glutamate";"AccQ";0;"139_A112.cdf";3302155.77427822
"16307";"Glutamate";"AccQ";1;"139_A112.cdf";849392.631233596
"16308";"Glutamate";"AccQ";2;"139_A112.cdf";130095.721784777
"16309";"Glutamate";"AccQ";3;"139_A112.cdf";18057.6312335958
"16310";"Glutamate";"AccQ";4;"139_A112.cdf";564.448818897638
"16311";"Glutamate";"AccQ";5;"139_A112.cdf";0
"16312";"Ornithine";"2AccQ";0;"139_A112.cdf";211324.258530184
"16313";"Ornithine";"2AccQ";1;"139_A112.cdf";66354.2650918635
"16314";"Ornithine";"2AccQ";2;"139_A112.cdf";11146.0958005249
"16315";"Ornithine";"2AccQ";3;"139_A112.cdf";1476.3188976378
"16316";"Ornithine";"2AccQ";4;"139_A112.cdf";0
"16317";"Ornithine";"2AccQ";5;"139_A112.cdf";0
"16318";"Alanine";"AccQ";0;"140_A113.cdf";584146.317388003
"16319";"Alanine";"AccQ";1;"140_A113.cdf";106640.744115414
"16320";"Alanine";"AccQ";2;"140_A113.cdf";13247.6082004556
"16321";"Alanine";"AccQ";3;"140_A113.cdf";2423.88762338648
"16322";"Arginine";"AccQ";0;"140_A113.cdf";966074.115413819
"16323";"Arginine";"AccQ";1;"140_A113.cdf";180576.719817768
"16324";"Arginine";"AccQ";2;"140_A113.cdf";26608.0410022779
"16325";"Arginine";"AccQ";3;"140_A113.cdf";1985.66438876234
"16326";"Arginine";"AccQ";4;"140_A113.cdf";0
"16327";"Arginine";"AccQ";5;"140_A113.cdf";0
"16328";"Arginine";"AccQ";6;"140_A113.cdf";0
"16329";"Asparagine";"AccQ";0;"140_A113.cdf";3589737.54745634
"16330";"Asparagine";"AccQ";1;"140_A113.cdf";837667.380410023
"16331";"Asparagine";"AccQ";2;"140_A113.cdf";122148.853454822
"16332";"Asparagine";"AccQ";3;"140_A113.cdf";14669.4229309036
"16333";"Asparagine";"AccQ";4;"140_A113.cdf";67.661351556568
"16334";"Aspartate";"AccQ";0;"140_A113.cdf";1839378.64085042
"16335";"Aspartate";"AccQ";1;"140_A113.cdf";313564.434320425
"16336";"Aspartate";"AccQ";2;"140_A113.cdf";54603.8041002278
"16337";"Aspartate";"AccQ";3;"140_A113.cdf";6972.17160212604
"16338";"Aspartate";"AccQ";4;"140_A113.cdf";0
"16339";"Citrulline";"AccQ";0;"140_A113.cdf";208620.797266515
"16340";"Citrulline";"AccQ";1;"140_A113.cdf";47898.6256643888
"16341";"Citrulline";"AccQ";2;"140_A113.cdf";8352.93090356872
"16342";"Citrulline";"AccQ";3;"140_A113.cdf";1497.60820045558
"16343";"Citrulline";"AccQ";4;"140_A113.cdf";0
"16344";"Citrulline";"AccQ";5;"140_A113.cdf";0
"16345";"Citrulline";"AccQ";6;"140_A113.cdf";0
"16346";"Glutamine";"AccQ";0;"140_A113.cdf";3687294.30523918
"16347";"Glutamine";"AccQ";1;"140_A113.cdf";1004486.30979499
"16348";"Glutamine";"AccQ";2;"140_A113.cdf";138756.659073652
"16349";"Glutamine";"AccQ";3;"140_A113.cdf";19093.6218678815
"16350";"Glutamine";"AccQ";4;"140_A113.cdf";223.151100987092
"16351";"Glutamine";"AccQ";5;"140_A113.cdf";0
"16352";"Glycine";"AccQ";0;"140_A113.cdf";319215.474563402
"16353";"Glycine";"AccQ";1;"140_A113.cdf";57626.3629460896
"16354";"Glycine";"AccQ";2;"140_A113.cdf";6368.5801063022
"16355";"Histidine";"AccQ";0;"140_A113.cdf";118207.555049355
"16356";"Histidine";"AccQ";1;"140_A113.cdf";23963.113135915
"16357";"Histidine";"AccQ";2;"140_A113.cdf";2205.47456340167
"16358";"Histidine";"AccQ";3;"140_A113.cdf";0
"16359";"Histidine";"AccQ";4;"140_A113.cdf";0
"16360";"Histidine";"AccQ";5;"140_A113.cdf";0
"16361";"Histidine";"AccQ";6;"140_A113.cdf";0
"16362";"Isoleucine";"AccQ";0;"140_A113.cdf";5489088.81548975
"16363";"Isoleucine";"AccQ";1;"140_A113.cdf";1492306.77296887
"16364";"Isoleucine";"AccQ";2;"140_A113.cdf";206902.892938497
"16365";"Isoleucine";"AccQ";3;"140_A113.cdf";23803.2649962035
"16366";"Isoleucine";"AccQ";4;"140_A113.cdf";248.010630220197
"16367";"Isoleucine";"AccQ";5;"140_A113.cdf";0
"16368";"Isoleucine";"AccQ";6;"140_A113.cdf";0
"16369";"Leucine";"AccQ";0;"140_A113.cdf";3484095.19362187
"16370";"Leucine";"AccQ";1;"140_A113.cdf";700063.333333333
"16371";"Leucine";"AccQ";2;"140_A113.cdf";110039.134396355
"16372";"Leucine";"AccQ";3;"140_A113.cdf";12639.483675019
"16373";"Leucine";"AccQ";4;"140_A113.cdf";0
"16374";"Leucine";"AccQ";5;"140_A113.cdf";0
"16375";"Leucine";"AccQ";6;"140_A113.cdf";0
"16376";"Lysine";"AccQ";0;"140_A113.cdf";319895.110098709
"16377";"Lysine";"AccQ";1;"140_A113.cdf";105206.271829916
"16378";"Lysine";"AccQ";2;"140_A113.cdf";18138.7319665907
"16379";"Lysine";"AccQ";3;"140_A113.cdf";2373.62186788155
"16380";"Lysine";"AccQ";4;"140_A113.cdf";0
"16381";"Lysine";"AccQ";5;"140_A113.cdf";0
"16382";"Lysine";"AccQ";6;"140_A113.cdf";0
"16383";"Methionine";"AccQ";0;"140_A113.cdf";200285.375854214
"16384";"Methionine";"AccQ";1;"140_A113.cdf";45030.3113135915
"16385";"Methionine";"AccQ";2;"140_A113.cdf";12625.0113895216
"16386";"Methionine";"AccQ";3;"140_A113.cdf";0
"16387";"Methionine";"AccQ";4;"140_A113.cdf";0
"16388";"Methionine";"AccQ";5;"140_A113.cdf";0
"16389";"Norvaline";"AccQ";0;"140_A113.cdf";229978.800303721
"16390";"Norvaline";"AccQ";1;"140_A113.cdf";55715.0873196659
"16391";"Norvaline";"AccQ";2;"140_A113.cdf";8191.78435839028
"16392";"Norvaline";"AccQ";3;"140_A113.cdf";1480.26575550494
"16393";"Norvaline";"AccQ";4;"140_A113.cdf";0
"16394";"Norvaline";"AccQ";5;"140_A113.cdf";0
"16395";"Phenylalanine";"AccQ";0;"140_A113.cdf";1926433.74335611
"16396";"Phenylalanine";"AccQ";1;"140_A113.cdf";410400.516324981
"16397";"Phenylalanine";"AccQ";2;"140_A113.cdf";66230.8352315869
"16398";"Phenylalanine";"AccQ";3;"140_A113.cdf";8616.59832953683
"16399";"Phenylalanine";"AccQ";4;"140_A113.cdf";0
"16400";"Phenylalanine";"AccQ";5;"140_A113.cdf";0
"16401";"Phenylalanine";"AccQ";6;"140_A113.cdf";0
"16402";"Phenylalanine";"AccQ";7;"140_A113.cdf";0
"16403";"Phenylalanine";"AccQ";8;"140_A113.cdf";0
"16404";"Phenylalanine";"AccQ";9;"140_A113.cdf";0
"16405";"Proline";"AccQ";0;"140_A113.cdf";183687.509491268
"16406";"Proline";"AccQ";1;"140_A113.cdf";40616.3629460896
"16407";"Proline";"AccQ";2;"140_A113.cdf";6878.80030372058
"16408";"Proline";"AccQ";3;"140_A113.cdf";2372.14123006834
"16409";"Proline";"AccQ";4;"140_A113.cdf";0
"16410";"Proline";"AccQ";5;"140_A113.cdf";0
"16411";"Serine";"AccQ";0;"140_A113.cdf";831847.182991648
"16412";"Serine";"AccQ";1;"140_A113.cdf";142459.07365224
"16413";"Serine";"AccQ";2;"140_A113.cdf";20381.7995444191
"16414";"Serine";"AccQ";3;"140_A113.cdf";914.821564160972
"16415";"Threonine";"AccQ";0;"140_A113.cdf";2538758.64844343
"16416";"Threonine";"AccQ";1;"140_A113.cdf";452492.034927866
"16417";"Threonine";"AccQ";2;"140_A113.cdf";71855.801063022
"16418";"Threonine";"AccQ";3;"140_A113.cdf";9036.11237661352
"16419";"Threonine";"AccQ";4;"140_A113.cdf";0
"16420";"Tryptophan";"AccQ";0;"140_A113.cdf";921370.630220197
"16421";"Tryptophan";"AccQ";1;"140_A113.cdf";231082.771450266
"16422";"Tryptophan";"AccQ";2;"140_A113.cdf";39668.2687927107
"16423";"Tryptophan";"AccQ";3;"140_A113.cdf";4731.4502657555
"16424";"Tryptophan";"AccQ";4;"140_A113.cdf";0
"16425";"Tryptophan";"AccQ";5;"140_A113.cdf";0
"16426";"Tryptophan";"AccQ";6;"140_A113.cdf";0
"16427";"Tryptophan";"AccQ";7;"140_A113.cdf";0
"16428";"Tryptophan";"AccQ";8;"140_A113.cdf";0
"16429";"Tryptophan";"AccQ";9;"140_A113.cdf";0
"16430";"Tryptophan";"AccQ";10;"140_A113.cdf";0
"16431";"Tryptophan";"AccQ";11;"140_A113.cdf";0
"16432";"Tyrosine";"AccQ";0;"140_A113.cdf";1317900.69855733
"16433";"Tyrosine";"AccQ";1;"140_A113.cdf";279123.462414579
"16434";"Tyrosine";"AccQ";2;"140_A113.cdf";49128.7623386484
"16435";"Tyrosine";"AccQ";3;"140_A113.cdf";6925.70235383447
"16436";"Tyrosine";"AccQ";4;"140_A113.cdf";0
"16437";"Tyrosine";"AccQ";5;"140_A113.cdf";0
"16438";"Tyrosine";"AccQ";6;"140_A113.cdf";0
"16439";"Tyrosine";"AccQ";7;"140_A113.cdf";0
"16440";"Tyrosine";"AccQ";8;"140_A113.cdf";0
"16441";"Tyrosine";"AccQ";9;"140_A113.cdf";0
"16442";"Valine";"AccQ";0;"140_A113.cdf";2312666.59832954
"16443";"Valine";"AccQ";1;"140_A113.cdf";449702.71070615
"16444";"Valine";"AccQ";2;"140_A113.cdf";65107.9878511769
"16445";"Valine";"AccQ";3;"140_A113.cdf";7877.91192103265
"16446";"Valine";"AccQ";4;"140_A113.cdf";0
"16447";"Valine";"AccQ";5;"140_A113.cdf";0
"16448";"GABA";"AccQ";0;"140_A113.cdf";2053245.73272589
"16449";"GABA";"AccQ";1;"140_A113.cdf";370678.238420653
"16450";"GABA";"AccQ";2;"140_A113.cdf";53121.6400911162
"16451";"GABA";"AccQ";3;"140_A113.cdf";8088.36750189825
"16452";"GABA";"AccQ";4;"140_A113.cdf";0
"16453";"Glutamate";"AccQ";0;"140_A113.cdf";2643993.08276386
"16454";"Glutamate";"AccQ";1;"140_A113.cdf";546732.285497342
"16455";"Glutamate";"AccQ";2;"140_A113.cdf";93116.7653758542
"16456";"Glutamate";"AccQ";3;"140_A113.cdf";11423.9711465452
"16457";"Glutamate";"AccQ";4;"140_A113.cdf";39.9240698557327
"16458";"Glutamate";"AccQ";5;"140_A113.cdf";0
"16459";"Ornithine";"2AccQ";0;"140_A113.cdf";42876.8716780562
"16460";"Ornithine";"2AccQ";1;"140_A113.cdf";12728.185269552
"16461";"Ornithine";"2AccQ";2;"140_A113.cdf";1877.55504935459
"16462";"Ornithine";"2AccQ";3;"140_A113.cdf";120.235383447229
"16463";"Ornithine";"2AccQ";4;"140_A113.cdf";0
"16464";"Ornithine";"2AccQ";5;"140_A113.cdf";0
"16465";"Alanine";"AccQ";0;"141_A114.cdf";835683.085642317
"16466";"Alanine";"AccQ";1;"141_A114.cdf";142063.003778338
"16467";"Alanine";"AccQ";2;"141_A114.cdf";18352.5125944584
"16468";"Alanine";"AccQ";3;"141_A114.cdf";2467.90931989924
"16469";"Arginine";"AccQ";0;"141_A114.cdf";1828328.52644836
"16470";"Arginine";"AccQ";1;"141_A114.cdf";343549.609571788
"16471";"Arginine";"AccQ";2;"141_A114.cdf";55173.016372796
"16472";"Arginine";"AccQ";3;"141_A114.cdf";5232.56926952141
"16473";"Arginine";"AccQ";4;"141_A114.cdf";0
"16474";"Arginine";"AccQ";5;"141_A114.cdf";0
"16475";"Arginine";"AccQ";6;"141_A114.cdf";0
"16476";"Asparagine";"AccQ";0;"141_A114.cdf";3827753.25566751
"16477";"Asparagine";"AccQ";1;"141_A114.cdf";1053882.5440806
"16478";"Asparagine";"AccQ";2;"141_A114.cdf";139750.755667506
"16479";"Asparagine";"AccQ";3;"141_A114.cdf";18973.9420654912
"16480";"Asparagine";"AccQ";4;"141_A114.cdf";37.2544080604534
"16481";"Aspartate";"AccQ";0;"141_A114.cdf";2235140.48488665
"16482";"Aspartate";"AccQ";1;"141_A114.cdf";416309.055415617
"16483";"Aspartate";"AccQ";2;"141_A114.cdf";71184.2695214106
"16484";"Aspartate";"AccQ";3;"141_A114.cdf";9044.6725440806
"16485";"Aspartate";"AccQ";4;"141_A114.cdf";0
"16486";"Citrulline";"AccQ";0;"141_A114.cdf";297674.370277078
