"013_1 uM std mix.cdf";"014_10 uM std mix.cdf";"015_100 uM std mix.cdf";"018_A1.cdf";"019_A2.cdf";"020_A3.cdf";"021_A4.cdf";"022_A5.cdf";"023_A6.cdf";"024_A7.cdf";"025_A8.cdf";"026_A9.cdf";"027_A10.cdf";"028_QC_1.cdf";"029_A11.cdf";"030_A12.cdf";"031_A13.cdf";"032_A14.cdf";"033_A15.cdf";"034_A17.cdf";"035_A18.cdf";"036_A19.cdf";"037_A20.cdf";"038_QC_2.cdf";"039_A21.cdf";"040_A22.cdf";"041_A23.cdf";"042_A24.cdf";"043_A25.cdf";"044_A26.cdf";"045_A27.cdf";"046_A28.cdf";"047_A29.cdf";"048_A30.cdf";"049_QC_3.cdf";"050_A31.cdf";"051_A32.cdf";"052_A33.cdf";"053_A34.cdf";"054_A35.cdf";"055_A36.cdf";"056_A37.cdf";"057_A38.cdf";"058_A39.cdf";"059_A40.cdf";"060_QC_4.cdf";"061_A41.cdf";"062_A42.cdf";"063_A43.cdf";"064_A44.cdf";"065_A45.cdf";"066_A46.cdf";"067_A47.cdf";"068_A48.cdf";"069_A49.cdf";"070_A50.cdf";"071_QC_5.cdf";"072_A51.cdf";"073_A52.cdf";"074_A53.cdf";"075_A54.cdf";"076_A55.cdf";"077_A56.cdf";"078_A57.cdf";"079_A58.cdf";"080_A59.cdf";"081_A60.cdf";"082_QC_6.cdf";"083_A61.cdf";"084_A62.cdf";"085_A63.cdf";"086_A64.cdf";"087_A65.cdf";"088_A66.cdf";"089_A67.cdf";"090_A68.cdf";"091_A69.cdf";"092_A70.cdf";"093_QC_7.cdf";"094_A71.cdf";"095_A72.cdf";"096_A73.cdf";"097_A74.cdf";"098_A75.cdf";"099_A76.cdf";"100_A77.cdf";"101_A78.cdf";"102_A79.cdf";"103_A80.cdf";"104_QC_8.cdf";"105_A81.cdf";"106_A82.cdf";"107_A83.cdf";"108_A84.cdf";"109_A85.cdf";"110_A86.cdf";"111_A87.cdf";"112_A88.cdf";"113_A89.cdf";"114_A90.cdf";"115_QC_8.cdf";"116_A91.cdf";"117_A92.cdf";"118_A93.cdf";"119_A94.cdf";"120_A95.cdf";"121_A96.cdf";"122_A97.cdf";"123_A98.cdf";"124_A99.cdf";"125_A100.cdf";"126_QC_9.cdf";"127_A101.cdf";"128_A102.cdf";"129_A103.cdf";"130_A104.cdf";"131_A105.cdf";"132_A106.cdf";"133_A107.cdf";"134_A108.cdf";"135_A109.cdf";"136_QC_10.cdf";"137_A110.cdf";"138_A111.cdf";"139_A112.cdf";"140_A113.cdf";"141_A114.cdf";"142_A115.cdf";"143_A116.cdf";"144_A117.cdf";"145_A118.cdf";"146_QC_11.cdf";"147_A119.cdf";"148_A120.cdf";"metabolite";"derivative";"isotopologue";"resolution"
"73";"691093.1";"666826.6";"305321.5";"736006.6";"718410.2";"710904.8";"688301.6";"708328.2";"658502.5";"639225.4";"683255.6";"694743.6";"720993.0";"647706.9";"579992.3";"205656.6";"709411.8";"718360.1";"767316.0";"550927.1";"621033.2";"649638.3";"694351.0";"693806.7";"772086.5";"731826.1";"766246.4";"693349.6";"765604.5";"665389.6";"706374.2";"727644.8";"649998.9";"755505.5";"716369.0";"697038.3";"698926.3";"687264.5";"709636.0";"760038.1";"680404.6";"690873.4";"659273.9";"640583.4";"680305.1";"655846.0";"652013.1";"717560.7";"697593.3";"714747.0";"352979.9";"645918.7";"708783.4";"700167.4";"620600.3";"682379.9";"644364.3";"718951.1";"663968.6";"730768.2";"796328.6";"851949.8";"672142.2";"684040.2";"657326.1";"697547.3";"680805.7";"642425.8";"571157.4";"683052.0";"686946.8";"671785.7";"720875.5";"670333.2";"645667.0";"686534.1";"605662.3";"655740.6";"635825.8";"703575.6";"661493.5";"696684.7";"699558.9";"703548.1";"614212.7";"582288.6";"639486.8";"632201.5";"612062.0";"653497.5";"727188.0";"713762.4";"729267.2";"737247.4";"735387.9";"658718.0";"725897.2";"649270.4";"726445.2";"615060.3";"651120.1";"748114.5";"746105.6";"748654.2";"713612.3";"705072.6";"619940.4";"599823.8";"648963.2";"630053.7";"636752.0";"651683.8";"697409.6";"681434.4";"677896.0";"638312.4";"541580.5";"624738.9";"633609.0";"596545.4";"607893.5";"695603.9";"618758.7";"679600.6";"785287.7";"733767.7";"832995.9";"775211.7";"698199.1";"693641.9";"244588.7";"717583.5";"618011.4";"663981.2";"NorVal_289";0;0;0
"74";"87490.2";"95302.8";"42864.0";"87351.3";"104327.7";"102088.8";"107493.0";"102989.5";"83163.0";"95811.7";"94633.9";"103053.7";"103956.9";"103554.3";"81724.4";"39398.9";"112862.0";"99200.3";"92661.1";"79321.2";"92938.6";"95465.4";"80304.3";"88351.9";"102305.1";"87320.9";"89799.5";"98152.8";"98583.0";"88885.4";"92507.2";"88210.8";"94319.9";"97296.1";"98129.9";"80715.7";"88980.3";"89790.6";"96069.0";"107174.8";"93359.2";"95845.4";"92642.8";"92642.6";"98098.7";"94264.1";"94347.8";"90037.7";"88184.9";"94176.6";"45778.2";"85629.3";"97623.6";"80482.2";"78210.5";"96199.8";"86761.5";"100030.3";"80517.3";"91786.3";"102614.5";"111296.1";"90404.2";"93753.8";"86731.2";"90557.3";"92168.4";"97741.5";"82463.9";"98200.7";"91474.5";"94594.0";"89779.6";"89045.3";"91127.1";"88697.3";"85648.2";"91746.3";"88593.3";"94782.4";"100930.4";"96142.7";"90002.6";"103970.2";"90677.2";"69750.2";"89039.0";"73611.1";"92883.7";"94420.8";"90141.4";"97246.9";"118147.2";"104252.6";"97200.4";"94270.6";"90051.4";"94353.2";"92383.0";"89421.1";"96091.5";"98853.0";"101786.1";"101017.9";"99243.8";"102530.7";"89062.1";"96927.5";"92161.7";"83976.9";"80052.2";"92017.5";"95512.4";"93788.2";"87743.7";"94454.2";"85024.1";"100610.7";"98863.6";"76671.9";"94869.3";"91298.9";"91382.2";"94409.5";"91777.0";"107885.8";"92714.6";"80764.0";"100715.3";"108776.9";"47810.3";"104217.3";"94449.8";"93220.7";"NorVal_290";0;0;0
"75";"16872.5";"17758.3";"12366.0";"20446.2";"21880.3";"18504.7";"14242.6";"21648.9";"20296.7";"18538.9";"19057.8";"22901.8";"18045.1";"10586.3";"14508.8";"6854.2";"17181.1";"16365.6";"19160.6";"16109.4";"14302.9";"18130.9";"16653.0";"11350.1";"24973.0";"17316.7";"15904.5";"19999.3";"23240.2";"14270.8";"12861.1";"15673.5";"13174.6";"16950.0";"11488.5";"17575.9";"19250.4";"18334.7";"17664.9";"17468.0";"19691.9";"18856.4";"10481.4";"9357.0";"17874.3";"14388.8";"16849.9";"18710.6";"20725.8";"14717.6";"10700.0";"15344.4";"14710.0";"20397.8";"15768.3";"18304.3";"13650.0";"22718.3";"19929.2";"18402.8";"26457.3";"21515.3";"18216.8";"19391.3";"15347.6";"17431.3";"16310.4";"12396.6";"16931.6";"18474.8";"18018.6";"18803.2";"18619.8";"25418.9";"14572.5";"19498.2";"17145.9";"10734.0";"14968.3";"19193.3";"18882.8";"21293.7";"16934.5";"24870.5";"11607.7";"15161.5";"13176.7";"5308.6";"12207.4";"13579.2";"15038.4";"24292.7";"19967.2";"15079.1";"24891.9";"17086.7";"17369.3";"11946.1";"13955.4";"8269.7";"13842.4";"20303.7";"18334.0";"23687.9";"23942.1";"22799.2";"13633.6";"13585.7";"12141.0";"18442.7";"14442.8";"15536.6";"17327.6";"15303.5";"17331.2";"19076.6";"17996.2";"18480.9";"10895.1";"7278.6";"12638.1";"17378.3";"15156.1";"19615.9";"17832.5";"19495.1";"22640.2";"21909.7";"7911.2";"10492.7";"12394.5";"14821.4";"12485.4";"12690.6";"NorVal_291";0;0;0
"76";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"NorVal_292";0;0;0
"77";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"NorVal_293";0;0;0
"78";"6451583.3";"40615177.3";"90257456.0";"23157255.9";"19392887.3";"22306023.0";"14780337.8";"22498977.9";"19192572.5";"13455657.1";"18433674.8";"12969522.8";"16411195.6";"19321219.4";"8497218.6";"1917421.6";"10510161.0";"12275591.0";"10163183.5";"11770214.8";"12930397.3";"9257182.8";"12422651.0";"19066871.4";"30564431.6";"41111919.6";"36702680.1";"26525365.9";"32075635.2";"41039455.8";"38136315.0";"23217811.3";"36400116.4";"40498384.8";"19409411.1";"18201889.9";"15607149.2";"11462505.5";"11093147.6";"14295894.7";"14237098.2";"15110647.7";"7968620.5";"9569825.0";"11390141.1";"19413789.7";"7887254.8";"14976665.7";"14222858.7";"13052573.0";"2210328.3";"9873427.8";"8897395.1";"6413753.9";"13072596.0";"13662671.4";"18915553.0";"32958246.0";"22643013.3";"24900009.6";"31730521.1";"36667451.4";"22864207.2";"41812786.9";"17640474.0";"34838604.2";"21234963.9";"19058232.8";"7732274.1";"11553421.2";"10118172.9";"14089211.4";"9147519.9";"8381332.6";"8035167.5";"12500826.7";"13560868.8";"10463008.1";"19035015.5";"10096487.2";"10203413.3";"10165096.9";"7821488.4";"11245689.2";"9913823.5";"10795350.5";"12870201.0";"13927203.3";"12481549.0";"19244123.5";"17588259.5";"32561453.1";"23422374.0";"16382258.7";"16673234.8";"35994346.0";"36865576.3";"28655158.0";"30405222.0";"38655513.0";"19211723.4";"15886790.8";"8413121.7";"13323050.7";"19118648.0";"17801797.9";"15769981.2";"12319722.5";"10327041.7";"17734985.2";"10463119.6";"19439203.8";"5561692.4";"5994268.3";"6468134.8";"5025910.9";"6051431.5";"5744062.6";"7536063.8";"8100060.7";"5225533.3";"19948268.1";"6385732.0";"19853217.7";"19131665.2";"25371132.4";"30134433.7";"23633133.4";"33219322.2";"35730451.6";"7564326.4";"20202109.3";"26061321.2";"25467225.9";"Phe_336";0;0;0
"79";"1730353.0";"9277988.0";"34934054.6";"4904033.5";"4206488.5";"4753882.8";"3326167.4";"4774252.7";"4239831.1";"3099694.7";"4031704.4";"2902746.4";"3561274.6";"4244778.9";"2076919.3";"448735.6";"2452322.7";"2828650.0";"2449939.3";"2756358.5";"2967813.4";"2222967.7";"2836149.9";"4194326.8";"6535762.3";"9408008.1";"8161686.5";"5584265.4";"6852311.0";"9424385.7";"8548046.7";"4938679.9";"7906140.6";"9165692.6";"4209826.2";"3944896.8";"3465024.1";"2650473.3";"2630755.2";"3161188.9";"3269668.5";"3330092.2";"1979109.4";"2333778.4";"2652218.6";"4196825.3";"1960051.9";"3363659.6";"3142952.7";"2972779.4";"613046.9";"2445103.0";"2210783.4";"1689486.3";"2977605.9";"3079951.1";"4109072.1";"7101548.2";"4744763.0";"5370118.5";"6825926.5";"8027833.1";"4904364.0";"9547062.3";"3955084.0";"7584214.0";"4558512.6";"4183276.7";"1899400.7";"2744894.8";"2444739.4";"3135637.9";"2263029.3";"2035365.6";"2003515.0";"2850481.2";"3018099.5";"2453304.2";"4258107.9";"2491406.9";"2439966.6";"2510916.0";"1938951.8";"2648659.2";"2336857.8";"2638327.2";"2954502.7";"3189517.0";"2904700.5";"4172881.1";"3845464.7";"6838070.6";"4855414.5";"3651069.6";"3694386.4";"7807407.0";"8111578.7";"6078770.5";"6500673.9";"8598823.6";"4239030.0";"3439525.9";"2087821.3";"3062341.1";"4125067.0";"3856112.2";"3537926.0";"2809500.2";"2528343.5";"3963258.7";"2491222.2";"4239234.8";"1477008.8";"1720569.7";"1641610.2";"1348517.2";"1577994.9";"1571073.8";"1819909.0";"2009357.6";"1393626.2";"4273036.6";"1699750.0";"4358833.1";"4197513.8";"5404974.8";"6279157.7";"5016272.3";"7000631.7";"7649171.6";"1829882.0";"4455462.9";"5584173.8";"5303264.7";"Phe_337";0;0;0
"80";"231505.7";"1509649.2";"4504237.8";"796350.6";"691939.5";"753800.4";"522352.8";"779785.7";"689426.6";"507710.0";"643425.0";"468369.6";"598255.3";"670859.4";"308174.1";"76781.1";"398606.0";"439594.3";"383480.4";"428475.8";"479634.5";"339394.7";"480465.7";"686507.9";"1012676.2";"1525405.4";"1290927.1";"901213.9";"1082803.1";"1493520.7";"1365990.9";"813096.1";"1280393.7";"1461379.7";"649030.2";"616245.9";"565048.3";"398851.8";"378542.7";"523779.5";"512809.1";"546955.1";"278360.4";"344224.1";"414918.3";"673258.2";"283048.6";"533504.3";"493213.3";"479077.6";"85050.0";"360983.5";"325510.3";"226522.8";"488265.5";"485403.4";"680850.0";"1171351.2";"788061.6";"830768.0";"1052994.8";"1289002.7";"806293.1";"1538767.1";"632984.1";"1238554.1";"727469.5";"675809.7";"279705.6";"408175.5";"380233.6";"482303.0";"328806.0";"306546.6";"302206.3";"426282.7";"464591.7";"384588.4";"675399.4";"366645.5";"385985.8";"360601.6";"274549.4";"383552.4";"372405.4";"397243.3";"469865.1";"490756.6";"455096.1";"698053.1";"620676.1";"1130077.4";"784546.3";"597172.6";"603257.7";"1258923.5";"1291721.1";"981000.1";"1042014.1";"1408343.3";"674335.7";"555431.1";"306805.8";"471559.2";"675336.3";"637615.1";"566415.3";"462178.9";"374841.1";"641795.3";"368380.6";"683366.9";"188190.1";"226887.3";"223040.8";"195118.9";"214303.0";"216336.3";"291924.6";"306731.1";"196325.9";"701302.8";"240473.1";"674129.3";"659970.0";"872260.1";"1022277.9";"801298.4";"1139972.2";"1206923.4";"296379.0";"704827.1";"857707.0";"848948.2";"Phe_338";0;0;0
"81";"35588.4";"170144.2";"587478.8";"115460.0";"92027.4";"95876.9";"68688.7";"88550.9";"99281.3";"69966.5";"92193.3";"69847.6";"67342.8";"104468.9";"48671.6";"13689.2";"58070.4";"72400.1";"63772.6";"63143.7";"67072.8";"48784.0";"69456.7";"98898.3";"133053.2";"175549.2";"159611.0";"112246.2";"132752.0";"196985.7";"164564.7";"98885.0";"146973.8";"178568.5";"96357.0";"94568.6";"78384.0";"60186.3";"61740.4";"77656.8";"68684.2";"77457.6";"57088.0";"55502.7";"63176.8";"90221.5";"50773.8";"67186.7";"65576.6";"67803.4";"22620.3";"54406.7";"49204.4";"38741.1";"69066.5";"66123.6";"93859.6";"148423.0";"93372.9";"107068.3";"136008.5";"171960.9";"90827.8";"185223.6";"84098.0";"151991.7";"96825.0";"95057.0";"50860.2";"60685.6";"54749.6";"77070.7";"51644.7";"50421.0";"46552.0";"65210.4";"78692.9";"57774.2";"91133.9";"62806.9";"63909.4";"54316.4";"52476.9";"65237.6";"55597.3";"49421.1";"62190.5";"67903.3";"63387.7";"86767.7";"78717.8";"149166.2";"112233.2";"78347.2";"85733.9";"154371.8";"153555.7";"119966.4";"122447.3";"162347.7";"96084.4";"71454.7";"51592.0";"72019.6";"100304.2";"89752.9";"74079.6";"58459.2";"58291.9";"85724.8";"57777.9";"81156.7";"38658.2";"38820.5";"40531.0";"33406.7";"38508.2";"46165.0";"44525.2";"46014.6";"36379.3";"92568.9";"38781.6";"93160.9";"96196.0";"113480.6";"141014.9";"96210.6";"137906.6";"155234.5";"45264.2";"103885.2";"109589.1";"115695.1";"Phe_339";0;0;0
"82";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Phe_340";0;0;0
"83";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Phe_341";0;0;0
"84";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Phe_342";0;0;0
"85";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Phe_343";0;0;0
"86";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Phe_344";0;0;0
"87";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"Phe_345";0;0;0
"88";"4102104.0";"24025987.1";"38487539.8";"25788981.0";"11886194.7";"8599322.1";"5882714.5";"6854177.3";"16521704.2";"9965897.8";"6577888.7";"10371772.5";"11928634.5";"5722401.7";"9679384.7";"1787910.1";"7448645.8";"7027682.4";"4677390.8";"7235752.1";"6375202.4";"5466602.8";"8987669.7";"5823458.8";"10212333.8";"5888627.3";"3580195.6";"3243021.5";"5930098.8";"6383530.4";"4770955.5";"4543015.2";"5850231.0";"5253936.5";"5840042.4";"10423862.9";"6158238.7";"5474417.2";"7613626.1";"5891726.1";"6113661.0";"6857869.1";"3824817.3";"4462813.2";"7302238.0";"5700410.1";"3676047.9";"5479516.6";"4405106.1";"4120384.6";"888037.0";"6353199.1";"3249263.7";"2684994.4";"3752685.8";"4068540.8";"5691882.9";"5864635.4";"10838095.7";"3103305.0";"5265181.2";"8759874.6";"13236767.9";"4111940.4";"2941689.9";"5247433.0";"3349162.2";"5703863.4";"3376716.7";"5582905.3";"3041427.4";"4603108.3";"3561198.3";"4787713.4";"4785049.8";"6630594.0";"6557119.9";"4953030.7";"5703481.4";"3431382.9";"5144496.4";"3828733.3";"3361454.3";"7941535.6";"2663250.5";"6411480.3";"2877175.7";"3701443.6";"3596135.8";"5521139.5";"4078039.9";"6699523.2";"2746215.2";"2634508.3";"3555491.7";"8897160.5";"8081505.8";"3525025.2";"11282934.2";"6227712.1";"5864726.6";"5053995.6";"3160474.9";"8989789.0";"6428513.4";"21171376.4";"6537005.4";"7012804.3";"5356828.5";"4163356.8";"3108715.9";"5532928.6";"3064991.7";"3138178.3";"3521255.2";"4485556.8";"3081908.2";"3758803.1";"7320503.0";"5889744.0";"3343118.4";"5749040.9";"4721080.0";"3676744.5";"7465112.4";"2419164.5";"4418765.6";"2733817.8";"10755015.6";"6584236.9";"1077854.0";"6044875.0";"6234354.8";"5570532.3";"Pro_286";0;0;0
